-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  48.2083   Longitude 16.3731 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 372.75 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M           MERRA-2 Temperature at 2 Meters (C) 
T2MDEW        MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET        MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS            MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX       MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN       MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2018,1,27,0.15,-0.77,-0.31,-0.13,5.2,3.65,-1.56
2018,1,28,3.07,1.55,2.3,2.11,10.6,8.93,-1.67
2018,1,29,6.55,4.94,5.75,5.54,8.91,12.46,3.55
2018,1,30,4.5,1.91,3.2,3.73,8.62,8.48,-0.14
2018,1,31,2.62,1.48,2.05,1.77,8.66,8.52,-0.13
2018,2,1,2.79,0.66,1.73,2.27,10.23,8.76,-1.46
2018,2,2,0.98,-0.46,0.26,0.53,6.3,4.2,-2.1
2018,2,3,0.04,-1.5,-0.73,-0.44,4.35,2.41,-1.93
2018,2,4,-0.78,-3.0,-1.89,-1.46,6.28,2.91,-3.37
2018,2,5,-2.03,-3.99,-3.01,-2.19,5.3,1.1,-4.21
2018,2,6,-2.01,-3.87,-2.94,-1.83,5.23,1.18,-4.05
2018,2,7,-2.09,-2.94,-2.52,-2.01,2.48,-0.49,-2.98
2018,2,8,-1.24,-2.69,-1.97,-1.63,5.64,1.1,-4.54
2018,2,9,-2.94,-4.81,-3.88,-3.9,7.6,1.68,-5.92
2018,2,10,-2.88,-4.67,-3.77,-3.48,5.77,0.65,-5.1
2018,2,11,-1.74,-3.7,-2.72,-2.24,9.02,3.47,-5.55
2018,2,12,0.05,-1.02,-0.49,-0.74,3.06,1.99,-1.08
2018,2,13,-1.18,-2.54,-1.86,-1.41,2.73,0.33,-2.4
2018,2,14,-2.02,-3.8,-2.92,-2.2,5.18,0.92,-4.26
2018,2,15,-2.54,-4.74,-3.64,-2.64,8.12,1.62,-6.51
2018,2,16,0.1,-1.18,-0.54,-0.6,6.93,3.73,-3.19
2018,2,17,-0.65,-1.39,-1.02,-0.95,4.89,1.88,-3.01
2018,2,18,-1.42,-2.95,-2.19,-1.73,7.91,2.2,-5.71
2018,2,19,-2.93,-4.79,-3.86,-3.44,7.42,1.27,-6.14
2018,2,20,-2.36,-3.5,-2.93,-2.31,3.09,-0.5,-3.6
2018,2,21,-3.08,-4.47,-3.77,-3.03,4.38,-0.47,-4.84
2018,2,22,-3.54,-4.99,-4.27,-3.56,4.38,-1.06,-5.43
2018,2,23,-4.31,-5.7,-5.0,-4.39,5.63,-1.2,-6.84
2018,2,24,-7.06,-9.28,-8.17,-7.2,8.43,-2.44,-10.87
2018,2,25,-11.73,-13.95,-12.85,-11.9,9.05,-6.95,-16.0
2018,2,26,-11.95,-13.91,-12.92,-11.92,8.96,-8.06,-17.02
2018,2,27,-11.36,-13.78,-12.57,-11.12,2.45,-10.08,-12.53
2018,2,28,-11.67,-13.95,-12.81,-11.98,6.16,-8.18,-14.34
2018,3,1,-11.38,-12.68,-12.03,-12.2,9.94,-7.46,-17.41
2018,3,2,-7.71,-8.77,-8.24,-7.63,6.3,-4.37,-10.67
2018,3,3,-6.09,-8.13,-7.11,-6.03,10.18,-0.6,-10.78
2018,3,4,-5.42,-6.99,-6.2,-5.64,13.09,0.99,-12.09
2018,3,5,-2.86,-3.92,-3.38,-2.83,4.71,-0.41,-5.12
2018,3,6,-1.35,-1.99,-1.67,-1.46,4.84,1.58,-3.25
2018,3,7,2.23,0.57,1.4,0.46,9.62,7.15,-2.48
2018,3,8,2.48,0.56,1.52,1.58,8.54,7.42,-1.12
2018,3,9,5.88,1.7,3.8,3.53,13.02,11.99,-1.03
2018,3,10,6.34,3.9,5.12,4.69,9.74,12.21,2.48
2018,3,11,8.29,5.92,7.1,7.02,14.05,15.65,1.61
2018,3,12,9.16,6.47,7.81,8.64,9.99,15.16,5.17
2018,3,13,6.82,3.67,5.24,6.24,10.26,12.5,2.24
2018,3,14,4.72,1.6,3.16,3.92,7.76,9.11,1.35
2018,3,15,3.87,2.82,3.34,3.4,8.23,7.58,-0.65
2018,3,16,5.24,4.01,4.63,4.89,6.52,8.76,2.24
2018,3,17,-0.49,-1.61,-1.05,-0.31,6.59,1.94,-4.65
2018,3,18,-4.21,-7.19,-5.7,-3.47,5.67,-0.83,-6.5
2018,3,19,-4.52,-7.69,-6.1,-3.7,4.53,-1.87,-6.41
2018,3,20,-3.44,-7.05,-5.24,-3.53,6.01,-0.1,-6.1
2018,3,21,-3.22,-6.54,-4.88,-3.56,8.59,1.07,-7.52
2018,3,22,-1.46,-6.66,-4.06,-1.99,12.74,4.6,-8.13
2018,3,23,0.57,-1.77,-0.6,0.33,8.5,5.31,-3.19
2018,3,24,1.19,-1.74,-0.27,1.51,9.33,6.93,-2.4
2018,3,25,0.94,-1.77,-0.42,1.36,8.95,6.37,-2.58
2018,3,26,2.08,-0.52,0.79,2.24,10.39,7.5,-2.89
2018,3,27,3.05,0.62,1.83,2.73,8.41,7.48,-0.93
2018,3,28,4.95,2.47,3.71,4.92,11.9,10.6,-1.3
2018,3,29,6.68,3.37,5.02,6.59,8.15,10.89,2.74
2018,3,30,6.06,4.07,5.07,6.05,7.88,9.72,1.84
2018,3,31,9.23,7.4,8.32,9.15,9.39,15.1,5.71
2018,4,1,6.7,2.54,4.62,6.59,6.95,10.8,3.84
2018,4,2,7.11,2.32,4.71,7.3,11.26,13.51,2.25
2018,4,3,10.25,5.88,8.07,10.55,15.5,18.5,3.0
2018,4,4,11.69,7.4,9.55,11.38,12.2,18.17,5.97
2018,4,5,10.15,6.58,8.37,9.79,9.59,15.12,5.52
2018,4,6,6.66,1.83,4.25,6.71,9.74,11.83,2.09
2018,4,7,7.77,3.31,5.54,7.51,13.47,14.63,1.16
2018,4,8,10.48,6.93,8.7,10.64,12.03,17.16,5.13
2018,4,9,13.85,8.31,11.08,13.46,13.97,21.14,7.17
2018,4,10,11.97,8.6,10.29,12.0,9.0,16.63,7.63
2018,4,11,12.98,8.64,10.81,13.15,13.23,19.45,6.23
2018,4,12,13.89,9.9,11.9,13.8,11.27,20.69,9.41
2018,4,13,13.59,8.94,11.26,13.5,10.78,19.55,8.77
2018,4,14,12.53,7.1,9.82,12.62,13.66,19.01,5.35
2018,4,15,14.66,11.27,12.97,14.43,11.43,20.37,8.94
2018,4,16,15.01,12.73,13.87,15.05,6.68,18.82,12.14
2018,4,17,13.66,9.51,11.58,13.76,9.73,18.98,9.26
2018,4,18,13.26,7.89,10.58,13.0,12.72,19.56,6.84
2018,4,19,14.84,8.71,11.77,14.38,15.09,22.25,7.15
2018,4,20,16.68,9.27,12.98,15.48,13.67,22.91,9.25
2018,4,21,18.12,8.84,13.48,16.94,15.63,25.99,10.36
2018,4,22,18.08,11.52,14.8,17.65,13.98,24.54,10.56
2018,4,23,19.33,12.0,15.67,18.75,12.27,25.8,13.54
2018,4,24,16.66,11.88,14.27,16.76,8.83,21.48,12.65
2018,4,25,18.49,12.09,15.3,18.4,12.48,24.55,12.05
2018,4,26,12.19,8.84,10.52,12.34,9.3,15.46,6.16
2018,4,27,11.69,5.33,8.51,12.05,13.15,17.58,4.42
2018,4,28,16.09,11.33,13.71,16.46,15.38,22.87,7.48
2018,4,29,19.0,12.14,15.57,18.73,13.59,25.82,12.23
2018,4,30,17.84,9.86,13.85,17.63,13.39,24.47,11.08
2018,5,1,15.54,8.44,11.99,15.9,12.91,22.0,9.08
2018,5,2,17.17,12.46,14.82,16.92,11.05,22.54,11.49
2018,5,3,18.98,13.36,16.17,18.91,11.14,24.24,13.1
2018,5,4,16.64,13.07,14.86,16.91,7.56,20.95,13.39
2018,5,5,15.72,10.23,12.98,16.09,10.98,21.67,10.69
2018,5,6,14.26,6.26,10.26,14.65,13.48,20.88,7.4
2018,5,7,15.08,7.52,11.3,15.65,15.02,22.48,7.47
2018,5,8,15.05,9.26,12.15,15.11,12.89,20.73,7.83
2018,5,9,16.71,11.23,13.98,16.94,11.66,22.48,10.81
2018,5,10,17.69,13.18,15.44,17.08,9.11,21.94,12.83
2018,5,11,16.51,12.98,14.74,16.39,7.08,20.26,13.18
2018,5,12,18.43,12.37,15.4,18.22,11.0,23.64,12.64
2018,5,13,17.84,11.8,14.82,18.05,11.58,23.31,11.73
2018,5,14,14.96,10.62,12.8,15.26,7.59,19.07,11.48
2018,5,15,10.25,8.72,9.48,10.33,3.55,11.73,8.18
2018,5,16,12.4,8.64,10.51,12.9,9.52,17.34,7.82
2018,5,17,13.23,9.92,11.58,13.38,8.87,17.08,8.21
2018,5,18,15.19,10.58,12.89,15.44,8.94,19.71,10.77
2018,5,19,14.82,10.3,12.55,15.33,10.4,19.74,9.34
2018,5,20,15.37,8.45,11.91,15.69,13.71,21.3,7.59
2018,5,21,16.26,9.1,12.69,16.33,11.23,21.03,9.8
2018,5,22,16.84,11.83,14.33,16.7,13.02,22.95,9.92
2018,5,23,18.64,14.14,16.39,18.76,11.65,23.87,12.22
2018,5,24,18.75,15.02,16.89,18.45,7.3,22.36,15.07
2018,5,25,16.33,14.73,15.53,16.03,5.78,18.4,12.62
2018,5,26,18.77,12.82,15.8,18.89,12.57,24.32,11.75
2018,5,27,20.86,14.2,17.53,20.49,10.05,25.99,15.94
2018,5,28,20.62,15.96,18.29,20.45,9.47,25.39,15.92
2018,5,29,20.55,16.3,18.42,20.49,7.85,24.69,16.83
2018,5,30,19.89,14.3,17.09,20.02,8.63,24.58,15.94
2018,5,31,21.49,14.76,18.12,21.55,11.17,26.94,15.76
2018,6,1,20.43,15.7,18.07,20.41,9.15,25.36,16.21
2018,6,2,19.94,15.28,17.61,20.03,7.62,23.99,16.37
2018,6,3,20.52,14.19,17.36,20.69,9.9,25.28,15.37
2018,6,4,21.43,14.1,17.76,21.55,10.56,26.36,15.8
2018,6,5,21.87,14.38,18.13,22.01,11.23,26.98,15.75
2018,6,6,19.68,16.65,18.16,19.92,7.96,23.16,15.19
2018,6,7,19.12,15.89,17.51,19.68,8.91,23.33,14.42
2018,6,8,20.82,17.12,18.97,20.92,8.98,24.96,15.98
2018,6,9,20.63,16.51,18.57,20.6,8.38,24.42,16.05
2018,6,10,22.51,15.99,19.25,22.44,10.89,27.05,16.16
2018,6,11,23.15,16.96,20.05,23.55,10.25,27.87,17.63
2018,6,12,21.9,17.11,19.5,22.31,9.28,26.58,17.3
2018,6,13,18.58,15.42,17.0,18.98,8.62,22.71,14.08
2018,6,14,15.37,10.64,13.01,15.49,6.52,19.13,12.62
2018,6,15,16.87,10.56,13.72,17.17,8.92,21.33,12.41
2018,6,16,19.4,12.58,15.99,19.66,10.39,24.51,14.13
2018,6,17,20.69,12.87,16.78,20.9,11.95,26.25,14.3
2018,6,18,20.44,12.88,16.66,20.65,9.26,25.35,16.08
2018,6,19,20.57,11.92,16.25,20.93,11.6,26.15,14.54
2018,6,20,22.16,13.51,17.83,23.01,13.7,28.39,14.69
2018,6,21,24.15,15.65,19.9,24.81,13.83,30.82,16.99
2018,6,22,14.54,7.22,10.88,15.11,9.12,19.17,10.05
2018,6,23,14.07,6.19,10.12,14.8,9.7,18.71,9.01
2018,6,24,15.01,7.89,11.45,15.85,10.51,20.09,9.58
2018,6,25,15.18,9.06,12.12,16.21,9.79,20.31,10.52
2018,6,26,16.29,10.2,13.24,16.69,9.5,20.9,11.39
2018,6,27,15.83,11.16,13.49,16.4,8.8,20.8,12.0
2018,6,28,16.96,14.73,15.85,17.12,7.41,21.06,13.65
2018,6,29,21.15,16.47,18.81,21.27,9.35,26.15,16.8
2018,6,30,17.76,9.55,13.65,18.12,11.7,21.87,10.17
2018,7,1,14.88,5.37,10.12,15.44,12.37,20.54,8.16
2018,7,2,17.22,7.45,12.33,17.47,15.13,23.87,8.74
2018,7,3,20.48,9.35,14.92,20.37,12.72,26.27,13.55
2018,7,4,21.29,10.3,15.79,21.39,12.37,27.08,14.72
2018,7,5,23.65,13.47,18.56,24.32,14.05,30.35,16.3
2018,7,6,19.58,15.94,17.76,19.57,5.91,22.48,16.57
2018,7,7,19.22,11.27,15.25,19.48,10.56,24.78,14.22
2018,7,8,18.73,9.68,14.21,18.9,10.56,23.24,12.68
2018,7,9,20.55,11.64,16.09,21.22,12.95,26.16,13.22
2018,7,10,20.69,13.87,17.29,21.02,9.25,25.13,15.88
2018,7,11,17.57,13.33,15.45,18.02,8.05,21.9,13.85
2018,7,12,18.86,11.27,15.06,19.62,12.5,24.77,12.28
2018,7,13,20.73,12.37,16.55,21.16,12.66,26.48,13.82
2018,7,14,21.65,12.43,17.05,22.14,12.4,27.55,15.15
2018,7,15,21.82,11.86,16.84,22.46,12.68,27.51,14.83
2018,7,16,21.48,12.41,16.94,22.23,10.55,26.95,16.4
2018,7,17,21.33,12.83,17.08,21.76,11.34,26.73,15.38
2018,7,18,21.43,13.27,17.35,21.4,8.27,25.8,17.52
2018,7,19,21.52,12.0,16.76,21.77,11.01,27.48,16.46
2018,7,20,22.07,12.54,17.3,22.41,13.41,28.3,14.89
2018,7,21,21.37,15.51,18.44,21.44,9.31,25.49,16.18
2018,7,22,19.31,16.61,17.96,19.51,5.72,22.77,17.05
2018,7,23,20.1,14.8,17.45,20.01,10.0,26.02,16.02
2018,7,24,22.48,13.76,18.12,22.62,10.99,27.65,16.66
2018,7,25,22.3,14.05,18.18,22.6,12.21,28.0,15.79
2018,7,26,21.76,15.3,18.53,22.13,11.13,27.11,15.98
2018,7,27,22.48,16.06,19.27,22.64,10.37,26.76,16.39
2018,7,28,23.92,16.26,20.09,24.31,11.69,29.33,17.65
2018,7,29,24.33,16.82,20.58,24.3,8.1,28.97,20.86
2018,7,30,25.14,16.05,20.59,25.4,12.34,31.13,18.79
2018,7,31,25.36,16.2,20.78,25.68,13.16,31.69,18.53
2018,8,1,24.73,17.2,20.97,25.28,10.99,29.9,18.91
2018,8,2,24.98,18.17,21.58,25.19,9.79,29.62,19.83
2018,8,3,25.59,16.73,21.15,25.9,12.65,31.87,19.22
2018,8,4,26.05,14.2,20.12,26.42,11.44,31.98,20.55
2018,8,5,25.77,15.18,20.48,26.18,12.55,32.42,19.87
2018,8,6,24.12,15.12,19.62,25.04,12.68,30.25,17.57
2018,8,7,24.02,17.08,20.55,24.3,11.2,29.58,18.38
2018,8,8,25.51,16.94,21.23,25.93,14.27,32.48,18.22
2018,8,9,26.77,16.63,21.7,27.08,12.17,33.18,21.01
2018,8,10,22.51,15.94,19.23,23.15,11.94,28.26,16.32
2018,8,11,19.62,13.22,16.41,20.13,9.76,25.12,15.37
2018,8,12,21.38,10.65,16.02,22.25,14.7,28.33,13.64
2018,8,13,24.19,14.0,19.09,24.94,15.64,31.53,15.89
2018,8,14,20.81,15.07,17.94,21.29,6.91,24.63,17.72
2018,8,15,21.14,11.77,16.45,21.76,10.2,26.57,16.37
2018,8,16,21.98,10.98,16.48,21.97,12.34,27.53,15.19
2018,8,17,23.29,10.76,17.02,22.99,12.41,29.58,17.16
2018,8,18,24.79,11.9,18.34,24.73,12.47,30.37,17.9
2018,8,19,25.03,11.67,18.35,25.37,14.03,31.76,17.73
2018,8,20,25.48,12.02,18.75,26.09,13.9,32.52,18.62
2018,8,21,24.44,13.04,18.73,24.95,12.2,30.49,18.3
2018,8,22,24.05,13.45,18.75,24.86,14.48,31.19,16.71
2018,8,23,25.07,13.53,19.3,25.44,13.06,31.71,18.65
2018,8,24,22.36,15.07,18.71,23.01,10.42,28.7,18.28
2018,8,25,16.55,12.37,14.47,16.75,5.46,18.3,12.84
2018,8,26,13.48,8.24,10.86,13.51,8.14,18.13,9.99
2018,8,27,15.58,5.33,10.45,15.9,13.34,22.17,8.83
2018,8,28,19.91,10.55,15.23,19.96,12.84,26.26,13.41
2018,8,29,20.62,11.15,15.88,20.72,13.88,27.44,13.55
2018,8,30,19.73,13.63,16.68,20.26,11.3,26.46,15.15
2018,8,31,19.05,12.51,15.78,19.61,10.2,23.87,13.65
2018,9,1,17.9,15.31,16.61,18.08,6.17,21.3,15.12
2018,9,2,17.89,15.21,16.55,18.54,8.78,22.63,13.84
2018,9,3,17.58,15.83,16.71,17.73,5.63,20.73,15.1
2018,9,4,17.05,15.55,16.3,16.98,5.23,19.87,14.65
2018,9,5,18.58,12.98,15.78,18.11,9.93,23.94,14.0
2018,9,6,18.11,11.81,14.96,17.66,11.64,23.7,12.07
2018,9,7,18.46,12.18,15.32,18.24,10.45,23.95,13.5
2018,9,8,18.33,12.3,15.32,18.02,9.22,23.23,14.0
2018,9,9,18.1,10.64,14.37,17.11,12.1,23.48,11.38
2018,9,10,18.55,10.6,14.58,18.11,12.87,24.9,12.03
2018,9,11,20.39,13.47,16.93,20.31,11.15,26.68,15.53
2018,9,12,21.6,12.86,17.23,21.37,13.82,28.65,14.83
2018,9,13,21.19,12.72,16.95,20.57,10.77,26.62,15.85
2018,9,14,17.33,14.66,16.0,17.33,7.48,21.44,13.96
2018,9,15,17.33,12.89,15.11,17.45,10.56,22.92,12.35
2018,9,16,16.67,11.11,13.89,16.89,11.52,22.33,10.8
2018,9,17,18.69,13.64,16.17,19.14,13.62,26.01,12.39
2018,9,18,19.09,12.13,15.62,19.04,11.43,25.59,14.16
2018,9,19,18.87,13.23,16.05,18.95,11.24,24.62,13.37
2018,9,20,19.65,13.05,16.36,19.77,11.94,26.08,14.14
2018,9,21,20.11,13.61,16.86,19.97,13.48,27.08,13.61
2018,9,22,13.19,7.62,10.4,13.22,9.27,18.3,9.05
2018,9,23,14.67,10.98,12.83,14.63,8.2,18.5,10.3
2018,9,24,10.55,3.45,7.0,10.62,8.7,15.74,7.05
2018,9,25,7.69,0.73,4.21,7.76,8.14,12.02,3.88
2018,9,26,8.69,-0.21,4.24,8.16,11.84,15.36,3.51
2018,9,27,12.83,3.22,8.02,12.89,16.39,21.71,5.32
2018,9,28,14.78,6.12,10.45,14.8,14.76,22.61,7.85
2018,9,29,9.83,2.22,6.02,10.05,10.12,14.43,4.31
2018,9,30,8.61,0.64,4.62,8.53,13.48,15.8,2.32
2018,10,1,9.69,4.41,7.05,10.24,13.06,16.51,3.44
2018,10,2,8.5,3.0,5.75,8.69,5.27,11.86,6.58
2018,10,3,10.91,5.61,8.26,10.75,8.66,15.63,6.97
2018,10,4,10.36,4.07,7.21,10.54,12.91,17.31,4.4
2018,10,5,11.15,3.73,7.44,10.98,13.15,18.67,5.53
2018,10,6,14.2,8.05,11.12,14.2,14.97,22.27,7.3
2018,10,7,15.31,12.1,13.71,15.17,8.48,20.26,11.79
2018,10,8,13.29,9.59,11.44,13.4,9.38,18.98,9.6
2018,10,9,13.53,9.41,11.48,13.3,13.9,21.37,7.48
2018,10,10,14.33,8.96,11.65,13.84,12.4,21.4,9.01
2018,10,11,14.34,8.15,11.25,13.96,12.7,21.52,8.81
2018,10,12,13.93,8.01,10.97,13.6,12.65,21.47,8.82
2018,10,13,13.38,6.99,10.19,12.93,12.43,20.51,8.08
2018,10,14,12.86,3.8,8.33,12.42,11.67,19.93,8.26
2018,10,15,12.07,3.95,8.01,11.87,11.55,18.62,7.07
2018,10,16,13.31,7.0,10.15,13.19,13.32,21.25,7.93
2018,10,17,12.74,8.78,10.76,12.56,11.36,18.89,7.53
2018,10,18,14.23,8.12,11.17,13.62,10.8,20.58,9.78
2018,10,19,11.48,7.8,9.64,11.21,10.5,17.74,7.24
2018,10,20,10.73,7.38,9.05,10.68,9.8,16.27,6.47
2018,10,21,7.2,3.32,5.26,7.3,7.33,11.04,3.7
2018,10,22,7.87,4.02,5.95,8.14,9.58,13.87,4.3
2018,10,23,9.38,4.57,6.98,9.11,5.44,11.36,5.92
2018,10,24,8.87,4.57,6.72,8.44,5.95,11.1,5.15
2018,10,25,10.56,7.19,8.87,10.22,10.26,15.4,5.15
2018,10,26,10.53,6.97,8.75,10.37,9.98,16.49,6.5
2018,10,27,7.73,6.62,7.17,7.51,2.38,8.98,6.6
2018,10,28,11.25,10.23,10.73,11.08,10.82,17.3,6.48
2018,10,29,14.29,12.58,13.44,14.04,8.28,18.21,9.94
2018,10,30,13.44,8.52,10.98,13.04,9.62,16.89,7.26
2018,10,31,9.97,6.19,8.08,9.56,11.49,16.53,5.04
2018,11,1,11.26,7.56,9.41,10.9,9.39,16.01,6.62
2018,11,2,12.36,10.8,11.58,12.25,8.82,17.01,8.19
2018,11,3,11.63,10.07,10.85,11.57,6.96,15.69,8.73
2018,11,4,10.9,8.3,9.61,10.88,8.8,16.21,7.4
2018,11,5,9.59,6.26,7.93,9.35,7.33,14.08,6.75
2018,11,6,10.44,7.61,9.02,10.26,10.4,16.73,6.33
2018,11,7,10.44,8.43,9.43,10.52,7.98,15.71,7.73
2018,11,8,9.34,7.76,8.55,9.15,7.52,13.8,6.28
2018,11,9,8.85,7.62,8.24,8.72,7.02,13.2,6.19
2018,11,10,8.37,6.75,7.56,8.58,5.87,12.56,6.7
2018,11,11,8.16,6.3,7.23,8.59,8.41,14.14,5.73
2018,11,12,8.6,7.51,8.05,8.51,9.58,15.52,5.94
2018,11,13,8.35,6.85,7.6,8.19,5.38,11.52,6.15
2018,11,14,6.73,4.04,5.39,6.06,8.52,12.26,3.74
2018,11,15,4.06,1.83,2.95,2.55,9.01,9.85,0.84
2018,11,16,2.4,-0.16,1.12,1.8,9.55,8.42,-1.13
2018,11,17,0.01,-3.46,-1.73,-0.85,8.8,5.1,-3.7
2018,11,18,-1.0,-4.02,-2.52,-0.86,8.93,4.4,-4.52
2018,11,19,-1.1,-2.61,-1.85,-1.02,3.55,1.06,-2.49
2018,11,20,-0.65,-1.35,-1.0,-0.71,1.32,0.09,-1.23
2018,11,21,1.87,1.48,1.68,1.56,4.04,3.69,-0.35
2018,11,22,2.42,1.96,2.19,2.27,3.14,4.11,0.97
2018,11,23,2.58,1.87,2.23,2.55,5.28,5.55,0.26
2018,11,24,3.7,3.49,3.6,3.36,5.27,7.36,2.09
2018,11,25,3.14,2.79,2.97,2.99,2.02,4.17,2.16
2018,11,26,2.02,1.45,1.74,1.9,2.97,3.4,0.43
2018,11,27,-1.81,-4.49,-3.15,-2.02,3.42,0.07,-3.35
2018,11,28,-3.38,-5.46,-4.42,-4.4,8.72,0.98,-7.75
2018,11,29,-5.39,-7.82,-6.6,-6.78,7.55,-0.96,-8.5
2018,11,30,-4.56,-8.02,-6.28,-4.66,4.2,-2.35,-6.55
2018,12,1,-1.88,-3.2,-2.54,-2.18,5.69,1.13,-4.56
2018,12,2,-0.76,-1.32,-1.04,-0.79,5.07,1.44,-3.64
2018,12,3,3.66,3.78,3.72,2.05,4.03,6.07,2.04
2018,12,4,4.47,3.87,4.17,3.3,9.64,9.47,-0.17
2018,12,5,-0.01,-1.81,-0.91,-1.48,8.41,5.09,-3.32
2018,12,6,0.15,-0.73,-0.29,-0.32,6.56,3.32,-3.24
2018,12,7,5.47,5.21,5.34,4.51,9.18,11.33,2.15
2018,12,8,4.8,2.43,3.62,3.97,3.7,6.87,3.18
2018,12,9,4.12,1.94,3.02,3.34,6.48,7.87,1.38
2018,12,10,3.03,0.32,1.68,2.42,5.12,5.31,0.19
2018,12,11,1.47,-0.98,0.24,0.94,4.18,3.66,-0.52
2018,12,12,-0.01,-1.0,-0.5,-0.39,4.58,2.07,-2.51
2018,12,13,-3.09,-4.02,-3.56,-3.25,4.13,-0.13,-4.26
2018,12,14,-3.17,-4.44,-3.81,-3.13,3.28,-1.14,-4.42
2018,12,15,-2.99,-5.02,-4.01,-3.11,2.22,-1.59,-3.81
2018,12,16,-4.06,-6.38,-5.22,-4.93,4.59,-0.89,-5.49
2018,12,17,-2.49,-3.2,-2.85,-3.75,6.48,1.36,-5.13
2018,12,18,-0.52,-1.13,-0.82,-1.99,6.55,3.3,-3.24
2018,12,19,-1.74,-3.07,-2.4,-1.88,4.59,0.87,-3.71
2018,12,20,-2.33,-2.97,-2.65,-2.59,5.13,0.76,-4.38
2018,12,21,0.71,-0.27,0.22,-0.02,6.24,3.67,-2.57
2018,12,22,5.48,4.44,4.97,3.97,5.74,9.04,3.3
2018,12,23,4.34,3.32,3.83,3.51,4.55,7.16,2.62
2018,12,24,2.05,0.48,1.26,1.51,8.14,5.6,-2.55
2018,12,25,-0.21,-2.35,-1.27,-0.79,4.5,2.01,-2.49
2018,12,26,0.85,-1.91,-0.53,0.33,5.53,4.24,-1.29
2018,12,27,2.94,1.4,2.17,2.01,7.39,7.42,0.03
