-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  49.25   Longitude -123.1 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 565.27 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
2018,8,18,10.25,76.56,0.01,95.68,0.88,1.45,0.12,1.32,1.18,1.89,0.16,1.73
2018,8,19,9.4,69.75,0.03,95.38,1.44,2.27,0.52,1.76,2.06,3.02,0.76,2.27
2018,8,20,9.03,66.81,0.0,95.36,2.23,2.65,1.58,1.07,3.63,4.66,2.67,1.99
2018,8,21,9.58,61.56,0.0,95.35,1.45,2.53,0.76,1.77,2.02,4.21,0.8,3.41
2018,8,22,10.31,66.62,0.54,94.9,1.02,1.54,0.35,1.18,1.34,1.91,0.47,1.44
2018,8,23,9.03,88.25,1.39,94.97,1.16,1.59,0.45,1.15,1.62,2.08,0.88,1.21
2018,8,24,8.24,83.5,0.61,95.17,0.96,1.27,0.6,0.67,1.29,1.75,0.73,1.02
2018,8,25,8.36,88.5,3.11,95.15,1.07,1.34,0.7,0.65,1.52,1.88,0.85,1.02
2018,8,26,8.3,86.94,3.06,94.9,1.49,2.37,0.35,2.02,2.12,3.08,0.48,2.59
2018,8,27,7.57,72.06,0.22,95.33,1.35,2.24,0.24,2.0,1.9,3.0,0.29,2.71
2018,8,28,8.67,72.81,0.01,95.22,1.1,1.91,0.27,1.65,1.41,2.31,0.38,1.94
2018,8,29,9.34,85.94,4.16,94.71,1.05,1.59,0.25,1.34,1.54,2.46,0.33,2.13
2018,8,30,8.73,84.19,1.59,95.04,1.13,1.98,0.6,1.38,1.62,2.78,0.9,1.88
2018,8,31,8.24,82.81,0.47,95.3,1.16,1.9,0.05,1.85,1.66,2.58,0.19,2.39
2018,9,1,7.75,79.88,0.41,95.38,1.22,1.91,0.44,1.47,1.59,2.29,0.49,1.79
2018,9,2,7.87,79.31,0.18,95.3,1.29,2.1,0.59,1.52,1.76,2.91,0.86,2.05
2018,9,3,7.93,82.0,0.18,95.41,1.55,2.16,0.34,1.83,2.12,2.76,0.79,1.97
2018,9,4,7.32,69.12,0.12,95.45,1.63,2.57,0.27,2.3,2.29,3.7,0.14,3.56
2018,9,5,7.81,62.69,0.54,95.19,1.45,2.41,0.34,2.07,2.01,3.27,0.29,2.98
2018,9,6,8.3,62.69,0.36,95.24,1.38,2.21,0.8,1.41,1.85,2.91,1.22,1.69
2018,9,7,8.67,88.31,7.29,95.24,1.71,2.16,1.08,1.09,2.48,3.02,1.77,1.25
2018,9,8,8.61,93.81,4.15,95.19,1.35,1.66,0.9,0.76,2.04,2.55,1.3,1.24
2018,9,9,8.61,96.0,18.99,94.9,2.06,3.31,1.23,2.08,3.14,4.82,2.07,2.75
2018,9,10,8.3,96.75,11.57,94.85,1.74,2.38,0.89,1.49,2.72,3.45,1.7,1.76
2018,9,11,8.0,94.44,5.22,94.8,1.2,1.55,0.72,0.84,1.68,2.27,1.04,1.23
2018,9,12,7.63,86.38,2.7,94.76,1.14,1.84,0.6,1.23,1.5,2.51,0.8,1.71
2018,9,13,7.69,91.94,4.46,94.88,1.21,1.65,0.71,0.93,1.73,2.3,1.27,1.02
2018,9,14,7.45,93.44,9.01,94.86,1.33,1.66,0.98,0.69,2.16,2.7,1.54,1.15
2018,9,15,7.45,96.94,20.92,94.53,1.8,2.33,1.15,1.18,2.88,3.87,1.94,1.93
2018,9,16,7.26,96.12,24.8,94.63,2.12,3.09,0.72,2.38,3.21,4.91,1.2,3.71
2018,9,17,6.84,86.06,1.45,95.39,1.18,2.03,0.45,1.59,1.52,2.49,0.75,1.74
2018,9,18,6.59,80.44,0.2,95.34,1.35,1.84,0.41,1.43,1.7,2.25,0.64,1.61
2018,9,19,7.08,82.75,0.75,95.26,1.23,1.69,0.72,0.97,1.58,2.15,0.97,1.18
2018,9,20,7.2,93.06,20.6,95.26,1.55,2.55,0.42,2.12,2.18,3.74,0.63,3.11
2018,9,21,8.36,98.81,35.01,94.7,2.08,2.51,1.66,0.84,3.24,4.26,2.27,1.98
2018,9,22,8.73,97.25,16.66,94.58,1.68,2.24,0.9,1.34,2.76,3.66,1.39,2.27
2018,9,23,6.9,88.56,1.78,95.39,1.02,1.66,0.48,1.18,1.45,2.3,0.79,1.52
2018,9,24,6.59,81.12,0.1,95.81,1.29,1.67,0.32,1.35,1.66,2.33,0.3,2.02
2018,9,25,6.9,76.0,0.18,95.91,1.33,1.93,0.55,1.39,1.76,2.35,0.64,1.7
2018,9,26,7.57,76.56,0.37,95.68,1.35,1.75,0.14,1.62,1.75,2.29,0.29,2.0
2018,9,27,8.3,78.56,0.0,95.28,1.61,2.45,0.41,2.04,2.6,4.8,0.83,3.98
2018,9,28,7.08,71.0,0.0,94.78,2.01,2.66,0.77,1.89,3.47,4.91,1.41,3.51
2018,9,29,6.29,71.75,2.95,94.55,3.01,3.91,2.45,1.46,5.28,6.22,4.43,1.79
2018,9,30,6.96,95.31,33.11,94.47,2.61,3.08,2.26,0.82,3.73,4.74,2.98,1.76
2018,10,1,8.36,96.44,22.81,94.26,1.72,3.32,1.03,2.29,2.87,5.33,1.9,3.43
2018,10,2,5.92,86.25,8.83,94.2,2.3,2.71,1.64,1.07,3.38,3.95,2.88,1.07
2018,10,3,3.66,73.19,0.25,95.0,2.03,2.45,1.34,1.11,3.1,3.8,2.17,1.62
2018,10,4,4.52,76.06,0.05,94.95,1.48,2.24,0.16,2.09,2.02,3.49,0.11,3.38
2018,10,5,5.37,89.81,1.23,95.02,1.98,2.72,1.07,1.66,2.73,3.55,1.79,1.76
2018,10,6,5.31,83.44,0.03,95.35,1.49,2.57,0.29,2.27,2.05,3.61,0.24,3.37
2018,10,7,5.92,95.12,8.31,95.47,1.38,1.62,0.8,0.83,1.95,2.39,1.3,1.09
2018,10,8,6.23,91.81,3.21,94.89,1.12,1.84,0.16,1.67,1.57,2.52,0.34,2.19
2018,10,9,5.86,82.44,0.51,94.82,1.52,2.55,0.45,2.09,2.3,3.75,0.62,3.12
2018,10,10,5.62,76.06,0.04,95.15,1.28,2.18,0.19,1.99,1.79,3.05,0.26,2.78
2018,10,11,5.62,79.88,0.32,95.35,0.91,2.2,0.12,2.08,1.2,3.08,0.16,2.92
2018,10,12,5.92,85.25,0.15,95.34,1.27,2.7,0.3,2.4,1.72,3.36,0.41,2.95
2018,10,13,4.21,63.25,0.0,95.95,1.72,2.7,0.38,2.32,2.31,3.42,0.84,2.58
2018,10,14,4.39,64.62,0.0,96.23,1.6,2.69,0.23,2.46,2.17,3.55,0.41,3.15
2018,10,15,5.49,69.19,0.27,96.18,1.78,2.76,0.16,2.6,2.37,3.7,0.23,3.47
2018,10,16,5.43,57.88,0.09,96.03,1.98,2.86,0.9,1.96,2.84,4.66,1.17,3.48
2018,10,17,5.25,52.12,0.03,95.63,1.38,2.48,0.49,1.98,1.83,3.2,0.71,2.48
2018,10,18,5.98,63.31,0.02,95.6,1.21,1.8,0.57,1.23,1.62,2.41,0.79,1.62
2018,10,19,6.41,74.94,0.21,95.86,1.34,1.98,0.64,1.34,1.86,2.67,0.81,1.86
2018,10,20,6.53,82.56,0.34,95.55,1.42,2.25,0.31,1.94,1.88,3.28,0.48,2.79
2018,10,21,6.47,77.75,0.01,95.1,1.53,2.23,0.29,1.95,2.29,3.6,0.53,3.08
2018,10,22,5.8,70.25,0.01,94.87,1.73,2.36,0.83,1.53,2.41,3.47,1.2,2.27
2018,10,23,6.16,80.88,3.03,94.74,1.88,2.3,1.31,0.99,2.77,3.48,2.12,1.35
2018,10,24,6.65,95.5,5.7,95.02,1.59,2.84,1.14,1.7,2.49,4.85,1.52,3.34
2018,10,25,7.08,98.31,22.48,94.91,2.11,3.41,0.97,2.44,3.33,5.09,1.83,3.27
2018,10,26,6.71,94.25,14.43,94.82,2.14,3.93,1.21,2.73,3.29,5.09,1.48,3.6
2018,10,27,5.68,91.12,14.29,94.88,2.64,5.02,1.23,3.8,3.88,6.84,1.55,5.28
2018,10,28,6.53,99.06,23.89,94.48,1.98,2.41,1.54,0.88,3.33,4.27,2.66,1.61
2018,10,29,5.92,98.06,7.04,95.36,1.07,1.38,0.87,0.52,1.57,2.3,1.36,0.95
2018,10,30,5.98,98.38,10.65,95.73,1.36,2.55,0.74,1.81,2.02,3.71,1.11,2.6
2018,10,31,6.04,98.19,10.06,95.0,1.17,2.61,0.09,2.53,1.59,3.76,0.12,3.63
2018,11,1,7.51,99.19,55.52,94.88,2.05,3.69,0.59,3.09,3.58,6.3,0.83,5.48
2018,11,2,7.02,94.38,9.21,95.03,2.23,3.52,1.26,2.26,4.04,6.11,2.38,3.73
2018,11,3,6.47,99.0,43.68,95.14,2.18,3.36,1.48,1.89,3.36,5.44,2.2,3.23
2018,11,4,6.41,93.12,7.14,94.46,2.34,3.36,1.32,2.04,3.92,5.85,2.3,3.55
2018,11,5,6.1,97.0,4.66,94.9,1.43,1.69,0.78,0.91,2.22,2.55,1.41,1.13
2018,11,6,5.49,95.69,2.09,95.44,1.45,1.79,0.97,0.83,2.02,2.48,1.2,1.28
2018,11,7,3.97,80.56,0.08,96.19,1.38,2.06,0.56,1.5,1.83,2.83,0.85,1.98
2018,11,8,3.36,71.0,0.07,96.52,1.11,1.79,0.32,1.47,1.36,2.12,0.34,1.79
2018,11,9,4.27,92.06,5.02,95.8,0.95,1.84,0.27,1.59,1.26,2.33,0.27,2.05
2018,11,10,4.03,81.0,0.46,96.13,0.92,1.73,0.33,1.41,1.2,2.02,0.39,1.62
2018,11,11,3.78,86.94,0.02,96.39,2.2,2.73,1.4,1.33,3.2,4.53,2.2,2.34
2018,11,12,4.03,80.44,0.01,96.23,2.23,2.8,1.24,1.55,3.3,3.93,1.99,1.94
2018,11,13,4.27,78.12,14.0,95.88,2.09,2.73,1.52,1.21,3.12,3.69,2.37,1.32
2018,11,14,5.43,98.94,24.46,95.59,1.75,2.91,1.11,1.8,2.68,3.94,1.63,2.31
2018,11,15,5.74,99.56,13.99,95.61,1.35,1.7,0.84,0.87,2.26,3.09,1.58,1.51
2018,11,16,4.39,91.44,0.3,95.77,2.18,2.88,1.35,1.52,3.22,4.16,2.51,1.65
2018,11,17,3.23,80.88,0.09,95.97,2.47,3.14,1.21,1.93,3.53,4.75,1.85,2.89
2018,11,18,3.54,75.38,0.02,95.61,2.09,2.55,1.09,1.46,2.9,3.6,1.61,1.99
2018,11,19,4.03,77.81,0.0,95.39,2.24,2.71,1.08,1.63,3.23,3.88,1.76,2.12
2018,11,20,4.39,76.56,0.09,94.82,1.98,2.43,1.25,1.18,3.29,3.82,1.98,1.84
2018,11,21,4.82,91.12,22.88,94.15,2.16,2.7,1.67,1.03,3.4,4.35,2.72,1.63
2018,11,22,5.0,98.06,21.67,93.48,2.43,3.61,1.61,2.0,3.69,5.39,2.66,2.73
2018,11,23,4.76,98.19,14.99,93.73,1.29,2.41,0.16,2.25,1.98,3.82,0.22,3.6
2018,11,24,4.52,95.94,1.46,95.17,1.14,1.92,0.45,1.48,1.76,2.9,0.48,2.41
2018,11,25,4.46,94.12,10.76,95.33,2.42,3.34,1.73,1.62,3.62,4.47,2.98,1.49
2018,11,26,5.31,99.31,78.79,94.26,2.86,3.41,2.38,1.03,4.77,5.2,4.36,0.84
2018,11,27,5.92,99.56,40.53,93.61,2.12,2.88,1.42,1.46,4.12,5.65,2.84,2.81
2018,11,28,5.31,98.25,6.33,94.0,1.41,1.77,1.15,0.62,2.3,3.09,1.69,1.41
2018,11,29,4.82,89.81,0.96,93.9,1.21,1.52,0.41,1.11,1.73,2.29,0.52,1.77
2018,11,30,4.46,95.75,6.79,93.97,1.38,2.11,0.91,1.2,1.95,3.03,1.12,1.91
2018,12,1,3.85,92.25,1.6,94.47,1.67,2.16,0.96,1.2,2.53,3.22,1.54,1.68
2018,12,2,2.87,88.94,0.14,95.34,2.23,2.77,0.96,1.8,3.05,3.77,1.45,2.31
2018,12,3,2.44,87.62,0.03,96.01,2.64,2.95,1.98,0.96,3.61,4.12,3.09,1.03
2018,12,4,2.01,82.19,0.12,95.85,2.55,3.11,1.41,1.71,3.45,4.32,2.01,2.31
2018,12,5,2.32,86.94,0.02,95.55,2.88,3.18,2.29,0.9,4.01,4.48,3.38,1.1
2018,12,6,2.14,82.88,0.0,95.35,2.4,2.99,1.53,1.46,3.35,4.21,2.09,2.12
2018,12,7,2.5,79.31,0.01,95.31,2.38,2.86,1.55,1.31,3.45,4.34,2.27,2.07
2018,12,8,3.85,90.69,2.55,95.77,2.31,2.98,1.84,1.13,3.69,5.05,2.91,2.15
2018,12,9,4.39,96.94,32.6,95.23,2.66,3.62,1.7,1.94,4.24,5.65,2.73,2.91
2018,12,10,4.64,99.75,8.37,95.35,1.62,2.94,1.1,1.84,2.59,4.34,1.64,2.7
2018,12,11,4.58,99.62,40.97,93.96,2.99,3.94,1.98,1.95,4.8,5.8,3.34,2.47
2018,12,12,4.33,99.31,27.84,94.95,2.91,4.58,1.41,3.16,4.69,7.16,2.12,5.04
2018,12,13,4.58,99.44,52.39,94.58,2.62,4.01,1.54,2.48,4.12,6.28,2.21,4.08
2018,12,14,4.7,94.38,20.57,93.56,3.45,4.34,2.48,1.87,6.3,8.28,4.35,3.93
2018,12,15,4.09,94.75,2.92,94.59,2.66,4.33,1.1,3.23,4.17,6.7,1.9,4.81
2018,12,16,4.76,99.12,44.69,93.84,3.07,4.69,1.85,2.84,5.11,7.16,3.54,3.62
2018,12,17,4.88,99.62,26.7,94.17,3.39,6.0,1.75,4.25,5.68,9.45,3.32,6.14
2018,12,18,4.94,99.81,23.49,93.8,2.2,2.62,1.76,0.87,4.12,5.02,3.27,1.76
2018,12,19,4.76,99.69,7.95,95.2,2.16,3.35,1.82,1.53,3.54,4.87,2.49,2.38
2018,12,20,4.58,94.88,45.54,93.56,4.47,6.63,2.44,4.2,7.3,10.97,4.47,6.5
2018,12,21,3.23,93.5,1.92,95.18,1.81,2.89,0.13,2.76,2.69,4.55,0.11,4.44
2018,12,22,3.66,98.56,19.07,94.93,3.38,4.16,2.58,1.59,4.77,6.29,3.66,2.62
2018,12,23,4.52,99.56,18.27,94.56,2.01,3.4,1.46,1.94,3.23,5.12,2.16,2.95
2018,12,24,4.15,97.5,1.91,95.03,1.7,2.7,1.23,1.46,2.48,3.27,1.73,1.54
2018,12,25,2.56,97.88,0.47,95.44,2.37,2.77,1.62,1.15,3.27,4.01,2.09,1.91
2018,12,26,3.36,96.88,9.54,94.96,2.02,3.11,0.89,2.22,2.83,4.55,1.18,3.38
2018,12,27,2.5,97.0,0.41,95.86,2.22,2.82,1.41,1.42,2.89,4.11,2.05,2.05
2018,12,28,3.54,98.62,22.48,95.55,2.16,2.43,1.24,1.19,3.12,3.57,1.66,1.91
2018,12,29,4.7,99.44,25.05,94.61,2.31,3.76,0.77,2.99,4.51,7.38,1.15,6.23
2018,12,30,3.66,92.56,1.17,95.33,2.24,2.85,1.52,1.33,3.21,4.76,2.38,2.38
2018,12,31,2.26,89.88,0.03,96.26,2.02,3.1,0.85,2.25,2.76,4.68,0.96,3.71
2019,1,1,2.99,93.81,0.61,96.04,1.2,1.55,0.46,1.09,1.51,2.12,0.55,1.55
2019,1,2,3.6,97.56,30.59,95.1,2.21,2.77,1.38,1.39,3.04,3.92,1.84,2.09
2019,1,3,4.82,99.75,74.82,93.89,2.44,3.28,1.44,1.85,4.37,6.78,2.16,4.62
2019,1,4,4.88,99.75,25.85,93.97,2.53,3.64,1.77,1.87,4.54,6.03,2.46,3.57
2019,1,5,4.64,95.25,5.52,93.25,2.36,2.6,1.92,0.68,4.06,4.66,2.78,1.88
2019,1,6,4.15,95.81,12.81,92.98,2.09,4.09,1.06,3.02,3.23,5.93,1.38,4.55
2019,1,7,3.11,94.12,1.83,94.78,1.98,3.14,0.94,2.2,2.87,4.73,1.27,3.46
2019,1,8,2.99,94.19,10.13,94.86,4.08,4.91,2.8,2.11,5.17,6.28,4.13,2.15
2019,1,9,4.64,97.5,32.27,93.97,2.85,3.36,2.24,1.12,4.8,5.77,3.69,2.09
2019,1,10,5.0,98.62,11.04,94.92,2.07,2.36,1.77,0.59,3.68,4.16,2.97,1.19
2019,1,11,4.33,85.19,0.19,94.93,2.22,2.54,1.82,0.73,3.82,4.46,3.27,1.2
2019,1,12,3.85,78.5,0.03,95.09,2.45,3.29,1.77,1.52,3.88,4.74,2.63,2.11
2019,1,13,3.72,80.31,0.0,95.5,2.33,2.68,1.83,0.85,3.71,4.31,2.45,1.87
2019,1,14,3.11,79.88,0.01,95.15,2.87,3.8,1.66,2.14,4.02,5.09,2.83,2.26
2019,1,15,2.56,66.19,0.1,94.56,2.55,2.9,1.96,0.93,3.91,4.48,2.73,1.75
2019,1,16,3.11,83.81,0.11,94.04,3.14,3.78,2.3,1.48,4.42,5.59,2.93,2.66
2019,1,17,4.33,94.38,14.84,93.53,3.15,3.88,2.24,1.64,4.91,5.49,4.35,1.14
2019,1,18,4.76,98.44,18.6,94.65,2.73,4.1,1.94,2.17,4.61,6.45,3.41,3.05
2019,1,19,4.7,98.19,10.29,94.87,2.39,3.93,1.52,2.42,4.55,6.44,2.07,4.37
2019,1,20,3.85,96.12,0.35,94.77,1.85,2.71,1.21,1.49,2.66,3.88,1.73,2.15
2019,1,21,2.5,92.88,0.15,95.62,2.12,2.74,1.09,1.65,2.94,4.09,1.25,2.84
2019,1,22,3.97,98.06,29.44,95.41,2.34,3.06,1.84,1.23,3.53,4.47,2.8,1.66
2019,1,23,3.72,96.06,4.08,95.59,1.88,2.52,1.2,1.33,2.8,3.63,1.91,1.73
2019,1,24,2.93,89.62,0.37,96.33,1.68,2.56,0.73,1.82,2.18,3.76,0.89,2.87
2019,1,25,3.23,89.75,0.03,96.38,1.46,2.2,0.59,1.61,1.99,3.09,0.92,2.17
2019,1,26,3.66,91.06,0.08,96.42,1.52,2.15,0.88,1.26,2.13,2.9,1.39,1.51
2019,1,27,3.48,95.5,0.07,96.05,2.32,3.82,1.61,2.22,3.25,5.4,2.2,3.2
2019,1,28,2.93,92.0,0.03,95.98,3.12,4.31,1.9,2.41,4.34,5.63,2.85,2.78
2019,1,29,2.81,82.56,0.01,95.34,2.59,3.27,1.73,1.55,3.6,4.73,2.48,2.25
2019,1,30,2.93,65.94,0.13,94.83,1.74,2.33,0.78,1.55,2.53,3.27,1.31,1.95
2019,1,31,3.97,80.5,7.38,94.25,1.64,2.06,0.76,1.31,2.33,3.2,1.09,2.12
2019,2,1,4.7,99.19,33.79,93.52,1.76,2.16,1.18,0.98,2.8,3.38,2.07,1.3
2019,2,2,3.97,95.12,2.0,93.51,1.62,2.04,0.8,1.24,2.45,3.3,1.26,2.05
2019,2,3,1.83,96.12,2.25,93.0,4.79,7.2,2.65,4.56,5.91,8.81,3.7,5.12
2019,2,4,1.34,95.38,0.11,93.82,4.54,6.92,2.89,4.04,5.99,8.52,4.29,4.23
2019,2,5,1.4,88.31,3.32,94.49,2.41,3.15,1.22,1.92,3.18,4.49,1.7,2.8
2019,2,6,1.59,84.69,0.02,95.54,1.88,2.65,0.59,2.05,2.38,3.52,0.86,2.66
2019,2,7,1.95,89.38,0.09,95.78,1.56,2.46,0.64,1.83,2.15,3.54,0.91,2.62
2019,2,8,2.01,92.94,1.0,94.9,3.42,6.77,1.7,5.07,4.91,9.44,2.11,7.33
2019,2,9,1.46,92.38,0.06,94.4,6.12,7.15,4.09,3.06,8.48,9.99,5.37,4.62
2019,2,10,1.53,95.0,4.31,93.9,3.77,5.32,2.62,2.7,4.86,7.73,3.28,4.45
2019,2,11,1.77,95.75,3.5,93.88,3.87,4.73,3.42,1.32,5.16,6.96,4.59,2.38
2019,2,12,2.08,98.31,10.27,93.73,3.39,4.15,2.55,1.59,4.27,4.84,3.59,1.25
2019,2,13,2.01,96.56,0.97,93.64,2.94,3.95,2.07,1.88,4.15,5.55,3.16,2.39
2019,2,14,2.56,96.69,4.98,92.61,3.9,4.74,2.1,2.64,5.12,5.7,3.5,2.2
2019,2,15,3.91,98.5,8.55,93.45,1.74,2.42,1.23,1.19,2.73,3.68,1.93,1.75
2019,2,16,3.91,95.19,1.12,94.24,1.12,1.74,0.84,0.9,1.55,2.01,1.06,0.95
2019,2,17,2.62,91.62,0.04,95.41,2.2,3.32,0.97,2.34,2.95,4.38,1.45,2.93
2019,2,18,2.44,85.06,0.33,95.88,1.02,2.48,0.09,2.38,1.28,3.49,0.16,3.33
2019,2,19,2.93,96.94,4.3,94.96,1.36,2.23,0.76,1.48,1.75,3.09,0.77,2.31
2019,2,20,2.81,93.44,0.12,94.45,1.95,3.2,1.09,2.12,2.71,4.08,1.6,2.48
2019,2,21,2.32,82.69,0.04,95.17,1.75,3.21,0.12,3.09,2.16,4.16,0.12,4.04
2019,2,22,3.42,98.0,10.33,94.46,1.93,3.01,0.77,2.23,2.69,4.41,0.88,3.53
2019,2,23,3.48,97.88,2.97,94.99,1.66,2.49,1.09,1.4,2.28,3.19,1.27,1.92
2019,2,24,2.56,91.81,0.08,94.86,3.12,3.98,1.9,2.09,4.43,5.62,3.34,2.28
2019,2,25,1.83,90.62,0.11,94.55,3.93,4.89,3.25,1.65,5.55,6.22,4.9,1.32
2019,2,26,1.71,90.94,0.02,95.23,3.82,4.55,3.27,1.28,5.4,7.24,3.95,3.28
2019,2,27,2.32,91.31,1.08,94.71,3.63,4.66,2.3,2.36,5.2,6.52,3.38,3.15
2019,2,28,2.93,90.19,0.98,95.12,1.47,2.52,0.5,2.02,1.95,3.31,0.68,2.63
2019,3,1,2.56,90.5,0.01,95.34,2.02,2.98,0.69,2.29,2.67,4.23,0.97,3.26
2019,3,2,2.26,86.38,0.02,95.56,3.38,4.18,2.68,1.51,4.77,5.94,3.66,2.27
2019,3,3,1.89,84.0,0.01,95.84,3.46,3.75,3.02,0.73,5.03,5.53,4.53,1.0
2019,3,4,1.89,88.69,0.03,95.74,3.15,3.63,1.97,1.66,4.23,4.97,3.3,1.67
2019,3,5,2.38,88.94,0.06,95.0,2.56,3.2,1.43,1.77,3.47,4.77,2.34,2.44
2019,3,6,3.11,94.25,4.07,93.81,2.19,3.34,0.7,2.63,2.95,4.7,1.05,3.64
2019,3,7,3.36,94.88,2.34,94.4,1.58,2.3,0.8,1.51,2.18,3.32,1.25,2.07
2019,3,8,2.56,86.06,0.58,94.73,1.45,2.74,0.29,2.45,1.94,3.98,0.44,3.54
2019,3,9,2.62,90.75,0.07,95.05,2.11,3.12,0.84,2.27,2.66,4.36,1.27,3.09
2019,3,10,2.87,88.56,0.08,95.48,1.81,3.0,0.12,2.88,2.3,4.02,0.22,3.8
2019,3,11,3.6,93.25,17.68,94.84,1.91,2.43,1.21,1.23,2.61,3.38,1.74,1.63
2019,3,12,3.78,95.0,1.01,94.39,1.49,2.06,0.54,1.52,1.98,2.64,0.69,1.95
2019,3,13,3.42,91.69,0.21,95.65,1.62,2.15,0.61,1.54,2.04,2.64,0.87,1.77
2019,3,14,4.03,91.81,2.65,96.06,1.44,1.98,0.86,1.11,2.06,2.88,1.12,1.77
2019,3,15,4.33,91.62,0.4,96.0,1.64,2.23,0.91,1.32,2.48,3.34,1.14,2.2
2019,3,16,4.21,87.62,0.07,95.88,1.95,2.39,1.31,1.09,3.2,3.71,2.23,1.48
2019,3,17,4.21,90.38,0.02,95.98,2.79,3.53,2.36,1.17,4.35,5.32,3.63,1.69
2019,3,18,4.09,81.81,0.01,95.73,3.09,3.59,2.76,0.84,4.85,5.53,4.28,1.26
2019,3,19,3.97,68.31,0.02,95.31,2.84,3.19,2.52,0.66,4.45,5.48,3.63,1.84
2019,3,20,4.27,65.62,0.01,94.92,2.72,2.99,1.84,1.16,3.98,4.94,2.37,2.57
2019,3,21,4.82,65.06,0.01,95.02,1.2,1.98,0.27,1.73,1.53,2.53,0.34,2.19
2019,3,22,5.86,94.56,3.51,94.74,1.56,2.17,1.17,1.0,2.5,4.61,1.52,3.09
2019,3,23,4.88,82.56,0.31,95.45,0.93,2.06,0.12,1.94,1.29,2.7,0.2,2.5
2019,3,24,4.46,78.12,0.14,95.47,1.16,2.12,0.12,2.01,1.56,2.91,0.03,2.88
2019,3,25,5.0,87.06,8.58,94.84,2.08,2.6,1.35,1.24,3.05,3.98,2.16,1.81
2019,3,26,4.82,92.44,6.46,95.0,1.55,2.38,0.17,2.22,2.24,3.07,0.34,2.73
2019,3,27,4.39,83.12,0.2,94.85,2.77,3.36,1.92,1.44,4.16,5.01,2.45,2.56
2019,3,28,4.52,73.5,0.02,95.35,1.51,2.31,0.76,1.56,2.2,3.35,1.15,2.2
2019,3,29,4.58,70.5,0.01,96.01,1.42,2.41,0.19,2.23,1.86,3.02,0.14,2.89
2019,3,30,4.58,71.5,0.21,96.16,1.55,2.4,0.13,2.27,2.08,3.35,0.25,3.11
2019,3,31,4.27,70.19,0.44,95.7,1.73,2.82,0.33,2.49,2.37,4.17,0.5,3.67
2019,4,1,4.52,72.75,0.0,95.16,2.84,3.43,2.02,1.41,4.41,5.26,3.27,1.98
2019,4,2,4.82,69.12,0.6,94.46,1.97,3.23,0.48,2.74,3.16,5.41,0.56,4.85
2019,4,3,5.8,95.31,21.68,94.3,1.83,2.27,0.54,1.73,2.89,4.08,0.73,3.34
2019,4,4,5.55,84.38,1.03,94.65,1.3,1.98,0.42,1.55,1.98,3.7,0.73,2.97
2019,4,5,5.74,93.19,16.43,93.96,2.59,3.12,2.02,1.09,4.15,4.91,3.64,1.27
2019,4,6,5.31,95.25,17.63,94.02,3.34,4.71,2.05,2.66,4.88,6.73,3.12,3.62
2019,4,7,5.0,86.88,3.15,94.74,1.48,2.06,0.57,1.49,2.11,3.0,0.8,2.2
2019,4,8,4.88,85.62,5.87,94.84,1.6,2.59,0.56,2.02,2.33,3.95,1.02,2.93
2019,4,9,5.13,85.75,1.74,95.3,1.51,2.35,0.31,2.04,2.13,3.43,0.48,2.95
2019,4,10,4.94,91.31,8.5,95.52,1.51,1.86,1.2,0.66,2.14,2.64,1.62,1.02
2019,4,11,4.82,90.94,7.38,94.92,1.38,1.96,0.29,1.67,1.88,2.6,0.34,2.26
2019,4,12,4.21,78.19,0.4,94.98,1.51,2.52,0.49,2.02,2.05,3.35,0.76,2.59
2019,4,13,4.94,94.56,16.69,94.3,2.33,3.13,1.3,1.83,3.41,4.46,2.13,2.33
2019,4,14,4.76,89.94,3.65,94.33,1.71,2.32,1.27,1.05,2.4,3.12,1.8,1.31
2019,4,15,4.39,79.81,0.82,94.27,1.41,1.98,0.61,1.38,2.05,2.62,1.2,1.41
