-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  39.905   Longitude 116.3914 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 221.57 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
2018,8,17,15.5,77.5,6.21,98.6,1.46,2.57,0.55,2.02,1.92,3.12,0.78,2.34
2018,8,18,15.81,83.56,1.77,98.48,1.92,3.62,0.71,2.91,2.48,4.16,1.0,3.16
2018,8,19,16.11,86.19,3.3,98.29,2.42,4.06,1.44,2.62,3.58,4.7,2.55,2.16
2018,8,20,15.87,77.69,0.23,97.72,2.45,3.66,1.04,2.62,3.93,7.51,0.8,6.7
2018,8,21,11.96,61.12,0.0,97.98,3.71,6.34,1.4,4.95,5.83,10.05,1.43,8.62
2018,8,22,11.96,60.75,0.39,98.3,1.68,2.67,0.35,2.33,2.37,3.49,0.72,2.78
2018,8,23,12.21,64.56,0.09,98.21,2.05,3.36,1.09,2.27,2.98,5.41,1.58,3.83
2018,8,24,11.84,61.56,0.16,98.11,2.5,4.56,0.84,3.73,3.91,7.38,0.77,6.62
2018,8,25,13.12,66.56,0.01,98.23,2.37,4.34,0.66,3.68,3.76,6.8,0.91,5.89
2018,8,26,15.2,73.62,1.1,98.27,2.17,3.8,0.57,3.23,3.25,5.29,0.52,4.77
2018,8,27,15.14,74.75,0.88,98.42,2.78,5.24,0.63,4.61,4.13,6.95,0.86,6.09
2018,8,28,14.65,74.19,0.83,98.18,1.54,2.75,0.52,2.23,2.16,5.79,0.23,5.55
2018,8,29,11.23,58.81,0.02,98.35,3.48,5.34,0.76,4.59,5.36,8.5,1.1,7.4
2018,8,30,12.94,70.75,6.87,98.58,1.6,2.88,0.61,2.27,2.12,3.27,0.76,2.5
2018,8,31,12.82,71.69,0.03,98.78,2.72,4.05,1.98,2.06,4.09,5.15,2.72,2.42
2018,9,1,12.63,73.31,8.73,98.66,2.37,4.26,0.53,3.73,3.54,5.41,0.77,4.64
2018,9,2,14.28,78.81,5.58,97.75,2.05,3.65,0.28,3.36,3.11,5.68,0.2,5.48
2018,9,3,10.13,59.62,0.04,97.66,4.99,7.54,1.44,6.1,8.03,10.27,2.53,7.73
2018,9,4,8.48,49.25,0.0,97.86,4.31,5.56,2.84,2.73,7.18,9.58,5.31,4.27
2018,9,5,8.73,48.81,0.01,97.72,3.7,5.2,1.95,3.25,5.96,8.07,2.61,5.46
2018,9,6,7.26,46.38,0.01,97.7,6.36,9.46,2.63,6.82,9.71,12.45,4.53,7.93
2018,9,7,6.53,47.31,0.0,98.62,4.55,5.65,3.2,2.45,7.45,9.12,6.31,2.8
2018,9,8,6.71,49.38,0.0,99.06,3.04,4.77,2.06,2.7,5.0,8.08,1.81,6.27
2018,9,9,8.06,55.69,0.0,99.23,2.58,4.7,0.73,3.98,3.72,5.39,1.07,4.32
2018,9,10,8.91,57.69,0.44,99.27,2.62,5.9,0.39,5.51,3.58,7.01,0.53,6.48
2018,9,11,10.44,69.25,8.77,98.91,2.72,4.86,1.09,3.77,4.32,6.23,1.74,4.48
2018,9,12,10.68,71.19,0.54,98.75,2.24,4.59,0.27,4.32,3.38,5.66,0.39,5.27
2018,9,13,10.86,69.88,0.05,98.87,2.06,3.72,0.78,2.94,3.01,4.61,0.98,3.62
2018,9,14,11.05,64.0,0.61,98.88,2.29,4.79,0.4,4.39,3.27,5.55,0.55,5.01
2018,9,15,7.08,48.12,0.33,99.18,3.59,7.02,0.4,6.62,5.29,8.94,0.44,8.49
2018,9,16,4.33,36.06,0.0,99.27,3.65,5.43,1.39,4.04,5.52,8.71,2.25,6.47
2018,9,17,5.0,39.06,0.0,99.29,2.61,4.69,1.25,3.44,4.27,8.69,1.36,7.33
2018,9,18,7.51,55.19,0.02,99.02,2.58,4.44,1.01,3.43,3.88,5.66,1.62,4.04
2018,9,19,8.42,62.06,0.11,98.71,1.31,2.26,0.53,1.73,1.86,3.41,0.71,2.7
2018,9,20,7.45,57.12,0.01,98.47,2.27,3.61,0.38,3.22,3.59,6.59,0.49,6.11
2018,9,21,4.58,42.12,0.0,98.56,4.84,8.12,2.42,5.7,7.8,10.48,4.51,5.98
2018,9,22,3.97,39.12,0.0,98.86,4.62,6.68,3.16,3.52,7.68,8.72,6.19,2.53
2018,9,23,4.7,44.62,0.0,99.18,5.07,7.92,3.33,4.59,8.21,10.26,6.75,3.52
2018,9,24,5.07,47.56,0.0,99.51,2.89,4.38,1.73,2.65,4.7,7.22,1.41,5.81
2018,9,25,6.23,57.0,0.07,99.51,2.72,5.6,0.38,5.23,3.72,6.31,0.45,5.86
2018,9,26,6.47,55.12,0.03,99.46,2.15,4.5,0.26,4.24,2.84,5.16,0.36,4.8
2018,9,27,8.24,73.62,6.01,99.13,2.23,5.12,0.3,4.82,3.13,6.23,0.34,5.89
2018,9,28,6.35,63.12,0.39,98.7,3.43,6.32,0.9,5.42,5.23,8.19,1.3,6.88
2018,9,29,4.76,54.5,0.7,98.8,5.02,8.32,1.98,6.34,7.65,10.52,3.45,7.08
2018,9,30,4.46,47.62,0.44,98.63,6.98,10.57,3.29,7.28,10.57,13.68,6.56,7.12
2018,10,1,5.43,48.06,0.03,98.97,5.76,8.21,3.57,4.64,9.07,10.58,7.3,3.27
2018,10,2,5.0,43.06,0.0,99.17,3.88,6.21,1.34,4.87,6.17,9.28,2.13,7.15
2018,10,3,4.21,37.0,0.0,99.42,2.77,5.56,0.98,4.59,4.45,8.56,0.84,7.71
2018,10,4,5.55,47.75,0.0,99.51,2.57,4.38,1.01,3.37,3.81,6.63,0.76,5.88
2018,10,5,7.39,65.0,0.1,99.3,2.73,7.73,0.4,7.34,3.84,11.04,0.61,10.43
2018,10,6,3.05,33.94,0.33,99.4,5.62,8.17,3.46,4.71,8.56,11.2,6.98,4.21
2018,10,7,2.93,37.38,0.0,99.27,4.08,6.07,2.25,3.81,6.37,7.8,3.98,3.82
2018,10,8,3.48,38.75,0.05,99.18,3.77,7.62,0.29,7.33,5.89,10.16,0.86,9.3
2018,10,9,2.87,42.75,0.0,99.45,5.49,8.84,3.07,5.77,8.3,10.85,5.64,5.21
2018,10,10,2.62,43.12,0.0,99.67,3.45,4.62,2.8,1.83,5.68,7.9,3.92,3.98
2018,10,11,2.93,43.25,0.0,99.99,2.85,5.21,0.36,4.85,4.62,7.5,0.52,6.98
2018,10,12,3.54,47.25,0.0,99.85,2.95,5.27,0.8,4.47,4.46,6.3,0.87,5.44
2018,10,13,4.88,56.69,0.0,99.56,2.12,4.04,0.23,3.81,2.94,4.54,0.23,4.3
2018,10,14,5.98,63.31,1.64,99.4,2.15,4.06,0.54,3.52,3.14,4.8,0.46,4.34
2018,10,15,6.59,82.25,4.65,99.51,2.63,3.56,1.66,1.9,4.08,5.55,2.45,3.11
2018,10,16,5.25,65.69,2.29,99.49,3.05,5.09,0.62,4.47,4.69,7.2,0.84,6.36
2018,10,17,3.23,45.62,0.0,99.67,2.62,4.22,1.91,2.31,3.95,7.14,2.08,5.06
2018,10,18,3.3,47.25,0.0,99.99,2.27,2.95,0.34,2.62,3.19,4.61,0.02,4.59
2018,10,19,3.23,44.38,0.0,100.1,2.48,3.55,0.89,2.66,3.46,4.15,0.96,3.19
2018,10,20,3.42,45.44,0.0,99.89,2.51,4.63,0.61,4.02,3.55,5.28,0.84,4.45
2018,10,21,4.27,55.12,0.0,99.42,1.91,2.61,0.45,2.16,2.8,4.79,0.56,4.23
2018,10,22,3.78,51.44,0.05,99.04,3.73,5.78,1.2,4.58,6.31,9.46,1.73,7.73
2018,10,23,3.05,42.5,0.0,99.09,3.48,4.41,2.6,1.82,5.63,8.52,4.03,4.48
2018,10,24,3.6,43.81,0.0,98.95,3.25,5.9,0.8,5.09,4.92,7.51,1.12,6.39
2018,10,25,4.88,63.75,0.25,98.84,2.68,7.49,0.38,7.11,4.23,12.64,0.68,11.95
2018,10,26,1.71,29.12,0.0,99.15,7.79,11.3,4.57,6.73,12.0,14.33,9.76,4.57
2018,10,27,2.56,38.75,0.0,99.15,5.09,8.59,2.87,5.73,8.36,11.39,4.66,6.73
2018,10,28,3.17,43.0,0.0,98.57,6.62,11.2,3.42,7.77,10.76,14.56,7.34,7.23
2018,10,29,2.56,44.12,0.0,99.21,4.59,6.81,3.27,3.55,7.8,8.76,6.59,2.16
2018,10,30,2.75,44.56,0.0,99.62,3.41,5.51,0.87,4.65,5.4,8.31,1.18,7.13
2018,10,31,2.81,45.62,0.0,99.96,2.38,4.21,1.14,3.07,3.37,6.01,1.54,4.48
2018,11,1,3.11,47.5,0.0,100.06,2.75,4.27,0.75,3.52,4.19,6.26,1.2,5.07
2018,11,2,4.33,59.0,0.0,99.86,2.4,5.02,0.54,4.48,3.33,5.7,0.68,5.02
2018,11,3,5.13,70.56,0.01,99.49,2.43,6.51,0.45,6.05,3.31,7.64,0.64,7.0
2018,11,4,5.07,83.25,2.4,99.86,2.64,4.91,1.17,3.74,3.96,5.89,1.69,4.2
2018,11,5,3.17,62.19,0.0,100.27,2.0,3.52,0.58,2.95,3.23,6.31,1.09,5.23
2018,11,6,2.14,43.75,0.0,100.48,2.78,4.67,0.59,4.09,4.59,8.23,0.74,7.48
2018,11,7,2.2,43.25,0.0,99.96,2.25,3.27,0.61,2.65,3.42,5.35,0.96,4.39
2018,11,8,2.93,49.31,0.0,98.95,1.61,3.2,0.38,2.82,2.61,5.61,0.55,5.05
2018,11,9,2.38,43.94,0.0,99.19,5.23,8.05,3.38,4.67,8.23,9.99,6.34,3.66
2018,11,10,2.38,47.19,0.0,99.95,2.27,3.51,0.82,2.69,3.54,6.37,1.27,5.11
2018,11,11,3.36,53.94,0.0,99.62,1.79,3.07,0.55,2.52,2.76,5.45,0.73,4.71
2018,11,12,3.66,61.0,0.0,99.45,2.14,3.8,0.24,3.55,3.39,5.57,0.71,4.86
2018,11,13,4.15,72.69,0.0,99.44,2.55,4.92,0.52,4.4,3.7,5.73,0.28,5.45
2018,11,14,4.76,82.44,0.0,99.56,1.88,4.24,0.15,4.09,2.52,4.77,0.31,4.45
2018,11,15,2.75,49.5,0.08,100.03,3.7,6.31,2.09,4.22,5.97,9.71,3.8,5.91
2018,11,16,1.34,36.62,0.0,100.31,2.97,4.24,1.41,2.84,4.65,7.45,2.29,5.16
2018,11,17,1.89,38.69,0.0,99.68,2.36,3.29,1.41,1.88,3.45,5.52,1.95,3.57
2018,11,18,1.65,39.06,0.0,99.45,4.02,6.13,2.8,3.33,6.1,7.83,4.34,3.48
2018,11,19,1.89,44.56,0.0,99.42,2.2,4.25,0.56,3.68,3.12,5.63,0.48,5.15
2018,11,20,2.01,45.44,0.0,99.61,2.62,4.16,0.3,3.86,4.3,7.52,0.42,7.09
2018,11,21,1.53,40.62,0.13,100.01,3.3,5.43,2.1,3.33,4.86,6.56,3.08,3.48
2018,11,22,1.46,40.5,0.0,99.92,2.84,4.69,1.44,3.25,4.27,6.43,2.05,4.38
2018,11,23,2.5,62.88,0.0,99.47,2.34,3.49,0.73,2.76,3.45,6.05,1.12,4.92
2018,11,24,1.95,47.5,0.0,99.57,3.53,4.41,2.21,2.2,5.89,7.84,3.7,4.15
2018,11,25,2.26,48.5,0.0,99.42,3.17,5.73,0.86,4.87,5.15,8.39,1.25,7.14
2018,11,26,2.44,53.0,0.0,99.2,2.65,5.31,0.43,4.88,4.04,8.12,0.59,7.53
2018,11,27,1.22,30.44,0.0,99.86,3.69,6.78,0.48,6.3,5.86,9.28,0.7,8.58
2018,11,28,1.59,40.44,0.0,99.7,1.94,3.67,0.2,3.48,2.91,6.3,0.56,5.74
2018,11,29,1.34,41.12,0.0,100.12,2.99,4.73,0.44,4.3,4.95,7.01,0.48,6.52
2018,11,30,1.89,44.12,0.0,99.79,2.01,3.27,0.8,2.46,2.81,4.08,1.23,2.85
2018,12,1,2.75,65.19,0.09,99.78,2.15,4.05,1.02,3.04,2.96,4.48,1.09,3.4
2018,12,2,4.33,87.44,0.29,99.01,1.39,3.56,0.47,3.09,2.2,6.97,0.47,6.5
2018,12,3,1.28,32.44,0.0,99.73,4.31,7.39,2.72,4.66,6.74,9.02,4.28,4.74
2018,12,4,1.04,34.75,0.0,100.25,3.42,6.94,1.1,5.84,4.77,8.41,1.63,6.77
2018,12,5,1.65,52.12,0.11,100.08,1.92,3.59,0.38,3.2,2.61,4.14,0.56,3.58
2018,12,6,0.73,31.25,0.0,100.63,5.57,8.55,2.89,5.66,8.04,10.3,5.15,5.16
2018,12,7,0.37,28.06,0.0,101.15,5.16,7.81,2.92,4.89,7.88,9.52,5.26,4.27
2018,12,8,0.49,30.12,0.0,101.04,4.62,6.25,2.46,3.78,6.83,8.9,3.75,5.15
2018,12,9,0.73,37.38,0.0,100.73,2.53,3.76,0.12,3.63,3.7,4.94,0.17,4.77
2018,12,10,1.04,43.44,0.0,100.65,1.43,2.62,0.29,2.33,1.97,3.95,0.38,3.58
2018,12,11,0.79,35.81,0.0,100.82,5.34,9.55,1.79,7.77,7.6,11.56,3.08,8.48
2018,12,12,0.79,39.19,0.0,100.42,3.52,4.4,2.38,2.02,5.81,8.86,4.13,4.73
2018,12,13,0.92,36.06,0.0,100.77,3.35,6.46,0.1,6.36,5.2,9.23,0.2,9.04
2018,12,14,1.1,45.31,0.0,100.77,2.74,5.44,0.95,4.49,3.96,6.52,1.06,5.45
2018,12,15,1.59,55.19,0.0,99.93,1.59,2.2,0.49,1.7,2.38,3.67,0.51,3.16
2018,12,16,1.4,45.75,0.0,99.37,4.8,7.44,2.56,4.88,8.15,10.82,3.86,6.96
2018,12,17,1.34,42.62,0.0,99.4,3.46,5.16,1.91,3.24,5.44,7.64,2.79,4.85
2018,12,18,1.46,44.0,0.0,99.19,3.75,5.74,1.04,4.71,5.73,9.35,1.38,7.97
2018,12,19,1.71,45.69,0.0,99.35,3.15,5.66,0.3,5.37,4.66,8.31,0.37,7.94
2018,12,20,1.95,53.75,0.01,99.42,2.36,4.98,0.82,4.16,3.49,5.73,1.02,4.7
2018,12,21,1.89,52.88,0.0,99.53,3.37,5.23,1.16,4.08,5.29,7.97,1.77,6.21
2018,12,22,1.53,38.12,0.0,100.08,4.09,9.13,0.85,8.29,6.39,12.04,1.18,10.86
2018,12,23,0.55,26.19,0.0,100.63,4.56,8.52,2.26,6.27,6.63,11.27,3.99,7.28
2018,12,24,0.79,39.62,0.0,99.75,3.2,4.59,1.76,2.84,4.95,6.98,2.48,4.5
2018,12,25,0.92,43.75,0.0,99.81,4.8,7.71,2.6,5.11,7.58,9.34,3.92,5.42
2018,12,26,0.61,35.06,0.0,100.66,2.46,5.12,1.38,3.73,3.73,8.18,1.18,7.0
2018,12,27,0.24,19.5,0.05,101.25,7.81,8.98,5.1,3.88,10.23,11.8,7.84,3.97
2018,12,28,0.43,30.38,0.0,101.39,6.15,8.38,3.77,4.62,8.89,11.14,7.3,3.84
2018,12,29,0.55,35.81,0.0,101.37,4.24,6.82,2.9,3.92,6.45,8.27,4.42,3.84
2018,12,30,0.61,41.62,0.0,101.48,2.88,5.3,0.79,4.52,4.38,7.5,1.05,6.45
2018,12,31,0.79,41.56,0.0,101.35,1.89,2.99,0.28,2.72,2.73,4.12,0.34,3.77
2019,1,1,0.92,47.5,0.0,101.06,3.42,6.16,0.38,5.77,5.0,7.11,0.5,6.61
2019,1,2,0.92,46.25,0.0,100.8,2.9,4.46,0.63,3.83,4.62,7.12,0.73,6.39
2019,1,3,1.22,48.62,0.0,100.52,1.58,3.23,0.3,2.93,2.38,6.29,0.45,5.84
2019,1,4,0.73,33.44,0.0,100.65,4.14,6.32,2.82,3.5,6.56,7.67,5.46,2.21
2019,1,5,0.73,33.69,0.0,100.55,3.02,5.3,0.91,4.39,4.79,7.99,0.59,7.4
2019,1,6,1.1,42.81,0.0,100.27,1.81,3.88,0.71,3.16,2.6,7.41,0.95,6.47
2019,1,7,0.85,38.81,0.0,100.38,3.81,5.59,2.62,2.96,6.26,7.41,4.91,2.5
2019,1,8,0.67,32.44,0.0,100.9,3.66,6.41,1.41,5.0,5.49,7.68,1.92,5.76
2019,1,9,0.85,39.5,0.0,100.5,2.65,3.93,1.42,2.51,4.03,5.97,1.67,4.3
2019,1,10,1.4,48.5,0.0,99.74,3.54,5.68,1.59,4.09,5.43,7.59,2.31,5.27
2019,1,11,1.53,43.69,0.0,99.63,2.34,3.54,0.72,2.82,3.75,6.87,0.95,5.92
2019,1,12,1.65,47.94,0.0,99.55,2.86,4.14,1.15,2.99,4.51,8.11,1.55,6.55
2019,1,13,1.34,40.62,0.0,99.97,3.7,6.22,0.77,5.45,5.42,8.27,1.21,7.06
2019,1,14,1.34,40.0,0.0,99.93,4.37,11.62,0.27,11.35,6.19,15.33,0.29,15.04
2019,1,15,0.43,24.5,0.0,100.84,7.05,10.6,3.18,7.42,9.55,13.76,5.51,8.25
2019,1,16,0.61,29.62,0.0,99.97,4.27,6.06,3.02,3.05,6.62,7.38,5.59,1.8
2019,1,17,0.85,31.5,0.0,99.75,4.45,7.63,1.76,5.88,6.41,9.97,2.66,7.3
2019,1,18,1.16,33.88,0.0,99.68,3.09,5.16,1.04,4.12,4.88,9.23,1.47,7.76
2019,1,19,1.16,33.81,0.0,100.03,3.67,5.65,0.38,5.27,5.53,8.22,0.5,7.72
2019,1,20,0.92,31.62,0.0,100.34,5.34,7.91,3.76,4.16,8.32,11.2,6.84,4.36
2019,1,21,1.04,30.44,0.0,99.59,6.2,8.82,3.47,5.35,9.09,11.45,6.25,5.2
2019,1,22,1.22,34.12,0.0,99.23,6.0,8.84,3.1,5.73,8.55,11.02,5.53,5.49
2019,1,23,1.59,43.5,0.0,99.7,4.21,6.96,1.24,5.72,5.95,9.01,1.34,7.67
2019,1,24,2.08,60.62,0.0,99.93,2.49,3.86,1.12,2.73,3.59,7.7,1.53,6.16
2019,1,25,0.92,30.31,0.0,100.89,4.36,6.95,2.67,4.27,7.08,8.89,4.62,4.27
2019,1,26,0.92,34.0,0.0,100.63,3.56,5.12,0.55,4.56,5.67,8.6,0.7,7.9
2019,1,27,1.1,33.56,0.0,99.73,4.43,9.18,1.69,7.49,6.88,12.34,2.85,9.48
2019,1,28,0.92,29.44,0.0,99.96,3.58,6.37,1.17,5.2,5.86,8.38,1.45,6.92
2019,1,29,1.4,36.94,0.0,99.55,1.82,3.32,0.55,2.77,2.77,6.36,1.02,5.34
2019,1,30,0.79,23.12,0.0,100.33,5.54,7.84,3.7,4.15,7.9,9.39,6.73,2.66
2019,1,31,0.49,22.88,0.0,100.3,4.52,7.49,2.49,4.99,6.48,9.09,4.62,4.48
2019,2,1,0.98,38.06,0.0,99.17,3.43,5.09,2.44,2.66,5.26,6.09,3.55,2.55
2019,2,2,1.65,49.19,0.0,98.53,1.83,2.95,0.66,2.3,2.55,5.54,0.92,4.62
2019,2,3,0.98,28.0,0.0,99.39,5.83,9.07,2.85,6.21,8.75,11.47,5.8,5.66
2019,2,4,1.16,38.81,0.0,99.37,2.59,5.31,1.06,4.25,3.77,5.91,1.62,4.29
2019,2,5,1.4,49.94,0.0,99.02,3.29,6.15,1.54,4.6,4.77,6.86,2.06,4.8
2019,2,6,1.16,44.88,0.2,99.42,3.2,9.26,0.33,8.93,4.09,11.71,0.44,11.27
2019,2,7,0.31,17.81,0.0,100.58,4.53,7.85,0.34,7.52,5.91,10.47,0.46,10.01
2019,2,8,0.61,29.0,0.0,100.28,2.73,6.17,0.78,5.39,3.81,10.2,1.14,9.07
2019,2,9,0.55,29.75,0.0,100.76,2.74,5.16,0.43,4.73,4.3,8.73,0.55,8.17
2019,2,10,0.61,33.88,0.0,100.58,2.87,4.9,0.91,3.99,4.31,6.73,0.79,5.94
2019,2,11,0.92,41.5,0.0,100.3,3.21,6.65,0.98,5.67,4.45,7.84,1.41,6.43
2019,2,12,1.1,52.25,0.51,100.83,2.62,4.56,0.55,4.02,3.8,6.16,0.73,5.43
2019,2,13,0.79,41.56,0.0,100.96,3.15,5.93,0.41,5.52,4.43,8.05,0.5,7.55
2019,2,14,1.71,81.38,0.73,100.4,2.84,4.82,1.27,3.55,3.94,8.23,1.74,6.48
2019,2,15,0.73,32.56,0.0,100.13,7.01,8.68,5.61,3.06,10.11,11.08,9.4,1.67
2019,2,16,0.73,32.06,0.0,100.45,5.52,7.67,3.62,4.05,8.15,9.41,6.42,2.99
2019,2,17,0.85,32.56,0.0,100.1,3.78,7.06,0.27,6.79,5.33,9.06,0.61,8.45
2019,2,18,1.22,37.81,0.18,99.56,2.77,4.12,0.93,3.19,4.24,6.52,0.7,5.82
2019,2,19,1.89,54.38,0.81,99.3,2.48,4.45,0.57,3.88,3.95,7.95,0.91,7.05
2019,2,20,1.04,31.56,0.0,100.06,3.8,7.0,0.45,6.55,5.14,8.96,0.52,8.44
2019,2,21,1.34,33.81,0.0,100.04,2.77,4.63,0.92,3.71,4.15,7.05,1.2,5.85
2019,2,22,1.59,35.06,0.0,99.88,2.57,4.63,1.22,3.41,3.71,5.76,1.66,4.09
2019,2,23,1.65,33.19,0.0,99.87,2.52,5.32,0.48,4.84,3.3,6.75,0.27,6.48
2019,2,24,1.71,35.38,0.0,99.61,2.97,5.66,1.05,4.61,4.38,7.35,1.48,5.87
2019,2,25,1.71,37.94,0.0,99.88,2.5,3.52,1.36,2.16,3.59,6.28,1.27,5.02
2019,2,26,1.65,37.25,0.03,99.89,2.38,4.37,0.25,4.12,3.19,4.73,0.34,4.4
2019,2,27,1.89,38.44,0.01,99.44,2.22,3.23,0.41,2.82,3.06,4.8,0.54,4.27
2019,2,28,2.08,42.06,0.0,99.28,3.07,3.92,0.88,3.05,4.52,6.7,0.59,6.12
2019,3,1,2.32,43.56,0.0,99.49,2.89,4.16,0.97,3.19,4.26,7.46,0.92,6.54
2019,3,2,2.69,46.81,0.0,99.02,3.23,5.82,1.45,4.37,4.7,8.54,1.86,6.69
2019,3,3,2.69,45.38,0.0,98.53,2.32,3.8,0.42,3.38,3.37,6.58,0.84,5.73
2019,3,4,2.01,33.5,0.01,98.75,3.11,5.05,0.63,4.42,4.98,7.85,0.48,7.38
2019,3,5,1.83,30.5,0.0,99.08,5.45,9.87,0.62,9.24,7.87,11.8,0.82,10.98
2019,3,6,1.46,29.38,0.0,99.97,6.27,10.95,1.79,9.16,8.47,13.09,2.56,10.53
2019,3,7,1.16,26.38,0.0,99.93,3.6,5.38,1.05,4.33,5.54,7.55,1.58,5.97
2019,3,8,1.65,30.44,0.0,99.3,3.48,7.2,1.03,6.16,4.86,8.06,1.36,6.7
2019,3,9,2.32,40.44,0.2,99.06,1.69,3.14,0.98,2.16,2.34,5.46,0.94,4.53
2019,3,10,3.3,66.88,1.38,98.97,2.87,3.94,1.73,2.2,4.11,6.04,1.74,4.3
2019,3,11,1.77,35.06,0.0,98.58,7.02,10.58,3.6,6.98,10.16,12.91,7.02,5.89
2019,3,12,0.92,22.62,0.0,99.11,5.27,8.64,2.62,6.02,8.02,10.43,4.12,6.3
2019,3,13,1.4,26.81,0.0,99.34,4.26,6.21,3.39,2.81,6.67,8.24,4.66,3.59
2019,3,14,1.53,27.88,0.0,99.39,4.95,7.66,3.93,3.73,7.91,9.21,5.34,3.87
2019,3,15,1.65,31.31,0.0,99.43,3.57,5.71,1.3,4.41,6.01,8.81,1.56,7.25
2019,3,16,2.2,37.06,0.0,99.17,4.65,7.6,2.56,5.04,6.9,9.27,3.88,5.4
2019,3,17,2.32,31.06,0.0,99.28,4.05,6.85,0.96,5.89,6.05,11.04,1.11,9.93
2019,3,18,2.38,29.06,0.0,98.28,3.05,4.53,0.77,3.76,4.73,7.69,1.72,5.97
2019,3,19,2.69,26.75,0.0,98.0,4.0,7.13,0.62,6.51,6.25,9.19,0.53,8.65
2019,3,20,5.19,50.94,2.31,97.83,4.44,8.93,1.07,7.87,6.41,12.81,1.66,11.15
2019,3,21,1.28,24.06,0.0,99.32,7.24,10.91,3.16,7.74,9.77,14.62,5.12,9.49
2019,3,22,1.22,25.06,0.0,99.56,5.69,8.62,3.18,5.45,8.0,12.02,5.15,6.88
2019,3,23,1.04,23.19,0.0,99.91,4.13,7.09,2.23,4.87,6.6,11.0,3.07,7.93
2019,3,24,1.22,20.25,0.0,98.62,4.05,6.42,1.89,4.53,6.2,8.71,2.44,6.27
2019,3,25,1.53,21.06,0.0,98.45,5.28,7.92,3.33,4.59,7.89,10.48,5.45,5.03
2019,3,26,2.44,36.0,0.0,98.68,2.51,4.84,0.36,4.48,3.23,6.4,0.63,5.76
2019,3,27,2.26,30.69,0.02,98.72,3.05,6.95,1.03,5.92,4.45,9.09,1.54,7.55
2019,3,28,1.83,35.56,0.19,99.15,2.81,4.45,1.02,3.45,3.9,6.98,1.49,5.49
2019,3,29,1.95,36.81,0.11,98.65,6.0,10.77,2.23,8.54,8.02,14.49,3.89,10.59
2019,3,30,1.1,23.06,0.0,99.33,7.53,10.55,3.34,7.2,10.34,12.6,5.62,6.98
2019,3,31,1.28,23.62,0.0,99.53,4.17,6.02,2.68,3.35,6.23,7.46,4.47,2.99
2019,4,1,1.53,25.19,0.0,99.53,3.44,7.11,0.3,6.81,5.51,9.55,0.58,8.98
2019,4,2,1.65,25.75,0.0,99.64,3.12,5.41,0.72,4.69,4.07,6.18,1.16,5.02
2019,4,3,1.95,28.69,0.0,99.52,2.27,4.17,0.58,3.59,3.67,8.73,0.83,7.91
2019,4,4,2.2,21.56,0.0,98.35,5.2,9.38,2.82,6.55,7.98,12.22,3.38,8.83
2019,4,5,1.83,21.69,0.0,98.44,5.08,9.74,1.69,8.05,6.88,10.79,1.94,8.85
2019,4,6,1.95,23.44,0.0,98.44,3.12,5.47,1.7,3.77,4.67,7.98,1.51,6.48
2019,4,7,2.75,39.75,0.0,98.51,3.56,6.8,1.32,5.48,4.71,7.2,2.02,5.18
2019,4,8,2.01,28.69,0.05,99.11,3.74,5.58,1.51,4.06,5.2,6.31,2.4,3.91
2019,4,9,3.11,51.38,4.0,99.37,2.55,4.37,0.47,3.9,3.28,5.23,0.36,4.87
2019,4,10,2.62,39.19,0.01,99.11,2.99,4.95,0.78,4.16,4.72,7.27,0.77,6.5
2019,4,11,2.93,36.25,1.28,98.82,2.19,3.59,0.72,2.88,3.41,6.78,0.52,6.27
2019,4,12,3.05,36.06,0.04,98.61,4.66,8.26,1.61,6.65,6.47,10.38,1.8,8.58
2019,4,13,2.99,33.69,0.08,98.73,4.38,8.01,0.88,7.13,6.42,12.19,1.24,10.95
2019,4,14,1.65,18.12,0.0,99.17,4.88,7.34,3.51,3.83,7.45,9.85,5.08,4.77
