-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  60.1756   Longitude 24.9342 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 9.17 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M           MERRA-2 Temperature at 2 Meters (C) 
T2MDEW        MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET        MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS            MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX       MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN       MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2018,2,28,-12.2,-12.33,-12.27,-5.47,3.5,-10.45,-13.95
2018,3,1,-9.58,-10.6,-10.09,-5.19,3.21,-7.88,-11.1
2018,3,2,-6.4,-8.33,-7.37,-3.42,4.06,-4.62,-8.68
2018,3,3,-7.19,-8.75,-7.97,-3.94,4.05,-5.2,-9.24
2018,3,4,-7.56,-9.55,-8.55,-3.64,3.5,-6.09,-9.59
2018,3,5,-5.67,-7.82,-6.74,-2.77,2.55,-4.61,-7.15
2018,3,6,-4.17,-6.37,-5.27,-1.99,1.56,-3.22,-4.78
2018,3,7,-4.02,-5.23,-4.63,-1.91,1.95,-3.16,-5.11
2018,3,8,-2.94,-4.01,-3.47,-1.51,2.51,-1.48,-3.99
2018,3,9,-0.6,-1.29,-0.95,-0.39,1.97,0.43,-1.54
2018,3,10,-0.42,-1.06,-0.74,-0.46,1.21,0.19,-1.02
2018,3,11,-0.53,-1.2,-0.87,-0.88,2.56,0.58,-1.99
2018,3,12,-0.89,-1.42,-1.15,-0.85,2.98,0.36,-2.62
2018,3,13,0.64,0.31,0.48,0.01,0.76,1.05,0.29
2018,3,14,-2.22,-3.83,-3.02,-1.12,5.77,0.76,-5.01
2018,3,15,-6.45,-8.27,-7.36,-3.02,2.7,-5.06,-7.76
2018,3,16,-7.14,-8.49,-7.81,-3.3,3.5,-5.51,-9.02
2018,3,17,-5.74,-7.83,-6.79,-2.81,4.76,-3.38,-8.14
2018,3,18,-1.66,-3.27,-2.47,-1.17,4.86,0.3,-4.56
2018,3,19,-0.17,-1.13,-0.65,-0.31,2.25,0.56,-1.69
2018,3,20,-3.21,-4.89,-4.05,-1.62,5.55,-1.21,-6.76
2018,3,21,-4.52,-7.53,-6.02,-2.44,8.3,-0.42,-8.73
2018,3,22,-0.4,-1.06,-0.73,-0.49,1.63,0.44,-1.2
2018,3,23,-2.11,-5.03,-3.57,-1.45,3.14,-0.88,-4.02
2018,3,24,-1.09,-2.68,-1.88,-0.92,4.38,0.92,-3.46
2018,3,25,0.69,0.01,0.36,0.01,1.91,1.37,-0.55
2018,3,26,-2.6,-6.6,-4.6,-1.2,4.05,-0.37,-4.42
2018,3,27,-3.83,-8.44,-6.13,-2.07,4.5,-1.56,-6.06
2018,3,28,-2.39,-5.48,-3.93,-1.45,5.34,0.16,-5.19
2018,3,29,-2.07,-4.57,-3.32,-1.13,4.12,0.1,-4.02
2018,3,30,-1.47,-4.71,-3.09,-1.24,4.66,1.06,-3.6
2018,3,31,-1.33,-3.27,-2.3,-0.88,4.42,1.12,-3.31
2018,4,1,-0.94,-2.34,-1.64,-0.73,3.63,0.37,-3.26
2018,4,2,-0.42,-1.33,-0.88,-0.29,0.7,-0.13,-0.84
2018,4,3,-0.45,-1.97,-1.21,-0.4,3.39,1.37,-2.02
2018,4,4,0.35,-0.9,-0.27,-0.56,4.84,2.25,-2.59
2018,4,5,2.55,2.32,2.43,0.99,4.61,5.4,0.8
2018,4,6,1.55,0.69,1.12,0.89,1.59,2.26,0.67
2018,4,7,1.69,-1.01,0.34,1.18,4.24,3.73,-0.51
2018,4,8,2.62,0.95,1.79,1.5,3.48,4.63,1.15
2018,4,9,3.21,2.13,2.67,1.97,5.78,6.9,1.12
2018,4,10,1.98,-1.32,0.33,1.35,4.32,4.4,0.08
2018,4,11,1.11,-1.37,-0.13,0.96,3.87,3.33,-0.54
2018,4,12,2.11,-2.49,-0.2,1.11,6.13,5.03,-1.1
2018,4,13,2.36,-1.32,0.52,1.55,4.93,4.75,-0.18
2018,4,14,5.48,1.62,3.55,2.49,9.86,11.04,1.18
2018,4,15,5.01,3.62,4.32,2.59,3.91,6.69,2.79
2018,4,16,6.54,6.06,6.3,3.23,7.66,10.4,2.74
2018,4,17,5.27,4.23,4.75,3.3,3.33,7.11,3.78
2018,4,18,5.69,4.19,4.94,3.64,6.09,9.67,3.58
2018,4,19,6.62,4.09,5.35,4.43,5.55,9.56,4.01
2018,4,20,5.32,4.47,4.9,4.27,3.76,7.49,3.73
2018,4,21,6.2,3.8,5.0,4.4,4.47,8.35,3.89
2018,4,22,4.0,2.26,3.12,3.42,3.0,5.18,2.19
2018,4,23,3.47,0.62,2.05,3.01,3.16,4.96,1.8
2018,4,24,4.45,3.46,3.96,3.63,1.72,5.28,3.57
2018,4,25,4.44,3.86,4.15,3.72,1.55,5.17,3.62
2018,4,26,4.89,3.02,3.95,4.18,3.6,6.79,3.19
2018,4,27,3.95,3.01,3.48,3.84,3.47,5.57,2.1
2018,4,28,4.19,3.23,3.71,3.87,3.28,5.81,2.53
2018,4,29,5.42,4.83,5.13,4.14,3.41,7.44,4.04
2018,4,30,4.78,3.58,4.18,4.44,3.55,6.84,3.3
2018,5,1,5.17,4.51,4.83,4.25,3.95,7.28,3.33
2018,5,2,5.8,4.78,5.29,4.85,2.77,7.34,4.58
2018,5,3,6.01,4.63,5.32,5.15,4.09,8.06,3.97
2018,5,4,6.12,4.62,5.37,5.35,2.55,7.12,4.57
2018,5,5,7.74,4.18,5.96,5.81,5.93,10.99,5.07
2018,5,6,7.42,5.34,6.38,5.9,5.52,10.28,4.76
2018,5,7,7.7,6.19,6.95,6.74,6.02,11.05,5.02
2018,5,8,9.94,5.6,7.77,7.55,6.07,13.4,7.33
2018,5,9,8.02,4.74,6.38,7.0,3.77,9.85,6.08
2018,5,10,9.44,5.82,7.62,7.6,5.48,11.93,6.45
2018,5,11,10.93,6.97,8.95,8.27,6.81,14.51,7.7
2018,5,12,12.39,6.38,9.38,8.82,5.94,15.63,9.69
2018,5,13,13.58,4.64,9.11,9.72,8.5,17.73,9.24
2018,5,14,14.62,8.65,11.64,10.84,8.16,18.44,10.28
2018,5,15,16.23,8.38,12.3,11.49,6.33,19.46,13.13
2018,5,16,14.73,11.61,13.16,11.86,6.18,17.98,11.8
2018,5,17,15.1,10.88,12.99,12.45,6.72,18.1,11.37
2018,5,18,12.98,9.15,11.07,11.59,4.08,14.79,10.71
2018,5,19,11.99,6.9,9.44,11.13,5.48,14.69,9.21
2018,5,20,12.65,7.35,10.0,11.7,7.63,16.58,8.95
2018,5,21,13.83,8.53,11.18,12.15,5.72,16.59,10.87
2018,5,22,15.54,9.75,12.64,12.79,5.42,18.6,13.17
2018,5,23,15.21,11.55,13.38,13.38,5.1,17.92,12.82
2018,5,24,13.43,9.74,11.58,12.94,4.87,15.71,10.84
2018,5,25,14.14,8.12,11.13,13.31,4.23,16.16,11.94
2018,5,26,16.29,10.08,13.19,14.59,7.14,19.98,12.84
2018,5,27,15.57,10.71,13.14,14.72,3.86,17.62,13.76
2018,5,28,15.24,10.17,12.7,14.64,4.32,17.05,12.73
2018,5,29,16.08,11.46,13.77,15.08,5.4,18.48,13.08
2018,5,30,16.06,11.44,13.75,15.01,4.18,18.14,13.96
2018,5,31,14.03,8.18,11.11,14.31,3.77,15.89,12.12
2018,6,1,14.9,9.8,12.35,14.57,4.82,16.9,12.08
2018,6,2,16.33,12.34,14.33,15.32,5.66,19.16,13.51
2018,6,3,15.75,11.23,13.49,14.93,5.9,18.64,12.74
2018,6,4,14.31,8.33,11.33,13.97,5.3,16.06,10.76
2018,6,5,10.23,4.21,7.22,12.19,1.87,10.96,9.09
2018,6,6,10.39,5.19,7.8,11.58,4.18,12.15,7.97
2018,6,7,11.12,6.65,8.88,11.55,5.65,13.54,7.89
2018,6,8,11.29,5.58,8.44,11.44,4.27,13.22,8.95
2018,6,9,12.19,7.38,9.79,11.69,6.8,15.33,8.54
2018,6,10,13.54,8.65,11.09,12.76,5.38,15.82,10.44
2018,6,11,15.15,12.4,13.77,13.73,5.09,17.92,12.83
2018,6,12,14.23,10.7,12.47,13.19,3.47,15.97,12.5
2018,6,13,13.7,8.37,11.04,13.2,6.35,16.45,10.1
2018,6,14,14.9,8.99,11.94,13.85,5.48,17.34,11.87
2018,6,15,15.38,12.25,13.81,14.37,3.32,17.07,13.75
2018,6,16,16.33,11.1,13.72,15.31,5.68,18.84,13.16
2018,6,17,17.42,13.11,15.26,16.47,4.46,19.69,15.24
2018,6,18,16.58,13.04,14.81,16.27,3.23,18.12,14.9
2018,6,19,15.21,12.42,13.81,15.08,1.96,16.08,14.12
2018,6,20,14.82,10.3,12.55,14.59,2.95,16.14,13.19
2018,6,21,14.08,12.33,13.2,14.05,2.85,15.14,12.29
2018,6,22,12.98,10.08,11.53,13.37,2.22,14.41,12.19
2018,6,23,13.3,9.76,11.53,13.42,2.64,14.65,12.01
2018,6,24,13.61,10.12,11.87,13.5,4.77,15.7,10.94
2018,6,25,14.65,11.78,13.21,13.62,3.46,16.58,13.12
2018,6,26,15.25,11.93,13.58,14.36,3.8,17.01,13.21
2018,6,27,15.55,12.11,13.83,14.79,3.67,17.33,13.65
2018,6,28,16.33,12.53,14.43,15.16,4.4,18.34,13.94
2018,6,29,14.32,11.03,12.68,13.98,3.46,15.39,11.93
2018,6,30,13.22,8.51,10.87,13.46,4.87,15.17,10.3
2018,7,1,13.9,9.2,11.55,13.73,5.4,16.18,10.77
2018,7,2,13.05,10.68,11.86,13.47,2.95,14.4,11.45
2018,7,3,13.48,12.47,12.98,13.46,2.78,14.58,11.8
2018,7,4,14.48,11.61,13.05,14.09,5.39,16.82,11.43
2018,7,5,15.39,13.57,14.48,14.69,3.73,17.33,13.61
2018,7,6,15.85,13.79,14.82,14.79,3.29,17.29,14.01
2018,7,7,17.52,14.55,16.04,15.87,4.41,19.85,15.43
2018,7,8,17.02,14.82,15.92,15.98,3.8,18.87,15.07
2018,7,9,16.92,14.54,15.73,16.27,3.45,18.57,15.12
2018,7,10,16.65,14.05,15.35,16.05,2.59,17.78,15.19
2018,7,11,16.94,14.04,15.49,16.67,4.09,18.51,14.42
2018,7,12,18.68,15.6,17.14,18.15,4.79,20.85,16.06
2018,7,13,20.18,16.21,18.19,19.2,5.54,22.8,17.25
2018,7,14,22.15,16.45,19.3,20.69,7.05,25.69,18.64
2018,7,15,22.96,17.59,20.28,21.84,7.37,26.65,19.28
2018,7,16,23.26,18.28,20.77,22.3,4.75,25.51,20.76
2018,7,17,23.38,18.89,21.14,22.51,4.76,25.57,20.82
2018,7,18,23.05,18.75,20.9,22.24,3.08,24.51,21.43
2018,7,19,22.02,18.51,20.26,21.64,3.48,23.9,20.41
2018,7,20,20.73,19.56,20.14,20.84,1.38,21.55,20.16
2018,7,21,21.36,18.84,20.1,21.35,3.3,23.06,19.76
2018,7,22,21.09,17.85,19.48,21.14,3.78,23.12,19.33
2018,7,23,21.21,16.47,18.84,21.43,4.91,23.23,18.33
2018,7,24,22.18,18.36,20.26,21.95,4.02,23.98,19.96
2018,7,25,22.89,18.75,20.82,22.51,3.94,24.88,20.94
2018,7,26,23.3,18.9,21.1,22.94,4.13,25.18,21.05
2018,7,27,23.09,19.01,21.05,22.87,3.83,24.76,20.93
2018,7,28,23.1,20.56,21.83,22.59,3.09,24.69,21.6
2018,7,29,22.52,20.65,21.58,21.98,1.8,23.51,21.7
2018,7,30,22.55,20.07,21.3,21.76,2.38,23.86,21.48
2018,7,31,22.58,19.59,21.08,21.62,3.38,24.46,21.08
2018,8,1,23.63,18.95,21.29,22.02,5.28,26.31,21.03
2018,8,2,23.53,19.03,21.28,22.28,3.49,25.45,21.97
2018,8,3,22.4,18.55,20.48,21.8,3.35,24.3,20.95
2018,8,4,20.88,17.1,18.99,21.16,3.73,22.73,18.99
2018,8,5,20.15,16.34,18.25,20.8,4.07,22.3,18.23
2018,8,6,18.48,12.72,15.6,19.8,3.17,20.12,16.94
2018,8,7,18.91,12.9,15.9,19.38,4.95,21.3,16.33
2018,8,8,19.26,13.33,16.3,19.16,5.41,21.51,16.11
2018,8,9,21.63,16.83,19.23,20.32,5.31,24.73,19.41
2018,8,10,22.15,17.98,20.07,20.79,4.7,24.85,20.15
2018,8,11,19.62,14.35,16.99,19.55,2.64,20.51,17.87
2018,8,12,16.94,13.77,15.36,18.28,3.18,18.15,14.97
2018,8,13,16.56,11.84,14.2,17.96,4.3,18.73,14.42
2018,8,14,16.66,11.38,14.02,17.67,4.47,18.44,13.97
2018,8,15,17.73,13.06,15.4,17.87,3.11,19.21,16.1
2018,8,16,18.21,13.17,15.69,18.19,4.23,20.1,15.88
2018,8,17,19.37,15.44,17.4,18.94,5.05,21.73,16.67
2018,8,18,19.67,16.84,18.26,19.28,3.32,21.16,17.83
2018,8,19,18.19,14.76,16.48,18.33,2.8,19.62,16.82
2018,8,20,16.73,13.13,14.93,17.6,4.12,18.65,14.53
2018,8,21,15.51,10.63,13.07,17.01,4.74,18.17,13.42
2018,8,22,15.81,9.98,12.9,16.92,5.11,17.98,12.87
2018,8,23,18.32,14.9,16.62,17.74,3.34,19.99,16.65
2018,8,24,18.9,15.61,17.26,18.09,5.72,21.84,16.12
2018,8,25,17.29,14.34,15.82,17.32,2.39,18.16,15.77
2018,8,26,16.31,13.25,14.78,16.79,2.23,17.69,15.45
2018,8,27,15.96,11.83,13.9,16.47,2.99,17.33,14.34
2018,8,28,15.89,12.57,14.23,16.19,2.83,17.2,14.37
2018,8,29,16.63,13.27,14.95,16.73,4.29,18.86,14.57
2018,8,30,15.97,13.99,14.98,16.68,3.18,17.61,14.43
2018,8,31,16.44,14.23,15.34,16.76,3.27,18.03,14.76
2018,9,1,17.01,15.69,16.35,16.9,2.04,18.12,16.08
2018,9,2,17.62,15.26,16.44,17.37,3.4,19.41,16.01
2018,9,3,17.0,14.96,15.98,17.44,3.89,19.21,15.32
2018,9,4,17.01,15.29,16.15,17.46,2.8,18.48,15.68
2018,9,5,17.05,15.31,16.19,17.48,2.97,18.67,15.7
2018,9,6,17.46,15.49,16.48,17.45,4.05,19.42,15.37
2018,9,7,18.23,15.64,16.94,17.83,4.92,20.86,15.94
2018,9,8,18.6,15.54,17.07,17.85,4.57,21.19,16.62
2018,9,9,17.84,14.95,16.4,17.62,2.4,19.23,16.84
2018,9,10,17.05,15.32,16.19,17.12,1.72,18.08,16.36
2018,9,11,16.52,14.55,15.54,17.17,2.41,17.73,15.31
2018,9,12,15.93,12.01,13.97,16.52,1.13,16.5,15.37
2018,9,13,15.01,10.36,12.69,15.77,2.11,16.28,14.16
2018,9,14,14.81,11.58,13.2,15.31,1.62,15.65,14.03
2018,9,15,14.36,12.6,13.48,14.98,2.96,15.49,12.53
2018,9,16,13.5,9.39,11.44,14.55,4.12,15.64,11.51
2018,9,17,13.9,11.58,12.73,14.58,3.08,15.45,12.38
2018,9,18,14.24,11.94,13.09,14.58,3.36,15.47,12.11
2018,9,19,15.76,14.37,15.06,15.22,3.05,17.67,14.61
2018,9,20,16.02,14.39,15.2,15.25,2.63,17.69,15.05
2018,9,21,16.62,13.63,15.12,15.33,4.84,18.92,14.08
2018,9,22,14.51,10.42,12.47,14.51,4.66,17.66,13.01
2018,9,23,12.23,8.65,10.44,13.65,2.01,12.91,10.9
2018,9,24,10.15,5.5,7.83,12.77,3.45,11.58,8.14
2018,9,25,9.38,4.57,6.98,12.41,5.66,12.35,6.69
2018,9,26,11.83,8.77,10.3,12.9,1.5,12.47,10.96
2018,9,27,10.63,4.85,7.74,12.4,4.42,12.19,7.76
2018,9,28,8.55,4.42,6.48,11.61,3.82,10.93,7.11
2018,9,29,8.2,3.93,6.07,11.34,4.67,10.26,5.59
2018,9,30,11.55,9.08,10.31,12.37,2.02,12.43,10.4
2018,10,1,11.44,8.82,10.13,11.98,2.59,12.51,9.92
2018,10,2,8.9,6.87,7.89,11.46,1.73,9.75,8.02
2018,10,3,7.44,6.23,6.83,10.98,2.08,8.28,6.2
2018,10,4,6.05,2.84,4.44,9.94,3.48,7.94,4.46
2018,10,5,9.84,8.15,9.0,10.9,7.23,12.67,5.45
2018,10,6,10.59,7.62,9.11,11.18,2.78,11.65,8.88
2018,10,7,7.44,5.48,6.46,10.0,3.28,8.66,5.38
2018,10,8,8.15,5.72,6.94,10.03,5.49,10.75,5.25
2018,10,9,11.67,10.51,11.08,11.37,1.4,12.32,10.91
2018,10,10,12.05,10.01,11.02,11.44,4.55,13.59,9.05
2018,10,11,10.43,8.81,9.62,10.58,4.31,12.55,8.24
2018,10,12,11.03,10.01,10.52,11.05,3.19,12.67,9.48
2018,10,13,12.13,11.12,11.62,11.69,2.93,13.75,10.82
2018,10,14,12.42,11.16,11.8,11.94,2.59,14.02,11.44
2018,10,15,11.89,10.51,11.2,11.64,3.06,13.67,10.61
2018,10,16,11.8,10.74,11.26,11.48,2.38,13.33,10.95
2018,10,17,11.51,10.54,11.03,11.28,2.34,12.9,10.57
2018,10,18,11.26,10.49,10.87,11.31,4.49,12.59,8.1
2018,10,19,8.68,5.87,7.27,10.13,3.53,10.86,7.32
2018,10,20,8.02,5.45,6.73,9.51,2.05,9.12,7.06
2018,10,21,9.35,7.15,8.25,9.87,2.78,10.69,7.91
2018,10,22,10.11,7.6,8.85,10.58,3.92,11.74,7.83
2018,10,23,7.08,5.2,6.15,9.37,2.1,8.13,6.03
2018,10,24,5.78,4.33,5.05,8.94,3.13,7.03,3.9
2018,10,25,4.41,1.93,3.17,7.94,1.8,5.06,3.26
2018,10,26,3.55,2.24,2.9,7.94,1.44,4.42,2.98
2018,10,27,3.52,2.03,2.77,7.73,1.77,4.41,2.65
2018,10,28,2.3,-0.13,1.08,7.27,1.89,3.31,1.42
2018,10,29,3.01,-0.32,1.34,7.12,3.33,4.62,1.3
2018,10,30,3.8,1.66,2.73,7.6,2.05,5.08,3.03
2018,10,31,7.44,6.37,6.9,8.75,4.52,9.73,5.23
2018,11,1,8.37,7.16,7.76,8.91,2.73,9.2,6.48
2018,11,2,8.73,8.0,8.37,8.93,2.75,9.66,6.91
2018,11,3,8.65,7.52,8.08,8.98,4.51,9.88,5.37
2018,11,4,7.69,6.12,6.91,8.4,3.94,9.31,5.37
2018,11,5,6.44,5.05,5.74,8.12,1.77,7.37,5.6
2018,11,6,7.12,6.32,6.72,8.23,1.46,7.76,6.3
2018,11,7,7.54,7.08,7.31,8.3,1.4,7.92,6.52
2018,11,8,5.95,5.17,5.56,7.7,0.95,6.43,5.48
2018,11,9,5.26,4.25,4.76,7.23,0.77,5.86,5.08
2018,11,10,5.59,4.44,5.01,7.08,0.65,5.8,5.15
2018,11,11,5.02,3.64,4.33,6.75,1.02,5.46,4.44
2018,11,12,4.81,3.4,4.11,6.54,1.2,5.65,4.44
2018,11,13,6.55,5.8,6.17,7.32,3.35,7.9,4.55
2018,11,14,6.9,5.72,6.31,7.6,1.29,7.62,6.34
2018,11,15,7.54,6.15,6.85,8.01,1.52,8.05,6.54
2018,11,16,8.37,7.3,7.83,8.46,1.04,8.85,7.81
2018,11,17,7.14,5.68,6.41,7.87,2.41,8.14,5.73
2018,11,18,4.73,2.01,3.37,6.94,4.09,6.12,2.04
2018,11,19,1.35,-1.24,0.06,5.28,1.38,2.13,0.75
2018,11,20,1.41,-0.41,0.5,5.3,1.4,2.01,0.61
2018,11,21,0.87,-0.92,-0.03,5.06,1.44,1.65,0.21
2018,11,22,1.33,-0.12,0.61,4.86,1.16,2.04,0.87
2018,11,23,1.98,0.43,1.21,4.94,2.73,3.44,0.72
2018,11,24,1.62,0.09,0.85,5.03,2.55,2.51,-0.04
2018,11,25,0.15,-1.41,-0.63,4.32,1.81,0.93,-0.88
2018,11,26,0.54,-1.02,-0.24,4.44,2.54,1.84,-0.7
2018,11,27,-1.45,-3.02,-2.24,3.76,2.02,-0.61,-2.63
2018,11,28,-1.74,-4.27,-3.0,2.9,5.85,1.7,-4.15
2018,11,29,0.44,-2.05,-0.8,4.4,2.45,1.99,-0.46
2018,11,30,1.22,-2.21,-0.49,4.83,1.7,1.7,-0.0
2018,12,1,-0.74,-3.58,-2.16,3.96,3.03,1.08,-1.95
2018,12,2,-0.59,-2.83,-1.71,3.81,0.84,-0.24,-1.07
2018,12,3,-0.09,-1.09,-0.59,3.91,1.83,0.8,-1.02
2018,12,4,3.64,3.1,3.37,5.0,4.06,5.13,1.06
2018,12,5,3.43,1.79,2.61,4.97,1.53,4.27,2.74
2018,12,6,2.69,0.52,1.6,4.18,1.2,3.37,2.17
2018,12,7,1.72,0.18,0.94,4.18,3.09,3.5,0.4
2018,12,8,1.91,1.01,1.46,4.11,3.68,4.34,0.66
2018,12,9,3.42,2.59,3.01,4.37,1.34,4.26,2.93
2018,12,10,2.27,1.13,1.7,3.89,1.29,2.98,1.69
2018,12,11,0.87,-0.86,-0.0,2.99,1.27,1.64,0.37
2018,12,12,0.01,-2.35,-1.17,2.69,1.3,0.69,-0.61
2018,12,13,0.14,-2.15,-1.01,2.73,1.16,0.72,-0.45
2018,12,14,-1.34,-3.85,-2.6,1.96,1.16,-0.63,-1.78
2018,12,15,-2.24,-4.96,-3.6,1.0,0.96,-1.7,-2.66
2018,12,16,-1.8,-3.83,-2.81,2.08,2.81,0.11,-2.7
2018,12,17,-0.5,-2.03,-1.27,2.76,0.98,0.06,-0.92
2018,12,18,0.27,-0.71,-0.22,2.78,1.01,0.74,-0.27
2018,12,19,-0.36,-1.44,-0.9,2.4,2.21,0.5,-1.71
2018,12,20,-2.19,-3.59,-2.88,1.48,1.28,-1.45,-2.74
2018,12,21,-2.94,-4.52,-3.73,1.74,1.68,-2.2,-3.88
2018,12,22,-3.51,-4.87,-4.19,1.2,1.52,-2.84,-4.36
2018,12,23,-5.3,-6.39,-5.85,0.14,2.88,-3.41,-6.29
