-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  40.6943   Longitude -73.9249 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 10.17 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
2018,8,17,18.07,90.06,5.86,101.55,4.41,6.35,2.25,4.11,5.9,8.15,2.43,5.72
2018,8,18,17.58,87.31,7.58,100.91,3.34,5.45,1.22,4.23,4.55,7.45,1.93,5.52
2018,8,19,14.16,89.25,9.33,101.31,6.37,8.55,4.33,4.22,7.57,9.9,5.44,4.46
2018,8,20,13.24,84.31,0.68,101.84,4.09,5.14,2.91,2.23,4.88,6.64,3.72,2.93
2018,8,21,14.16,86.38,1.17,101.58,4.63,6.36,3.95,2.41,5.6,8.4,4.62,3.78
2018,8,22,16.24,86.75,3.11,100.56,5.02,6.84,3.72,3.12,7.23,8.69,5.59,3.1
2018,8,23,11.41,72.38,0.02,101.36,4.88,7.3,3.2,4.11,6.05,8.52,4.72,3.8
2018,8,24,12.39,76.75,0.0,102.14,3.0,4.47,0.1,4.38,3.85,6.33,0.1,6.23
2018,8,25,11.54,70.06,0.0,102.31,2.7,4.12,0.48,3.62,3.28,5.45,0.54,4.92
2018,8,26,13.67,78.94,0.05,101.88,4.68,6.17,2.89,3.28,6.02,8.73,3.63,5.09
2018,8,27,16.3,83.81,0.04,101.64,3.32,4.95,1.23,3.72,4.74,7.8,1.71,6.09
2018,8,28,18.13,86.88,0.07,101.58,4.41,6.06,3.23,2.84,6.84,9.35,4.5,4.85
2018,8,29,18.43,84.5,0.05,101.37,4.78,5.66,3.9,1.77,7.36,8.72,5.43,3.28
2018,8,30,17.03,79.19,0.08,101.48,3.65,5.55,1.95,3.59,5.46,8.38,2.99,5.39
2018,8,31,14.28,84.81,3.12,102.22,6.9,7.77,6.12,1.64,8.24,9.48,7.01,2.48
2018,9,1,12.7,82.12,9.37,102.42,4.76,6.52,3.34,3.17,5.63,8.04,4.12,3.91
2018,9,2,14.65,83.94,0.07,102.26,2.62,4.28,0.89,3.38,3.14,5.34,0.91,4.43
2018,9,3,16.97,86.31,0.2,102.22,3.45,5.05,1.63,3.42,4.78,7.34,2.25,5.09
2018,9,4,16.6,78.5,0.22,102.1,2.43,4.43,0.87,3.56,3.33,6.37,1.27,5.09
2018,9,5,18.07,89.38,0.37,102.13,3.88,5.39,2.79,2.59,4.75,6.59,3.25,3.34
2018,9,6,17.94,85.31,2.48,101.83,3.86,4.88,1.05,3.83,5.09,6.55,1.12,5.43
2018,9,7,16.11,89.56,8.63,101.8,4.07,6.51,0.57,5.95,4.8,7.3,0.73,6.57
2018,9,8,12.45,82.19,9.15,101.79,5.92,7.37,3.14,4.23,7.03,8.41,3.97,4.44
2018,9,9,10.74,84.25,39.64,102.08,8.17,9.96,6.91,3.05,9.7,11.92,8.2,3.73
2018,9,10,12.7,91.31,34.88,101.94,9.05,10.93,2.67,8.26,10.91,12.98,4.22,8.77
2018,9,11,15.56,95.12,1.99,101.82,1.34,2.16,0.38,1.77,1.71,2.77,0.57,2.2
2018,9,12,16.36,95.75,4.11,102.12,2.48,4.12,1.53,2.59,3.52,5.62,2.15,3.47
2018,9,13,15.2,92.69,0.86,102.22,4.88,5.94,3.33,2.61,5.99,6.98,4.34,2.64
2018,9,14,13.98,89.31,0.71,102.16,5.06,6.26,3.22,3.04,6.05,7.19,3.94,3.25
2018,9,15,13.31,84.19,0.31,102.09,2.76,3.39,1.26,2.13,3.22,3.95,1.52,2.42
2018,9,16,13.43,82.5,0.05,102.11,2.2,3.41,0.52,2.89,2.61,4.54,0.66,3.87
2018,9,17,15.32,90.94,1.9,101.73,3.95,5.99,1.7,4.29,5.12,8.34,1.98,6.36
2018,9,18,17.21,94.44,19.06,100.69,5.2,6.87,2.28,4.59,7.15,9.14,3.57,5.57
2018,9,19,14.65,88.81,0.71,101.13,3.81,4.94,2.11,2.83,4.84,6.41,2.95,3.45
2018,9,20,11.35,81.44,0.74,102.08,4.21,5.12,2.56,2.56,5.05,6.3,2.67,3.63
2018,9,21,12.76,82.5,0.3,101.96,6.05,8.52,4.05,4.46,7.41,10.85,5.27,5.58
2018,9,22,11.29,73.88,0.06,101.77,6.01,8.89,3.96,4.93,7.46,11.28,4.84,6.43
2018,9,23,10.8,83.5,8.78,102.22,2.7,4.36,1.77,2.59,3.17,5.58,1.99,3.59
2018,9,24,9.95,79.44,0.13,102.85,8.07,9.7,4.48,5.21,9.65,11.69,5.84,5.84
2018,9,25,14.22,93.44,40.89,102.35,7.87,9.76,5.74,4.02,10.08,11.82,8.34,3.48
2018,9,26,16.11,93.5,4.66,101.38,5.58,6.48,3.32,3.16,7.9,8.92,5.56,3.36
2018,9,27,10.74,79.12,9.57,101.72,5.72,10.05,2.63,7.41,6.96,12.21,2.81,9.4
2018,9,28,11.47,87.56,21.41,101.5,4.91,7.77,1.91,5.87,5.84,9.41,2.23,7.17
2018,9,29,10.44,78.94,0.07,102.05,3.09,4.56,0.92,3.64,3.89,5.86,1.41,4.45
2018,9,30,9.16,73.81,0.05,102.48,3.37,4.59,0.34,4.24,4.12,6.02,0.3,5.72
2018,10,1,12.88,86.94,0.78,102.34,4.84,5.73,4.23,1.5,6.34,7.23,5.16,2.07
2018,10,2,14.16,90.0,7.73,101.87,5.73,7.19,3.76,3.43,7.59,9.46,5.09,4.36
2018,10,3,12.82,83.81,2.88,101.54,3.95,7.7,1.18,6.52,5.01,9.8,1.77,8.03
2018,10,4,13.73,88.88,0.73,101.4,3.91,6.59,0.13,6.46,5.0,8.22,0.13,8.09
2018,10,5,10.25,80.31,0.08,101.82,5.3,8.25,3.15,5.1,6.2,9.52,3.3,6.23
2018,10,6,11.35,84.62,0.25,102.09,4.2,5.12,3.12,2.0,5.01,6.68,3.66,3.02
2018,10,7,14.83,90.38,0.12,102.08,3.73,6.05,1.06,4.99,5.15,7.41,1.61,5.8
2018,10,8,12.94,92.25,2.72,102.67,5.43,7.34,1.53,5.81,6.52,8.36,2.56,5.8
2018,10,9,14.65,94.19,0.66,102.43,4.26,5.19,3.62,1.56,5.74,7.05,4.7,2.34
2018,10,10,15.14,94.38,0.33,101.68,4.23,5.37,2.66,2.71,5.93,7.63,3.56,4.07
2018,10,11,16.11,96.94,18.57,100.47,5.49,8.73,2.45,6.28,7.83,11.38,4.33,7.05
2018,10,12,8.85,75.94,29.81,100.19,8.52,14.42,1.77,12.66,10.39,17.3,3.04,14.27
2018,10,13,6.71,75.81,2.48,101.17,5.08,7.02,2.7,4.34,6.05,7.95,3.14,4.8
2018,10,14,6.59,70.56,0.0,102.17,3.52,4.64,1.3,3.34,4.23,6.01,1.45,4.56
2018,10,15,11.66,88.94,5.29,101.52,7.37,9.57,4.24,5.34,9.43,12.48,5.31,7.17
2018,10,16,6.16,69.31,1.06,101.77,6.56,10.36,4.08,6.29,8.05,12.94,4.52,8.41
2018,10,17,6.41,68.62,0.01,101.44,7.97,10.68,6.0,4.68,9.97,13.12,7.83,5.3
2018,10,18,4.7,67.31,0.01,102.5,7.12,8.66,4.19,4.47,8.76,10.99,5.09,5.91
2018,10,19,6.16,69.94,0.0,102.08,6.45,8.98,3.68,5.3,7.95,11.73,4.42,7.3
2018,10,20,8.42,80.25,2.1,100.46,6.81,10.8,3.28,7.52,8.36,13.63,3.88,9.76
2018,10,21,5.37,75.81,0.52,101.15,8.47,11.76,3.36,8.4,10.21,14.18,4.1,10.07
2018,10,22,5.0,70.19,0.0,102.19,5.29,5.99,4.77,1.22,6.48,7.77,5.22,2.54
2018,10,23,6.84,71.88,0.09,101.54,5.56,7.88,3.63,4.25,7.02,10.09,4.48,5.61
2018,10,24,5.74,75.56,0.07,101.68,7.91,9.21,6.21,3.0,9.76,10.73,8.12,2.62
2018,10,25,5.0,74.88,0.0,101.87,5.84,6.7,5.41,1.29,7.2,8.67,6.23,2.45
2018,10,26,4.88,73.25,1.68,101.83,4.0,9.66,0.6,9.06,4.86,11.72,0.62,11.09
2018,10,27,7.87,92.94,56.13,100.19,9.96,15.5,4.69,10.81,11.73,18.49,5.41,13.08
2018,10,28,6.47,81.81,0.48,100.66,5.45,6.2,3.8,2.41,6.65,7.56,4.7,2.86
2018,10,29,7.02,81.75,2.11,100.82,7.42,9.12,5.58,3.55,9.27,10.91,7.3,3.62
2018,10,30,5.25,72.44,0.03,101.7,6.09,7.88,2.51,5.38,7.46,9.39,2.88,6.51
2018,10,31,7.2,77.69,0.02,101.61,5.16,8.03,1.0,7.02,6.66,10.29,1.16,9.12
2018,11,1,9.95,92.56,0.07,101.01,5.2,7.91,3.25,4.66,7.41,11.19,3.73,7.45
2018,11,2,11.78,95.56,9.85,100.5,8.44,11.59,6.59,4.99,11.68,15.82,9.4,6.41
2018,11,3,8.06,80.69,22.35,100.99,9.05,13.07,5.62,7.45,11.58,15.56,8.45,7.12
2018,11,4,5.0,70.5,0.0,103.08,3.88,6.58,0.96,5.62,4.77,8.48,1.01,7.48
2018,11,5,7.63,87.81,18.84,102.36,7.91,10.09,4.87,5.23,9.67,12.08,5.84,6.23
2018,11,6,9.58,97.12,10.42,101.12,4.55,8.9,1.69,7.2,6.34,11.84,2.02,9.82
2018,11,7,7.45,80.56,0.02,101.49,6.47,7.66,5.53,2.13,8.46,10.66,6.63,4.02
2018,11,8,5.37,71.81,0.0,102.25,4.48,6.25,2.42,3.83,5.59,8.31,2.72,5.59
2018,11,9,6.47,83.19,35.4,101.92,6.29,9.56,0.76,8.8,7.77,11.3,0.9,10.41
2018,11,10,4.7,75.56,0.56,101.48,9.2,12.3,4.85,7.45,11.09,14.55,5.63,8.93
2018,11,11,3.78,70.38,0.0,102.63,5.16,7.09,2.33,4.77,6.23,9.05,2.58,6.48
2018,11,12,4.33,67.5,2.65,102.73,2.54,4.26,1.77,2.48,2.99,5.27,1.98,3.27
2018,11,13,6.9,90.31,40.64,101.43,6.34,10.09,2.18,7.91,7.98,11.59,2.61,8.98
2018,11,14,3.48,71.06,0.0,102.82,7.84,9.16,5.78,3.38,9.51,10.62,7.2,3.41
2018,11,15,4.09,85.44,48.06,102.64,8.64,15.29,5.16,10.14,10.12,17.98,6.34,11.65
2018,11,16,5.19,88.62,7.67,100.43,9.5,14.62,0.15,14.47,11.42,17.26,0.61,16.65
2018,11,17,4.58,81.19,0.06,102.07,6.49,7.89,5.35,2.54,8.05,9.95,6.76,3.19
2018,11,18,4.21,74.31,0.01,102.54,2.96,5.19,0.53,4.66,3.59,6.54,0.55,5.99
2018,11,19,6.04,89.44,0.07,101.71,2.72,4.23,0.88,3.35,3.32,5.42,0.98,4.45
2018,11,20,5.68,89.25,0.98,101.17,4.57,7.33,0.92,6.41,5.61,9.61,1.1,8.51
2018,11,21,3.85,75.38,0.03,101.78,8.0,11.23,5.67,5.56,9.84,13.36,7.33,6.03
2018,11,22,2.32,76.81,0.0,102.97,8.64,9.7,7.23,2.46,10.04,11.55,8.17,3.38
2018,11,23,2.38,73.75,0.0,103.26,4.27,7.1,0.97,6.12,5.07,8.01,1.2,6.8
2018,11,24,5.62,86.88,67.41,101.53,6.49,14.96,3.87,11.09,8.44,18.35,4.73,13.62
2018,11,25,6.23,90.56,17.05,100.72,6.29,14.82,3.01,11.81,7.77,17.15,4.07,13.09
2018,11,26,7.02,92.38,38.88,100.36,6.33,10.48,2.41,8.07,8.07,13.05,2.9,10.15
2018,11,27,4.7,83.06,0.15,99.62,9.64,11.02,8.38,2.63,11.57,12.94,10.32,2.62
2018,11,28,4.09,81.12,0.18,99.98,10.27,11.63,8.62,3.0,12.48,13.95,10.46,3.49
2018,11,29,4.27,79.44,0.01,101.16,7.93,9.36,5.73,3.63,9.86,11.8,7.3,4.49
2018,11,30,3.85,74.31,1.22,101.67,2.23,5.35,0.11,5.24,2.65,6.74,0.23,6.51
2018,12,1,4.58,84.25,3.46,102.02,4.08,7.23,2.01,5.22,4.99,8.97,2.09,6.88
2018,12,2,8.12,97.5,23.01,100.6,5.85,8.23,3.32,4.91,8.51,11.5,5.74,5.76
2018,12,3,6.47,86.44,0.35,100.35,6.06,8.32,3.27,5.06,8.58,10.75,5.6,5.15
2018,12,4,3.66,75.31,0.01,101.33,6.73,7.77,5.52,2.24,8.3,9.38,7.05,2.33
2018,12,5,3.17,74.94,0.58,101.73,4.62,5.4,3.3,2.09,5.46,6.87,3.88,2.98
2018,12,6,3.54,76.06,0.03,102.07,6.6,9.55,4.81,4.73,8.12,11.79,6.08,5.7
2018,12,7,3.3,75.19,0.0,102.6,6.8,9.5,5.39,4.1,8.42,11.77,6.8,4.97
2018,12,8,2.75,72.44,0.0,103.12,4.85,5.74,3.91,1.83,5.91,6.66,4.8,1.85
2018,12,9,2.75,67.81,0.31,102.75,2.74,4.62,1.17,3.45,3.36,5.83,1.39,4.44
2018,12,10,3.23,76.5,0.82,101.91,5.63,7.88,3.86,4.02,6.81,9.23,4.67,4.55
2018,12,11,3.36,77.81,0.14,101.73,3.57,6.71,1.05,5.66,4.32,8.37,1.09,7.27
2018,12,12,3.42,75.38,0.02,101.91,4.95,6.98,1.58,5.41,6.02,8.85,1.74,7.11
2018,12,13,4.39,83.12,1.45,102.78,5.09,5.84,3.17,2.66,6.4,7.54,3.87,3.66
2018,12,14,5.8,95.0,1.66,102.78,4.17,5.89,1.42,4.47,6.02,7.99,2.05,5.94
2018,12,15,6.1,94.94,2.45,101.96,4.54,10.38,0.05,10.34,5.89,12.95,0.05,12.91
2018,12,16,5.19,91.94,39.8,101.14,10.8,12.08,8.31,3.77,12.86,14.38,9.68,4.7
2018,12,17,4.46,84.5,1.78,100.66,8.17,10.92,5.91,5.02,9.99,13.33,6.7,6.63
2018,12,18,3.05,76.06,0.01,101.62,8.82,10.92,5.75,5.17,10.84,13.65,7.25,6.41
2018,12,19,3.23,76.56,0.0,101.99,4.38,5.3,2.76,2.55,5.38,6.66,3.02,3.65
2018,12,20,5.25,89.0,5.22,101.59,4.01,8.84,1.0,7.83,5.53,12.3,1.16,11.13
2018,12,21,8.18,97.06,56.03,99.58,8.56,12.55,4.34,8.22,12.17,17.23,7.67,9.55
2018,12,22,5.13,83.75,0.27,100.08,8.89,11.2,6.96,4.24,11.37,13.42,9.1,4.32
2018,12,23,3.48,70.44,0.09,101.87,3.63,6.7,0.18,6.51,4.44,8.75,0.19,8.56
2018,12,24,4.09,79.44,0.9,101.72,4.56,7.93,0.44,7.48,5.64,10.08,0.52,9.56
2018,12,25,3.48,78.12,0.0,102.42,5.81,7.53,4.41,3.12,7.24,9.62,5.33,4.3
2018,12,26,3.54,77.81,0.04,103.02,4.94,5.79,3.84,1.95,6.19,7.55,4.42,3.13
2018,12,27,3.85,81.75,0.11,103.35,4.81,7.0,2.78,4.22,5.98,9.45,2.87,6.58
2018,12,28,6.77,95.12,80.19,101.7,7.54,11.41,4.91,6.51,10.82,15.23,8.46,6.77
2018,12,29,5.37,85.06,0.11,101.58,6.1,7.68,4.75,2.93,8.77,10.16,6.93,3.23
2018,12,30,3.36,73.25,0.58,102.25,2.18,4.76,0.39,4.37,2.65,6.04,0.59,5.45
2018,12,31,4.82,84.25,24.66,102.22,5.18,10.44,1.35,9.09,6.55,12.98,1.66,11.32
2019,1,1,6.1,85.19,1.02,101.05,8.87,10.94,5.56,5.38,12.39,15.48,7.21,8.27
2019,1,2,3.23,72.56,0.04,102.35,4.28,5.46,1.59,3.87,5.34,7.27,1.62,5.65
2019,1,3,4.39,82.44,0.68,101.37,5.2,8.45,2.82,5.62,6.52,10.02,3.34,6.68
2019,1,4,4.46,85.75,0.71,101.33,5.18,6.98,3.24,3.73,6.69,8.12,4.73,3.38
2019,1,5,5.55,93.88,24.98,99.95,7.0,9.2,3.09,6.11,8.8,10.8,4.64,6.17
2019,1,6,4.15,81.44,0.16,101.42,7.88,10.23,5.37,4.86,9.95,12.77,6.91,5.85
2019,1,7,2.5,71.75,0.0,102.87,5.38,7.92,2.08,5.84,6.4,9.98,2.55,7.45
2019,1,8,5.25,93.12,3.44,101.25,3.88,7.69,1.48,6.21,5.39,10.2,2.22,7.98
2019,1,9,4.27,79.94,4.98,100.09,10.2,12.02,4.92,7.09,12.65,14.98,7.38,7.59
2019,1,10,2.99,77.38,0.29,100.75,11.02,12.08,9.84,2.24,13.3,14.31,11.88,2.45
2019,1,11,2.38,76.5,0.0,102.32,8.74,9.96,5.53,4.43,10.26,11.69,6.85,4.84
2019,1,12,2.14,68.19,0.03,103.21,3.01,5.18,1.15,4.03,3.56,6.38,1.42,4.97
2019,1,13,2.62,77.62,0.22,102.76,6.21,8.46,2.84,5.62,7.2,10.17,3.41,6.77
2019,1,14,2.69,82.31,0.05,102.18,6.49,9.09,4.33,4.76,7.51,10.34,5.37,4.98
2019,1,15,2.62,72.69,0.0,101.97,3.75,4.99,1.89,3.09,4.47,6.23,2.17,4.06
2019,1,16,3.3,79.88,0.05,101.82,6.23,7.83,2.77,5.06,7.74,9.3,3.27,6.03
2019,1,17,2.32,66.5,0.15,102.6,4.15,6.88,1.84,5.04,4.98,8.7,2.2,6.49
2019,1,18,3.85,86.69,2.36,101.84,2.98,4.91,0.66,4.26,3.72,6.37,0.82,5.54
2019,1,19,3.54,81.25,9.45,101.95,5.2,11.05,2.7,8.36,6.35,13.19,3.08,10.11
2019,1,20,4.46,93.31,71.13,99.77,10.99,13.8,5.31,8.49,14.08,16.2,7.66,8.55
2019,1,21,1.53,96.06,0.4,101.88,12.92,14.08,11.34,2.74,15.14,16.8,13.62,3.19
2019,1,22,1.89,74.81,0.0,103.47,5.73,10.58,0.82,9.76,6.76,12.78,0.95,11.83
2019,1,23,3.97,83.81,0.25,102.33,7.29,8.73,6.32,2.41,9.8,13.19,8.3,4.88
2019,1,24,6.1,92.44,47.58,100.15,11.52,15.54,8.15,7.39,15.42,20.12,10.34,9.77
2019,1,25,2.93,73.44,0.0,101.51,7.34,9.91,4.97,4.93,9.08,12.11,6.3,5.8
2019,1,26,2.2,63.5,0.01,102.35,3.42,5.65,1.03,4.62,4.1,6.79,1.34,5.45
2019,1,27,4.03,81.94,0.02,101.64,6.33,9.59,2.87,6.71,8.38,11.96,3.43,8.53
2019,1,28,2.56,72.81,0.0,101.69,5.35,7.88,2.3,5.57,6.23,8.7,2.77,5.93
2019,1,29,3.78,84.0,8.42,101.16,5.62,7.77,2.15,5.62,7.34,11.57,2.63,8.95
2019,1,30,2.14,78.62,0.75,101.42,9.95,15.8,5.66,10.14,11.6,18.28,6.28,12.0
2019,1,31,1.46,90.25,0.0,102.77,7.59,8.56,6.48,2.09,8.87,9.95,7.16,2.8
2019,2,1,1.59,80.19,0.7,102.88,4.45,6.52,3.06,3.45,5.35,8.41,3.5,4.91
2019,2,2,2.32,79.12,0.0,102.36,5.88,8.95,2.11,6.84,6.96,11.0,2.38,8.62
2019,2,3,3.85,90.38,0.01,101.96,3.38,6.51,1.62,4.88,4.7,8.38,1.79,6.59
2019,2,4,4.58,94.62,0.06,101.69,2.77,3.57,1.49,2.07,3.85,5.53,1.58,3.95
2019,2,5,5.43,91.12,0.1,101.42,3.77,7.02,2.47,4.54,5.84,11.0,3.84,7.16
2019,2,6,4.27,86.81,10.48,101.99,4.93,6.24,3.46,2.78,6.52,8.94,4.6,4.34
2019,2,7,5.0,96.81,6.39,101.63,3.93,6.03,2.11,3.92,5.18,7.25,3.38,3.88
2019,2,8,4.58,85.0,8.49,101.5,7.49,10.89,3.52,7.38,10.2,15.18,5.79,9.39
2019,2,9,2.32,70.5,0.0,103.42,9.07,11.39,6.07,5.33,10.93,13.96,7.46,6.5
2019,2,10,2.38,69.38,0.17,103.44,3.91,6.05,2.89,3.16,4.64,7.34,3.23,4.11
2019,2,11,2.99,74.62,1.37,102.54,3.34,4.72,1.37,3.35,4.01,5.9,1.64,4.26
2019,2,12,3.85,89.25,29.01,101.95,8.35,10.91,4.23,6.68,10.17,12.52,6.07,6.45
2019,2,13,3.85,84.19,5.88,100.54,8.51,10.26,3.7,6.55,10.77,12.87,6.31,6.55
2019,2,14,3.48,78.12,0.01,101.57,6.14,8.9,3.33,5.57,8.03,11.17,4.89,6.28
2019,2,15,5.68,92.19,0.2,100.69,7.27,8.7,4.83,3.88,10.8,13.06,8.45,4.61
2019,2,16,3.42,75.56,0.0,101.09,6.27,7.35,5.41,1.94,7.93,9.6,6.22,3.38
2019,2,17,2.81,76.62,3.82,101.73,3.68,6.59,0.75,5.84,4.39,8.25,0.73,7.52
2019,2,18,3.78,87.38,4.83,101.36,6.52,11.04,1.32,9.72,8.03,13.62,1.67,11.95
2019,2,19,2.38,71.69,0.0,103.28,5.87,8.39,4.5,3.89,6.98,10.07,5.35,4.72
2019,2,20,2.93,79.88,21.8,103.03,4.52,7.01,2.84,4.16,5.22,8.87,3.03,5.84
2019,2,21,4.46,90.38,3.87,101.42,5.34,6.7,3.34,3.36,7.83,9.2,5.38,3.83
2019,2,22,3.66,78.31,0.0,102.67,4.51,5.19,3.38,1.81,6.06,7.8,4.8,3.01
2019,2,23,3.6,81.75,2.14,102.79,3.7,5.44,1.98,3.45,4.62,7.23,2.14,5.09
2019,2,24,5.31,93.81,25.22,100.25,8.2,12.05,4.66,7.39,11.1,16.16,6.99,9.18
2019,2,25,2.87,67.69,0.03,101.07,13.25,14.91,10.05,4.86,16.52,18.34,12.36,5.98
2019,2,26,2.38,70.38,0.01,102.69,8.48,9.7,6.96,2.73,10.09,11.88,8.07,3.81
2019,2,27,2.26,72.38,0.29,102.53,4.14,6.18,2.48,3.7,4.66,7.11,2.8,4.3
2019,2,28,2.87,76.75,0.67,101.99,5.03,9.17,0.78,8.39,5.91,10.43,0.91,9.52
2019,3,1,3.3,82.62,4.61,102.39,4.96,8.61,3.28,5.33,5.78,9.96,3.95,6.01
2019,3,2,3.85,90.62,25.24,101.61,6.14,8.9,2.95,5.95,7.4,10.4,3.78,6.62
2019,3,3,3.6,84.88,17.77,101.65,4.05,6.55,0.41,6.14,4.98,7.69,0.31,7.38
2019,3,4,3.48,84.81,13.16,100.82,7.76,9.66,6.14,3.52,9.43,11.23,7.66,3.58
2019,3,5,2.2,73.56,0.01,101.63,5.73,8.75,2.59,6.16,6.88,10.88,2.94,7.94
2019,3,6,1.89,75.94,0.09,102.02,8.11,9.11,7.3,1.8,9.75,11.26,8.92,2.34
2019,3,7,2.08,75.25,0.14,102.56,6.04,7.02,4.29,2.73,7.23,8.42,5.16,3.26
2019,3,8,2.5,68.12,0.12,102.67,2.71,4.37,0.33,4.03,3.25,5.63,0.12,5.52
2019,3,9,3.42,79.31,0.01,102.47,2.95,6.01,1.09,4.91,3.74,8.02,1.37,6.66
2019,3,10,4.94,96.12,29.26,101.65,5.86,11.43,1.86,9.57,8.07,14.46,2.8,11.66
2019,3,11,4.39,81.94,0.0,101.66,6.04,8.67,4.92,3.75,8.88,11.49,6.28,5.21
2019,3,12,3.23,74.31,0.02,102.23,6.82,8.02,4.99,3.03,8.52,10.56,6.38,4.18
2019,3,13,3.3,73.31,0.02,102.61,3.33,5.03,0.4,4.63,4.3,7.3,0.44,6.86
2019,3,14,5.0,90.06,0.01,102.04,4.95,8.16,2.68,5.49,7.38,11.86,3.83,8.04
2019,3,15,7.14,97.25,12.05,100.82,8.38,10.63,5.61,5.02,12.07,14.48,9.76,4.72
2019,3,16,4.27,76.06,0.01,101.45,7.52,8.84,6.37,2.48,10.22,11.8,8.49,3.31
2019,3,17,3.05,69.5,0.0,102.15,5.37,6.57,3.95,2.61,6.73,8.46,5.32,3.15
2019,3,18,2.87,62.0,0.01,102.48,2.36,5.22,1.45,3.77,2.86,6.6,1.83,4.77
2019,3,19,3.42,70.25,0.01,102.88,3.27,4.57,2.16,2.41,4.03,5.78,2.62,3.15
2019,3,20,4.21,82.5,0.0,102.69,3.98,4.55,2.52,2.03,5.34,7.13,2.81,4.33
2019,3,21,5.31,90.88,20.83,101.32,7.77,13.0,4.27,8.73,10.48,16.23,7.04,9.19
2019,3,22,4.94,85.69,5.77,99.42,9.16,12.55,2.43,10.12,11.6,15.85,3.16,12.69
2019,3,23,3.48,73.12,0.26,101.11,10.42,12.83,5.88,6.95,12.97,15.73,7.74,7.98
2019,3,24,4.27,75.0,0.0,101.94,5.91,6.88,4.91,1.98,8.34,11.3,5.9,5.41
2019,3,25,5.0,83.31,0.79,101.69,3.3,6.62,0.97,5.65,5.03,8.42,1.33,7.09
2019,3,26,2.99,64.75,0.0,102.32,7.16,9.42,5.52,3.91,8.93,11.09,6.66,4.44
2019,3,27,2.93,66.81,0.0,103.17,4.45,5.97,2.81,3.16,5.31,7.6,2.85,4.76
2019,3,28,4.27,80.81,0.0,102.73,4.8,6.1,3.3,2.8,6.19,8.51,4.19,4.32
2019,3,29,6.23,93.12,0.1,101.88,5.01,6.54,2.84,3.7,7.62,9.1,4.7,4.41
2019,3,30,6.29,90.69,0.39,101.5,6.46,9.27,2.0,7.27,9.03,12.88,3.02,9.84
2019,3,31,5.86,86.81,8.86,100.71,7.84,9.66,5.9,3.77,10.77,13.01,8.51,4.51
2019,4,1,3.05,65.06,0.0,102.22,7.02,9.84,2.48,7.36,8.42,12.09,2.85,9.23
2019,4,2,4.09,76.44,1.58,102.5,5.88,7.41,2.84,4.57,7.07,8.81,3.3,5.52
2019,4,3,5.07,77.56,0.19,101.59,7.87,9.8,5.23,4.57,10.96,14.7,6.67,8.02
2019,4,4,4.46,72.88,0.0,102.78,4.3,7.14,3.17,3.97,6.24,9.48,3.7,5.78
2019,4,5,4.03,78.56,11.01,102.87,5.58,6.63,4.81,1.82,6.68,7.81,5.41,2.41
2019,4,6,6.1,85.94,0.52,102.12,2.75,5.01,1.18,3.83,3.82,6.59,1.84,4.76
2019,4,7,6.29,87.62,0.16,102.2,3.7,6.25,1.55,4.7,5.46,9.52,2.23,7.3
2019,4,8,8.3,92.0,4.68,100.88,5.21,6.9,3.05,3.84,7.92,9.77,4.88,4.91
2019,4,9,6.29,95.81,1.55,100.42,4.48,5.82,0.65,5.17,5.42,6.59,1.05,5.52
2019,4,10,5.43,80.44,0.0,101.01,4.74,5.68,3.54,2.14,6.77,8.08,4.5,3.58
2019,4,11,3.91,67.94,0.0,102.28,3.71,5.5,1.41,4.09,4.44,7.25,1.33,5.93
2019,4,12,7.02,91.25,2.06,102.17,6.12,8.19,4.09,4.1,8.72,11.48,6.02,5.46
2019,4,13,8.24,93.06,13.54,101.67,5.62,9.51,3.98,5.52,8.5,13.3,5.65,7.65
2019,4,14,8.36,96.44,2.4,100.91,4.81,8.11,2.0,6.11,6.96,11.09,2.87,8.22
