-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  49.25   Longitude -123.1 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 565.27 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M           MERRA-2 Temperature at 2 Meters (C) 
T2MDEW        MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET        MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS            MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX       MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN       MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2018,3,24,0.48,-1.45,-0.49,-0.64,2.48,1.69,-0.78
2018,3,25,0.41,-1.22,-0.4,0.05,5.15,2.55,-2.61
2018,3,26,1.46,1.25,1.36,2.12,1.55,2.31,0.76
2018,3,27,2.9,2.1,2.5,2.31,4.21,5.1,0.89
2018,3,28,1.99,-0.02,0.98,1.08,3.38,3.4,0.02
2018,3,29,2.25,1.58,1.91,2.22,1.3,2.82,1.52
2018,3,30,3.55,2.01,2.78,2.83,6.53,6.3,-0.23
2018,3,31,2.65,-1.62,0.52,1.94,7.26,6.47,-0.79
2018,4,1,1.61,-0.89,0.36,1.7,3.98,3.17,-0.81
2018,4,2,1.26,-2.45,-0.6,1.3,7.01,4.54,-2.48
2018,4,3,1.61,-0.06,0.77,1.9,3.93,4.19,0.26
2018,4,4,2.28,1.07,1.68,2.54,4.52,4.62,0.1
2018,4,5,3.09,2.43,2.76,3.55,1.7,3.86,2.15
2018,4,6,5.57,4.73,5.15,5.4,4.74,8.31,3.57
2018,4,7,5.1,4.08,4.59,5.07,3.18,6.79,3.61
2018,4,8,5.18,4.3,4.74,5.24,4.26,7.48,3.23
2018,4,9,5.61,4.04,4.82,5.65,4.12,8.55,4.42
2018,4,10,6.03,3.88,4.96,5.85,4.16,8.35,4.18
2018,4,11,4.14,3.19,3.66,4.58,3.95,5.96,2.01
2018,4,12,3.78,1.44,2.61,4.22,4.18,6.21,2.03
2018,4,13,3.19,2.84,3.01,3.65,2.25,4.4,2.15
2018,4,14,4.08,2.91,3.5,3.92,3.6,6.19,2.59
2018,4,15,4.87,1.8,3.33,4.66,5.39,7.96,2.57
2018,4,16,2.98,2.15,2.57,3.71,1.13,3.6,2.47
2018,4,17,4.39,2.22,3.3,4.71,4.33,6.89,2.56
2018,4,18,4.87,1.62,3.24,4.61,7.26,8.49,1.24
2018,4,19,5.51,1.65,3.58,4.39,8.98,9.09,0.11
2018,4,20,5.15,3.69,4.42,4.94,3.83,7.4,3.57
2018,4,21,4.92,2.34,3.63,5.11,4.25,7.21,2.96
2018,4,22,5.05,0.47,2.76,4.82,10.52,10.59,0.08
2018,4,23,6.69,1.13,3.91,6.27,13.96,13.66,-0.3
2018,4,24,9.3,2.98,6.13,7.51,9.53,14.66,5.13
2018,4,25,9.81,3.46,6.63,8.69,12.59,16.39,3.8
2018,4,26,13.14,5.05,9.09,10.81,13.5,20.3,6.8
2018,4,27,11.17,5.98,8.58,10.01,7.52,15.38,7.86
2018,4,28,6.69,5.62,6.15,7.15,2.0,7.54,5.54
2018,4,29,6.14,4.43,5.29,6.5,3.31,8.06,4.75
2018,4,30,8.05,4.7,6.37,7.58,5.65,10.97,5.32
2018,5,1,8.37,3.94,6.15,8.19,8.54,12.87,4.33
2018,5,2,9.36,4.99,7.17,8.73,9.62,14.19,4.56
2018,5,3,10.55,7.04,8.8,9.57,6.85,13.7,6.85
2018,5,4,8.51,6.07,7.29,8.58,4.38,10.9,6.53
2018,5,5,10.85,5.83,8.34,10.23,13.09,16.8,3.71
2018,5,6,14.1,8.25,11.17,12.15,8.61,18.01,9.4
2018,5,7,11.5,8.79,10.14,10.78,7.09,15.29,8.2
2018,5,8,12.21,8.51,10.36,11.72,10.78,17.18,6.4
2018,5,9,10.33,7.86,9.09,10.23,4.83,12.28,7.45
2018,5,10,8.42,5.48,6.95,8.65,4.38,10.96,6.58
2018,5,11,10.35,5.69,8.02,10.16,11.59,15.97,4.38
2018,5,12,13.29,6.79,10.04,11.89,13.19,20.01,6.83
2018,5,13,17.71,8.07,12.89,15.46,18.5,26.87,8.37
2018,5,14,19.52,9.15,14.33,16.48,8.41,23.48,15.08
2018,5,15,17.73,10.7,14.21,16.02,8.73,21.71,12.98
2018,5,16,14.05,10.8,12.42,14.09,7.82,18.3,10.48
2018,5,17,13.43,10.42,11.92,13.63,6.56,17.39,10.83
2018,5,18,14.33,10.36,12.35,13.95,9.28,19.33,10.05
2018,5,19,13.51,10.53,12.02,12.97,4.16,15.32,11.15
2018,5,20,12.33,9.62,10.98,12.34,4.27,14.91,10.65
2018,5,21,13.76,8.95,11.36,13.21,8.31,17.98,9.67
2018,5,22,16.79,8.9,12.84,14.87,12.03,21.68,9.65
2018,5,23,17.91,9.61,13.76,16.19,10.15,22.6,12.44
2018,5,24,13.54,10.48,12.01,13.79,6.73,17.1,10.37
2018,5,25,12.81,8.81,10.81,12.57,6.61,15.87,9.27
2018,5,26,10.79,7.56,9.17,10.9,5.33,13.57,8.24
2018,5,27,12.67,7.86,10.26,12.57,9.07,17.4,8.33
2018,5,28,11.73,8.1,9.91,11.84,7.17,15.88,8.71
2018,5,29,9.89,5.45,7.67,10.37,6.52,13.29,6.78
2018,5,30,9.94,4.87,7.4,10.46,7.04,13.1,6.06
2018,5,31,10.43,6.26,8.34,10.5,4.41,12.79,8.38
2018,6,1,9.28,6.19,7.74,10.32,5.29,12.48,7.19
2018,6,2,12.01,8.09,10.05,11.98,7.35,15.29,7.93
2018,6,3,10.43,7.5,8.97,10.4,4.09,12.08,7.99
2018,6,4,9.35,5.73,7.54,9.83,5.27,12.33,7.06
2018,6,5,9.16,6.4,7.79,9.67,4.84,11.55,6.7
2018,6,6,12.51,8.55,10.53,12.25,8.17,16.54,8.37
2018,6,7,10.94,8.61,9.78,11.06,3.21,12.38,9.17
2018,6,8,9.76,8.83,9.3,10.31,3.47,10.95,7.48
2018,6,9,9.4,5.81,7.61,10.01,5.91,12.6,6.69
2018,6,10,8.01,5.26,6.64,8.87,3.95,10.36,6.42
2018,6,11,9.72,5.2,7.46,9.68,7.58,13.13,5.55
2018,6,12,10.54,5.77,8.15,10.13,6.65,13.3,6.65
2018,6,13,10.06,7.9,8.98,10.5,5.54,13.16,7.62
2018,6,14,11.39,8.4,9.9,11.58,5.88,14.36,8.48
2018,6,15,12.68,8.91,10.8,12.42,7.29,16.17,8.87
2018,6,16,16.4,9.32,12.86,15.4,15.86,23.31,7.44
2018,6,17,19.4,10.26,14.83,17.67,14.12,25.4,11.26
2018,6,18,21.08,12.69,16.89,19.34,13.13,26.93,13.8
2018,6,19,19.8,13.73,16.76,18.93,9.4,24.23,14.83
2018,6,20,21.04,13.63,17.33,19.58,9.05,25.13,16.08
2018,6,21,16.04,12.32,14.18,16.35,6.7,19.23,12.52
2018,6,22,12.47,10.87,11.67,13.41,2.31,13.9,11.59
2018,6,23,14.33,11.21,12.76,14.58,6.5,17.49,10.99
2018,6,24,15.14,11.58,13.36,15.3,8.91,19.83,10.91
2018,6,25,11.73,8.71,10.22,12.59,4.21,14.01,9.8
2018,6,26,12.64,7.55,10.09,12.85,6.74,16.05,9.31
2018,6,27,13.32,7.99,10.65,13.1,6.77,16.73,9.96
2018,6,28,11.98,8.4,10.19,12.1,4.48,13.85,9.38
2018,6,29,12.4,10.3,11.35,13.01,5.38,15.55,10.17
2018,6,30,12.61,10.94,11.77,13.04,2.66,13.96,11.3
2018,7,1,12.82,10.06,11.44,13.28,6.09,15.73,9.65
2018,7,2,11.31,7.87,9.59,11.84,6.45,14.39,7.94
2018,7,3,14.32,9.49,11.9,13.71,8.97,18.13,9.16
2018,7,4,17.83,12.07,14.95,16.64,11.75,22.79,11.03
2018,7,5,20.27,12.93,16.6,18.67,9.52,24.79,15.28
2018,7,6,15.56,12.51,14.03,15.6,5.96,18.72,12.76
2018,7,7,14.23,11.38,12.8,14.3,5.52,16.85,11.33
2018,7,8,16.3,10.82,13.56,15.38,10.57,21.11,10.54
2018,7,9,15.69,12.73,14.21,15.24,6.73,19.73,13.01
2018,7,10,14.3,11.77,13.04,14.73,5.59,17.02,11.44
2018,7,11,17.8,12.82,15.31,17.27,10.38,22.43,12.05
2018,7,12,18.76,14.41,16.58,17.73,9.88,23.32,13.44
2018,7,13,17.99,13.3,15.65,17.1,8.78,22.31,13.53
2018,7,14,18.93,10.69,14.81,17.78,13.32,25.58,12.26
2018,7,15,20.4,11.37,15.88,18.48,11.6,25.34,13.74
2018,7,16,22.26,13.27,17.76,20.01,13.02,29.12,16.1
2018,7,17,20.58,14.98,17.78,19.44,8.41,24.61,16.19
2018,7,18,16.74,13.55,15.15,16.84,6.66,20.23,13.58
2018,7,19,13.97,11.46,12.71,14.51,4.22,15.96,11.73
2018,7,20,13.53,9.27,11.4,13.75,6.37,16.36,9.99
2018,7,21,15.04,10.33,12.68,14.44,8.59,18.74,10.15
2018,7,22,19.14,13.02,16.08,17.73,12.1,24.14,12.04
2018,7,23,20.88,13.8,17.34,19.01,9.99,24.92,14.93
2018,7,24,21.12,14.97,18.04,19.78,9.62,25.49,15.87
2018,7,25,21.74,15.53,18.64,20.49,9.98,26.23,16.24
2018,7,26,22.32,15.07,18.69,20.93,10.12,26.85,16.74
2018,7,27,21.98,14.05,18.01,20.34,8.85,25.82,16.97
2018,7,28,23.05,14.62,18.83,21.44,11.86,28.94,17.08
2018,7,29,23.99,14.76,19.38,21.87,12.89,30.69,17.8
2018,7,30,24.66,15.71,20.19,22.47,7.91,28.6,20.69
2018,7,31,20.09,15.98,18.04,19.9,8.02,23.96,15.94
2018,8,1,17.28,13.98,15.62,17.8,7.7,21.33,13.64
2018,8,2,14.52,11.84,13.19,15.39,4.05,16.47,12.41
2018,8,3,14.98,12.31,13.65,15.41,4.7,17.23,12.52
2018,8,4,18.29,13.24,15.76,17.62,8.24,21.88,13.64
2018,8,5,19.67,14.25,16.96,18.69,9.34,23.64,14.3
2018,8,6,21.31,13.76,17.54,19.51,8.18,25.16,16.98
2018,8,7,22.44,14.63,18.54,20.63,12.27,28.21,15.94
2018,8,8,24.06,14.36,19.21,21.57,11.2,29.34,18.14
2018,8,9,23.57,12.97,18.26,21.16,9.8,28.56,18.76
2018,8,10,21.04,14.1,17.57,19.78,10.26,26.16,15.91
2018,8,11,14.85,13.36,14.1,15.78,3.24,16.38,13.14
2018,8,12,15.54,12.83,14.19,15.84,5.34,18.61,13.27
2018,8,13,17.58,12.42,15.01,16.65,13.09,24.4,11.31
2018,8,14,20.51,13.54,17.02,18.76,11.48,26.49,15.01
2018,8,15,20.82,14.34,17.58,18.7,8.32,24.31,15.99
2018,8,16,18.44,14.14,16.29,17.26,6.7,22.03,15.33
2018,8,17,16.94,13.13,15.03,16.52,7.16,20.84,13.67
2018,8,18,17.99,13.56,15.77,17.21,9.35,22.97,13.62
2018,8,19,18.19,12.22,15.2,17.08,11.21,25.12,13.91
2018,8,20,18.33,11.51,14.92,17.37,13.45,25.55,12.11
2018,8,21,20.37,12.4,16.38,18.44,11.17,25.35,14.18
2018,8,22,20.1,13.46,16.78,17.88,8.91,25.04,16.12
2018,8,23,13.59,11.65,12.62,13.69,3.15,15.02,11.87
2018,8,24,13.03,10.26,11.64,12.84,3.78,15.15,11.37
2018,8,25,12.4,10.51,11.46,12.69,2.84,13.63,10.79
2018,8,26,12.61,10.38,11.49,12.81,5.12,15.51,10.38
2018,8,27,14.44,8.9,11.67,13.35,12.38,20.03,7.65
2018,8,28,16.08,10.98,13.53,14.69,8.62,19.96,11.33
2018,8,29,14.48,12.1,13.3,13.65,3.55,16.51,12.97
2018,8,30,13.82,11.08,12.45,13.03,4.42,16.17,11.75
2018,8,31,13.23,10.26,11.75,12.83,5.07,15.64,10.58
2018,9,1,12.95,9.35,11.15,12.72,5.88,16.13,10.26
2018,9,2,13.37,9.65,11.51,12.96,7.01,17.03,10.01
2018,9,3,13.08,9.73,11.41,12.98,7.83,17.47,9.64
2018,9,4,14.66,8.48,11.57,13.4,12.17,20.39,8.22
2018,9,5,16.96,9.33,13.15,15.14,12.27,23.21,10.94
2018,9,6,17.88,10.37,14.13,15.78,9.23,22.42,13.19
2018,9,7,13.09,11.05,12.07,13.33,6.42,17.08,10.66
2018,9,8,11.92,10.92,11.42,12.16,3.24,13.65,10.41
2018,9,9,11.57,10.9,11.23,11.87,3.66,13.63,9.97
2018,9,10,10.81,10.28,10.55,11.05,3.59,12.65,9.06
2018,9,11,10.63,9.73,10.18,10.67,3.19,12.31,9.13
2018,9,12,11.37,9.05,10.21,10.96,6.27,15.14,8.87
2018,9,13,10.51,9.21,9.86,10.51,3.29,12.15,8.87
2018,9,14,9.81,8.75,9.28,10.15,3.17,11.78,8.61
2018,9,15,9.18,8.63,8.9,9.66,2.0,10.44,8.44
2018,9,16,8.92,8.28,8.6,9.26,2.41,10.41,7.99
2018,9,17,9.91,7.52,8.72,9.26,5.25,12.97,7.72
2018,9,18,10.49,6.93,8.71,9.22,9.02,14.88,5.87
2018,9,19,11.0,8.0,9.5,10.16,6.39,14.65,8.26
2018,9,20,9.43,8.24,8.83,9.58,4.09,11.78,7.69
2018,9,21,10.55,10.23,10.39,10.74,4.51,12.4,7.9
2018,9,22,11.5,11.05,11.27,11.57,2.91,12.9,10.0
2018,9,23,9.48,7.63,8.56,9.3,3.48,11.25,7.77
2018,9,24,10.38,7.02,8.7,9.72,9.03,15.45,6.42
2018,9,25,12.18,7.69,9.94,10.31,10.27,17.52,7.25
2018,9,26,13.15,8.86,11.01,11.38,8.73,17.99,9.26
2018,9,27,14.37,10.37,12.37,12.97,10.81,20.58,9.76
2018,9,28,13.4,7.83,10.62,12.44,9.91,19.07,9.15
2018,9,29,11.29,6.06,8.68,11.13,6.18,14.8,8.62
2018,9,30,8.37,7.6,7.99,9.04,3.81,10.16,6.36
2018,10,1,10.99,10.4,10.69,11.08,3.41,13.1,9.69
2018,10,2,6.98,4.68,5.83,7.31,9.2,9.67,0.48
2018,10,3,3.12,-1.46,0.83,3.98,7.28,6.52,-0.76
2018,10,4,5.89,1.61,3.75,5.47,10.73,11.42,0.69
2018,10,5,5.57,3.89,4.73,5.32,5.33,8.33,3.01
2018,10,6,6.78,3.8,5.29,6.32,10.16,12.23,2.06
2018,10,7,6.21,5.4,5.81,6.51,2.32,7.58,5.26
2018,10,8,7.37,6.07,6.73,7.24,4.02,9.38,5.37
2018,10,9,8.4,5.19,6.8,7.62,10.14,13.76,3.62
2018,10,10,8.81,4.56,6.69,7.4,8.45,13.55,5.1
2018,10,11,7.9,4.49,6.19,5.98,6.52,11.69,5.16
2018,10,12,7.85,5.31,6.58,6.33,7.06,12.29,5.23
2018,10,13,7.51,0.54,4.02,5.3,9.72,13.14,3.42
2018,10,14,7.9,1.26,4.58,6.08,11.67,13.83,2.16
2018,10,15,10.21,4.26,7.23,7.29,13.65,17.63,3.98
2018,10,16,12.37,3.92,8.15,8.74,14.3,20.06,5.76
2018,10,17,13.44,3.6,8.52,8.88,8.55,18.58,10.02
2018,10,18,12.42,5.4,8.91,9.63,7.54,16.97,9.43
2018,10,19,11.05,6.62,8.83,8.75,7.55,15.77,8.22
2018,10,20,9.87,6.77,8.33,8.08,10.05,15.39,5.33
2018,10,21,10.64,6.68,8.66,9.17,9.53,16.86,7.33
2018,10,22,10.3,4.9,7.6,8.1,11.28,16.38,5.1
2018,10,23,9.24,5.94,7.58,8.0,5.49,12.66,7.17
2018,10,24,7.87,7.13,7.51,8.12,2.89,9.67,6.78
2018,10,25,8.23,7.92,8.07,8.34,2.14,9.19,7.05
2018,10,26,8.05,7.08,7.56,7.66,6.77,11.73,4.96
2018,10,27,6.17,4.66,5.42,6.08,5.6,9.62,4.01
2018,10,28,6.94,6.72,6.83,7.08,2.6,8.22,5.62
2018,10,29,5.75,5.39,5.57,5.93,1.29,6.55,5.25
2018,10,30,5.94,5.62,5.78,6.05,1.28,6.65,5.37
2018,10,31,6.02,5.69,5.85,6.01,2.88,7.49,4.61
2018,11,1,8.92,8.76,8.83,8.58,3.7,10.6,6.9
2018,11,2,8.78,7.84,8.31,8.44,4.49,10.87,6.37
2018,11,3,6.89,6.65,6.77,6.98,1.46,7.84,6.38
2018,11,4,7.62,6.45,7.04,7.37,3.57,9.41,5.84
2018,11,5,6.26,5.73,6.0,6.03,2.32,7.58,5.25
2018,11,6,5.09,4.38,4.73,5.05,3.99,7.11,3.12
2018,11,7,3.1,-0.32,1.39,1.73,8.07,7.89,-0.19
2018,11,8,2.69,-2.3,0.19,1.47,6.05,6.19,0.15
2018,11,9,2.1,0.9,1.5,2.45,2.84,3.33,0.49
2018,11,10,3.23,0.05,1.65,1.69,7.75,8.23,0.48
2018,11,11,1.37,-0.74,0.32,1.01,7.13,5.66,-1.47
2018,11,12,3.21,0.04,1.62,2.38,8.35,8.17,-0.18
2018,11,13,4.44,0.69,2.56,3.42,4.73,7.23,2.5
2018,11,14,4.33,4.05,4.19,3.73,4.01,6.58,2.57
2018,11,15,5.08,4.93,5.01,4.46,1.66,5.93,4.27
2018,11,16,2.44,0.98,1.7,1.53,8.12,6.62,-1.5
2018,11,17,0.33,-2.87,-1.27,-0.16,8.88,5.58,-3.3
2018,11,18,2.03,-2.03,-0.0,0.74,6.57,6.22,-0.35
2018,11,19,3.44,-0.15,1.65,1.66,6.84,7.62,0.79
2018,11,20,4.88,0.94,2.91,2.98,5.48,8.14,2.65
2018,11,21,3.83,2.34,3.08,3.35,2.77,5.48,2.72
2018,11,22,3.04,2.65,2.85,3.34,2.27,4.53,2.26
2018,11,23,2.44,2.09,2.26,2.58,0.7,2.8,2.11
2018,11,24,2.3,1.66,1.98,2.18,1.3,2.86,1.56
2018,11,25,2.42,1.53,1.98,2.74,2.05,3.75,1.69
2018,11,26,3.72,3.52,3.62,3.62,3.06,5.0,1.94
2018,11,27,5.19,5.01,5.1,4.81,2.23,6.41,4.19
2018,11,28,4.07,3.73,3.9,3.98,1.56,5.1,3.54
2018,11,29,3.84,2.22,3.03,3.19,4.91,6.96,2.05
2018,11,30,1.9,1.14,1.51,1.92,2.56,3.12,0.56
2018,12,1,0.49,-0.8,-0.16,0.57,4.53,3.12,-1.4
2018,12,2,-2.51,-4.78,-3.65,-2.23,7.38,2.08,-5.28
2018,12,3,-4.17,-6.7,-5.43,-3.78,7.99,0.72,-7.27
2018,12,4,-5.6,-9.17,-7.38,-5.77,8.34,-0.31,-8.66
2018,12,5,-4.88,-7.56,-6.22,-4.53,7.68,0.37,-7.31
2018,12,6,-5.17,-8.52,-6.85,-5.04,8.24,0.16,-8.09
2018,12,7,-3.0,-6.59,-4.79,-3.65,7.92,1.23,-6.7
2018,12,8,0.75,-0.74,0.01,0.55,3.88,2.44,-1.44
2018,12,9,1.65,1.16,1.41,2.01,1.25,2.3,1.05
2018,12,10,2.01,1.9,1.96,2.12,1.03,2.69,1.65
2018,12,11,1.72,1.6,1.65,2.06,1.77,2.58,0.8
2018,12,12,1.22,1.02,1.12,1.4,1.79,1.84,0.06
2018,12,13,1.83,1.65,1.74,2.07,2.0,2.77,0.77
2018,12,14,2.87,1.92,2.4,2.65,2.3,3.42,1.11
2018,12,15,0.94,0.08,0.51,0.87,2.31,1.9,-0.42
2018,12,16,2.37,2.09,2.23,2.44,1.86,3.12,1.26
2018,12,17,2.55,2.39,2.47,2.55,0.84,2.88,2.04
2018,12,18,2.76,2.58,2.66,2.59,1.03,3.43,2.4
2018,12,19,2.39,2.26,2.33,2.45,0.9,2.87,1.97
2018,12,20,2.29,1.44,1.86,2.31,4.3,3.91,-0.38
2018,12,21,-1.8,-3.16,-2.48,-2.51,4.39,0.69,-3.69
2018,12,22,-0.92,-1.43,-1.18,-0.34,4.05,1.09,-2.95
2018,12,23,1.65,1.45,1.55,1.78,1.7,2.38,0.68
2018,12,24,0.84,0.28,0.56,0.29,5.26,1.97,-3.29
2018,12,25,-5.17,-6.28,-5.73,-5.42,6.73,-1.31,-8.04
2018,12,26,-1.81,-2.63,-2.22,-2.3,4.21,0.16,-4.05
2018,12,27,-5.41,-6.55,-5.98,-6.54,7.55,-1.96,-9.51
2018,12,28,-1.43,-1.89,-1.67,-0.8,5.07,0.62,-4.45
2018,12,29,2.22,2.06,2.14,1.9,2.29,3.15,0.87
2018,12,30,-0.67,-2.09,-1.38,-1.57,10.51,2.0,-8.51
