-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  59.3294   Longitude 18.0686 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 26.64 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M           MERRA-2 Temperature at 2 Meters (C) 
T2MDEW        MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET        MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS            MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX       MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN       MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2018,3,24,1.26,0.33,0.8,1.25,3.41,2.69,-0.72
2018,3,25,2.57,1.19,1.87,2.33,7.42,6.96,-0.46
2018,3,26,-2.42,-7.25,-4.84,-1.71,4.51,-0.14,-4.65
2018,3,27,-2.24,-7.6,-4.92,-1.83,5.32,0.72,-4.6
2018,3,28,-1.91,-7.27,-4.6,-1.93,10.03,3.15,-6.88
2018,3,29,-2.32,-7.01,-4.67,-2.27,8.09,2.37,-5.73
2018,3,30,-1.64,-5.55,-3.6,-1.32,8.79,3.02,-5.77
2018,3,31,-0.99,-4.69,-2.84,-0.95,10.41,4.26,-6.14
2018,4,1,-0.48,-2.37,-1.42,-0.1,5.76,2.3,-3.45
2018,4,2,0.01,-2.81,-1.4,0.26,5.18,3.08,-2.1
2018,4,3,0.6,-3.88,-1.64,0.71,9.56,5.64,-3.92
2018,4,4,2.05,1.98,2.01,1.98,6.44,6.02,-0.42
2018,4,5,2.51,2.39,2.44,2.42,4.3,4.56,0.26
2018,4,6,2.33,1.05,1.69,2.23,6.51,4.43,-2.08
2018,4,7,2.51,-0.13,1.19,2.19,9.2,6.57,-2.63
2018,4,8,3.9,2.12,3.01,3.49,8.54,8.89,0.35
2018,4,9,3.1,2.0,2.55,3.1,8.38,8.77,0.39
2018,4,10,1.64,-2.67,-0.52,1.93,9.04,6.08,-2.96
2018,4,11,1.55,-2.11,-0.27,1.87,9.97,6.91,-3.06
2018,4,12,2.72,-1.22,0.75,2.9,10.88,8.69,-2.19
2018,4,13,3.65,-0.29,1.69,3.72,11.98,10.3,-1.68
2018,4,14,5.57,2.89,4.23,5.16,15.43,13.55,-1.88
2018,4,15,6.7,4.69,5.69,5.59,8.32,11.6,3.28
2018,4,16,6.6,4.29,5.44,5.69,9.98,12.67,2.69
2018,4,17,8.05,6.26,7.15,7.55,11.34,13.08,1.75
2018,4,18,9.05,7.14,8.09,8.72,6.94,13.03,6.09
2018,4,19,10.84,7.67,9.26,10.05,11.81,16.18,4.37
2018,4,20,13.74,11.13,12.44,12.9,9.91,18.45,8.55
2018,4,21,10.37,6.12,8.24,10.12,9.53,14.14,4.62
2018,4,22,7.58,3.43,5.5,7.92,10.45,13.19,2.76
2018,4,23,5.69,3.39,4.54,6.48,6.52,9.47,2.95
2018,4,24,7.94,5.74,6.84,8.25,6.62,12.1,5.48
2018,4,25,8.42,5.58,7.0,8.68,6.59,12.76,6.15
2018,4,26,7.19,5.4,6.29,7.7,4.89,9.88,4.99
2018,4,27,7.14,5.22,6.18,7.61,4.92,10.07,5.15
2018,4,28,7.48,4.63,6.05,7.9,7.19,11.63,4.44
2018,4,29,7.0,5.08,6.05,7.24,7.53,11.44,3.91
2018,4,30,7.01,3.71,5.37,6.93,8.18,10.82,2.65
2018,5,1,7.15,5.48,6.31,7.62,9.96,13.2,3.24
2018,5,2,7.91,6.21,7.06,8.1,6.79,11.44,4.65
2018,5,3,6.36,4.66,5.51,6.9,7.28,10.44,3.15
2018,5,4,7.94,5.87,6.9,8.09,6.97,12.05,5.07
2018,5,5,11.09,7.87,9.48,10.77,12.81,17.05,4.24
2018,5,6,13.08,10.59,11.84,12.65,9.66,18.22,8.55
2018,5,7,14.42,10.41,12.42,13.66,10.84,19.67,8.83
2018,5,8,14.04,9.62,11.83,13.69,12.97,21.59,8.62
2018,5,9,11.88,6.96,9.42,12.12,11.0,17.44,6.45
2018,5,10,11.89,8.34,10.12,12.26,11.16,16.76,5.6
2018,5,11,14.12,11.01,12.57,14.2,10.11,19.21,9.1
2018,5,12,14.8,10.69,12.74,14.74,12.05,20.95,8.9
2018,5,13,14.18,9.05,11.62,14.16,13.71,21.2,7.49
2018,5,14,16.08,9.29,12.69,15.24,15.57,23.19,7.62
2018,5,15,17.31,9.18,13.25,16.19,15.33,25.74,10.42
2018,5,16,18.18,9.01,13.59,17.05,17.09,27.62,10.53
2018,5,17,11.48,6.69,9.08,12.48,5.25,14.51,9.26
2018,5,18,10.92,4.41,7.67,11.69,8.08,14.66,6.58
2018,5,19,13.37,5.56,9.46,13.45,13.66,19.27,5.61
2018,5,20,16.33,10.96,13.64,16.11,11.15,21.26,10.12
2018,5,21,16.82,12.28,14.55,16.45,8.41,20.67,12.26
2018,5,22,15.69,8.59,12.14,15.62,11.85,21.19,9.33
2018,5,23,14.2,9.61,11.9,14.65,10.63,18.31,7.68
2018,5,24,14.13,6.01,10.08,14.44,14.47,21.11,6.64
2018,5,25,14.63,7.16,10.9,14.86,12.37,20.7,8.33
2018,5,26,16.75,8.56,12.65,16.08,15.21,24.4,9.18
2018,5,27,14.17,7.57,10.87,14.8,11.3,19.56,8.26
2018,5,28,14.71,7.84,11.28,15.08,13.0,20.68,7.69
2018,5,29,19.41,11.11,15.26,18.3,15.12,26.83,11.72
2018,5,30,17.07,10.24,13.65,17.24,12.55,21.86,9.31
2018,5,31,14.11,8.05,11.08,14.96,10.62,19.12,8.49
2018,6,1,16.48,9.37,12.92,16.68,14.18,22.5,8.32
2018,6,2,20.69,13.48,17.08,19.92,12.7,26.25,13.56
2018,6,3,21.39,13.42,17.4,20.7,12.5,27.19,14.69
2018,6,4,16.39,8.32,12.35,17.08,8.78,18.85,10.07
2018,6,5,9.9,1.12,5.51,11.58,6.16,13.01,6.85
2018,6,6,10.87,3.54,7.2,12.15,8.74,14.72,5.98
2018,6,7,15.39,9.69,12.54,15.73,16.23,23.31,7.08
2018,6,8,15.12,8.1,11.62,15.53,12.05,21.23,9.18
2018,6,9,18.41,11.03,14.73,18.22,14.88,25.16,10.28
2018,6,10,20.48,13.11,16.8,20.15,12.34,26.94,14.61
2018,6,11,18.58,13.7,16.14,18.64,7.43,22.19,14.76
2018,6,12,15.85,9.99,12.92,16.51,9.94,20.62,10.68
2018,6,13,14.28,7.92,11.1,15.03,9.29,19.45,10.16
2018,6,14,16.59,11.33,13.96,17.05,7.86,19.88,12.03
2018,6,15,17.72,9.23,13.48,17.9,8.62,21.49,12.87
2018,6,16,17.1,8.44,12.76,17.23,9.54,21.44,11.9
2018,6,17,17.29,11.03,14.15,17.72,8.7,21.49,12.8
2018,6,18,16.63,10.06,13.35,17.16,8.09,20.49,12.4
2018,6,19,16.85,8.25,12.55,17.22,6.04,20.1,14.06
2018,6,20,14.97,7.29,11.12,15.64,9.03,19.72,10.68
2018,6,21,12.48,10.67,11.58,13.4,5.63,15.42,9.79
2018,6,22,12.3,8.01,10.15,13.21,8.17,16.9,8.73
2018,6,23,13.48,7.19,10.33,13.85,6.62,16.28,9.65
2018,6,24,15.69,7.82,11.76,15.4,7.96,19.08,11.12
2018,6,25,17.01,8.87,12.94,16.72,11.65,21.67,10.02
2018,6,26,17.1,11.23,14.16,16.8,8.73,21.56,12.83
2018,6,27,20.9,12.38,16.65,20.44,15.57,27.94,12.37
2018,6,28,21.97,12.68,17.33,21.63,13.92,28.45,14.54
2018,6,29,14.48,6.09,10.29,15.38,6.74,17.39,10.65
2018,6,30,13.95,5.57,9.76,14.9,8.65,18.12,9.48
2018,7,1,14.39,5.77,10.08,15.22,10.32,18.83,8.51
2018,7,2,15.2,7.01,11.11,15.79,10.01,19.72,9.71
2018,7,3,17.56,10.34,13.95,17.62,10.29,22.28,11.99
2018,7,4,18.33,9.67,14.0,18.2,10.08,23.09,13.02
2018,7,5,18.42,9.97,14.19,18.26,10.82,23.19,12.37
2018,7,6,20.29,11.19,15.74,19.98,10.46,24.88,14.42
2018,7,7,17.55,10.85,14.2,17.71,8.96,22.09,13.14
2018,7,8,18.98,9.31,14.14,19.05,12.68,25.02,12.34
2018,7,9,18.31,9.9,14.11,18.47,9.84,23.02,13.19
2018,7,10,19.73,12.03,15.87,19.5,11.41,25.22,13.8
2018,7,11,19.68,11.56,15.62,19.48,11.7,25.03,13.34
2018,7,12,19.7,12.65,16.18,19.92,12.79,25.32,12.53
2018,7,13,21.75,12.4,17.07,21.44,12.45,27.91,15.46
2018,7,14,23.04,12.16,17.6,22.62,13.98,29.43,15.44
2018,7,15,24.73,14.15,19.44,24.02,13.01,30.62,17.61
2018,7,16,24.66,13.34,19.0,24.23,12.59,30.82,18.23
2018,7,17,24.8,13.63,19.21,24.69,12.78,30.48,17.69
2018,7,18,24.94,13.84,19.39,24.65,9.85,29.69,19.84
2018,7,19,24.3,13.98,19.14,23.98,10.05,28.76,18.72
2018,7,20,24.77,13.24,19.01,24.59,11.19,30.4,19.21
2018,7,21,22.57,15.94,19.26,22.87,8.89,27.31,18.42
2018,7,22,21.88,13.49,17.69,22.26,9.28,26.37,17.09
2018,7,23,22.52,13.3,17.91,22.69,10.0,27.16,17.16
2018,7,24,24.1,15.65,19.88,24.24,11.96,29.71,17.74
2018,7,25,24.79,15.42,20.11,24.88,12.23,30.34,18.11
2018,7,26,25.94,15.98,20.97,25.8,12.65,31.8,19.15
2018,7,27,25.5,16.4,20.94,25.37,12.03,31.6,19.57
2018,7,28,23.32,19.26,21.29,23.76,7.6,27.05,19.45
2018,7,29,22.87,20.41,21.64,23.21,5.24,25.33,20.08
2018,7,30,24.15,19.58,21.86,24.25,8.15,28.06,19.91
2018,7,31,24.44,19.57,22.01,24.52,8.2,28.96,20.76
2018,8,1,25.7,19.49,22.59,25.62,10.16,31.05,20.89
2018,8,2,24.98,18.53,21.76,25.02,10.03,29.83,19.8
2018,8,3,23.69,14.79,19.24,23.98,9.7,28.58,18.87
2018,8,4,21.55,15.94,18.74,22.15,9.0,25.93,16.93
2018,8,5,21.05,13.37,17.21,21.43,9.83,25.37,15.55
2018,8,6,18.41,8.96,13.69,19.35,8.19,22.99,14.81
2018,8,7,20.4,12.28,16.34,21.01,12.35,25.62,13.26
2018,8,8,23.96,15.78,19.87,23.93,10.8,29.28,18.48
2018,8,9,24.14,17.7,20.92,23.98,8.73,28.94,20.22
2018,8,10,22.71,15.48,19.09,22.85,8.32,26.76,18.45
2018,8,11,19.05,10.12,14.58,19.74,7.72,22.94,15.23
2018,8,12,15.09,12.21,13.65,16.51,5.84,18.15,12.3
2018,8,13,16.76,8.08,12.42,16.8,9.75,21.4,11.65
2018,8,14,16.5,9.94,13.22,17.01,9.32,20.53,11.21
2018,8,15,17.57,11.23,14.4,18.05,8.81,22.34,13.53
2018,8,16,19.44,14.01,16.72,19.61,11.31,24.37,13.07
2018,8,17,20.66,15.73,18.19,20.66,10.11,25.42,15.31
2018,8,18,18.25,11.26,14.76,18.67,9.71,22.58,12.87
2018,8,19,18.38,10.82,14.6,18.75,6.65,22.08,15.44
2018,8,20,15.98,10.08,13.03,16.69,7.91,19.94,12.03
2018,8,21,14.91,6.73,10.82,15.38,8.26,19.46,11.2
2018,8,22,17.73,9.88,13.81,17.33,11.41,21.39,9.98
2018,8,23,19.89,14.26,17.08,19.75,7.3,23.66,16.36
2018,8,24,18.8,15.03,16.92,18.83,9.45,23.03,13.58
2018,8,25,15.23,9.23,12.23,15.83,7.7,19.41,11.73
2018,8,26,14.55,9.53,12.04,15.14,7.66,18.63,10.97
2018,8,27,13.98,9.33,11.65,14.69,10.2,19.12,8.92
2018,8,28,16.62,13.06,14.84,16.54,8.73,21.43,12.69
2018,8,29,16.31,12.59,14.45,16.35,9.96,21.42,11.46
2018,8,30,16.36,13.01,14.69,16.4,9.38,21.14,11.76
2018,8,31,15.15,14.4,14.77,15.37,2.37,16.29,13.92
2018,9,1,16.06,13.26,14.65,16.27,8.77,20.62,11.87
2018,9,2,16.65,11.31,13.98,16.54,12.91,23.04,10.12
2018,9,3,16.83,12.26,14.55,16.92,11.07,22.48,11.4
2018,9,4,17.47,12.4,14.94,17.29,9.34,22.22,12.88
2018,9,5,17.5,11.94,14.72,17.01,9.41,22.55,13.12
2018,9,6,16.21,12.17,14.19,16.27,9.37,21.46,12.09
2018,9,7,16.99,14.22,15.61,17.3,10.03,22.36,12.32
2018,9,8,17.09,13.89,15.49,17.27,10.84,22.59,11.75
2018,9,9,15.93,11.43,13.68,16.1,10.33,21.48,11.15
2018,9,10,16.04,13.45,14.75,16.42,6.32,19.54,13.22
2018,9,11,14.35,11.86,13.1,14.97,5.73,17.57,11.83
2018,9,12,15.03,7.65,11.34,15.39,5.3,18.05,12.74
2018,9,13,14.12,7.01,10.57,14.57,7.12,18.23,11.12
2018,9,14,13.87,9.03,11.44,14.3,6.89,17.44,10.55
2018,9,15,13.22,8.25,10.73,13.61,7.88,17.26,9.39
2018,9,16,12.31,6.44,9.37,12.89,9.01,16.92,7.9
2018,9,17,13.9,9.62,11.76,14.11,6.34,17.34,11.01
2018,9,18,15.37,11.08,13.23,15.39,10.59,21.24,10.65
2018,9,19,17.37,12.3,14.83,17.04,6.61,21.01,14.4
2018,9,20,16.73,9.51,13.12,16.44,5.93,18.85,12.92
2018,9,21,15.48,12.49,13.98,15.45,8.43,19.71,11.28
2018,9,22,13.2,5.68,9.44,13.41,5.75,16.03,10.27
2018,9,23,10.8,5.65,8.22,11.33,7.48,14.48,6.99
2018,9,24,7.94,1.16,4.55,8.99,6.8,11.26,4.45
2018,9,25,8.53,0.04,4.28,9.34,8.52,12.33,3.81
2018,9,26,11.98,7.55,9.76,11.97,7.48,16.46,8.98
2018,9,27,9.74,4.25,7.0,10.12,8.09,13.83,5.73
2018,9,28,6.51,2.92,4.72,7.49,7.31,10.64,3.33
2018,9,29,6.85,3.19,5.02,7.61,9.18,10.48,1.3
2018,9,30,11.14,6.9,9.01,10.98,4.15,13.53,9.37
2018,10,1,8.93,5.61,7.27,8.58,5.06,11.58,6.51
2018,10,2,6.59,5.02,5.8,6.78,3.94,8.83,4.9
2018,10,3,7.07,3.4,5.23,7.57,6.74,10.79,4.05
2018,10,4,5.51,2.5,4.01,6.37,6.35,8.55,2.2
2018,10,5,11.08,6.4,8.73,10.83,7.77,15.12,7.36
2018,10,6,8.51,4.83,6.68,8.64,4.65,10.86,6.21
2018,10,7,6.3,2.14,4.22,6.19,8.25,10.19,1.94
2018,10,8,7.56,6.16,6.86,7.87,7.08,10.24,3.17
2018,10,9,12.15,9.62,10.88,11.72,5.24,14.69,9.44
2018,10,10,13.0,9.9,11.45,12.37,6.23,16.6,10.37
2018,10,11,11.1,9.57,10.33,10.9,6.29,15.05,8.76
2018,10,12,11.64,10.0,10.82,11.36,7.69,16.72,9.02
2018,10,13,12.87,10.64,11.75,12.45,8.09,17.65,9.55
2018,10,14,12.93,9.72,11.33,12.52,6.51,16.98,10.48
2018,10,15,12.33,9.51,10.92,11.99,7.98,17.47,9.48
2018,10,16,9.7,8.83,9.26,9.73,3.59,11.62,8.04
2018,10,17,11.65,10.24,10.94,11.43,6.91,15.65,8.75
2018,10,18,10.58,8.63,9.61,10.39,9.3,13.77,4.46
2018,10,19,6.51,2.78,4.65,6.44,8.91,11.67,2.76
2018,10,20,6.23,4.17,5.19,6.44,8.0,11.6,3.6
2018,10,21,8.57,7.01,7.79,8.83,6.8,11.66,4.86
2018,10,22,9.13,4.69,6.91,9.14,6.11,12.08,5.98
2018,10,23,5.53,3.63,4.58,6.23,4.02,7.5,3.49
2018,10,24,4.08,0.24,2.16,4.89,5.47,7.76,2.3
2018,10,25,3.08,0.96,2.02,4.02,5.78,6.91,1.13
2018,10,26,2.0,0.22,1.11,3.15,4.66,5.11,0.45
2018,10,27,2.16,-0.2,0.98,3.1,2.45,3.53,1.08
2018,10,28,1.21,-1.68,-0.24,2.2,3.55,3.33,-0.2
2018,10,29,2.52,-1.66,0.43,3.11,4.57,3.9,-0.67
2018,10,30,5.62,4.92,5.26,5.65,5.98,8.75,2.77
2018,10,31,8.55,7.01,7.78,8.1,2.58,9.36,6.78
2018,11,1,6.51,5.47,5.99,6.35,4.15,9.13,4.98
2018,11,2,8.24,7.91,8.08,7.84,1.71,9.34,7.62
2018,11,3,6.7,5.97,6.33,6.51,5.1,8.63,3.54
2018,11,4,4.94,3.55,4.24,5.12,3.79,7.54,3.75
2018,11,5,7.13,6.65,6.9,6.9,3.38,8.48,5.11
2018,11,6,7.72,7.45,7.58,7.4,1.03,8.34,7.31
2018,11,7,7.34,7.13,7.24,6.99,1.13,7.86,6.73
2018,11,8,7.17,6.86,7.01,6.67,1.35,7.76,6.41
2018,11,9,7.0,6.73,6.86,6.53,1.53,8.01,6.48
2018,11,10,6.76,6.64,6.69,6.6,1.03,7.23,6.19
2018,11,11,7.17,6.85,7.01,6.95,1.05,7.58,6.53
2018,11,12,7.8,7.43,7.61,7.51,1.98,8.75,6.76
2018,11,13,6.07,5.87,5.97,5.87,2.21,7.18,4.98
2018,11,14,6.35,5.97,6.15,6.29,0.7,6.69,5.98
2018,11,15,6.76,6.33,6.55,6.65,1.39,7.32,5.92
2018,11,16,6.76,5.69,6.23,6.63,2.74,7.8,5.06
2018,11,17,5.43,4.67,5.05,5.51,3.48,7.51,4.02
2018,11,18,4.44,2.22,3.33,4.69,3.96,6.52,2.56
2018,11,19,1.58,-0.51,0.54,2.23,3.66,3.35,-0.31
2018,11,20,-1.0,-1.34,-1.17,-0.78,3.72,1.36,-2.36
2018,11,21,0.08,-0.95,-0.44,0.4,4.04,2.2,-1.84
2018,11,22,-2.31,-2.85,-2.58,-0.92,2.41,-0.88,-3.28
2018,11,23,-3.13,-4.53,-3.83,-1.58,2.33,-1.64,-3.97
2018,11,24,-2.69,-3.22,-2.95,-1.58,2.89,-1.02,-3.91
2018,11,25,-3.16,-3.48,-3.31,-2.48,2.38,-2.19,-4.57
2018,11,26,-3.96,-4.26,-4.11,-3.45,3.02,-2.3,-5.32
2018,11,27,-4.74,-5.06,-4.9,-4.04,2.75,-3.52,-6.27
2018,11,28,-5.12,-5.22,-5.17,-4.79,7.16,-0.8,-7.96
2018,11,29,1.29,-1.34,-0.02,1.3,2.8,2.43,-0.36
2018,11,30,2.0,0.94,1.47,2.12,1.16,2.57,1.42
2018,12,1,1.31,0.96,1.13,1.55,1.27,1.95,0.69
2018,12,2,2.98,2.92,2.95,2.92,2.98,4.45,1.47
2018,12,3,4.19,4.05,4.12,3.98,2.03,5.3,3.27
2018,12,4,3.83,3.42,3.62,3.69,3.56,5.48,1.92
2018,12,5,-1.31,-4.2,-2.75,-1.1,6.2,2.04,-4.17
2018,12,6,-0.23,-0.39,-0.31,-0.12,5.37,1.98,-3.4
2018,12,7,1.83,1.65,1.73,1.93,1.95,2.85,0.9
2018,12,8,4.07,3.93,4.0,3.83,3.45,5.19,1.75
2018,12,9,3.92,3.77,3.85,3.71,4.21,5.01,0.8
2018,12,10,-0.9,-1.27,-1.08,-0.33,4.64,2.03,-2.62
2018,12,11,1.98,1.81,1.9,2.08,0.78,2.24,1.46
2018,12,12,0.13,-0.05,0.04,0.33,1.9,1.19,-0.7
2018,12,13,-1.32,-1.59,-1.45,-1.17,1.68,-0.54,-2.23
2018,12,14,-2.4,-3.02,-2.71,-2.49,1.72,-1.29,-3.01
2018,12,15,-2.51,-3.42,-2.96,-2.98,0.81,-2.01,-2.82
2018,12,16,-0.52,-1.13,-0.83,-0.52,1.7,-0.01,-1.71
2018,12,17,-1.87,-2.21,-2.04,-1.91,2.5,-0.71,-3.2
2018,12,18,-3.08,-3.45,-3.27,-3.2,2.9,-1.52,-4.42
2018,12,19,-2.1,-2.29,-2.19,-2.61,5.12,0.62,-4.5
2018,12,20,-0.49,-1.21,-0.85,-0.3,2.47,0.6,-1.87
2018,12,21,-3.2,-4.68,-3.94,-3.0,2.59,-2.01,-4.6
2018,12,22,-4.02,-5.06,-4.54,-3.79,2.45,-2.8,-5.26
