-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  59.3294   Longitude 18.0686 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 26.64 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
2018,8,17,11.11,75.69,1.39,101.02,3.58,4.81,1.96,2.85,6.13,8.37,4.1,4.27
2018,8,18,8.36,67.62,2.57,100.97,3.62,4.9,2.1,2.8,6.13,7.98,3.47,4.52
2018,8,19,8.12,63.69,0.16,100.73,3.54,4.67,2.29,2.38,5.88,7.64,4.2,3.44
2018,8,20,7.69,69.06,0.39,100.47,2.25,3.84,0.7,3.15,3.75,5.92,1.01,4.91
2018,8,21,6.1,61.12,0.0,101.25,3.0,3.71,1.54,2.16,4.77,5.58,1.97,3.61
2018,8,22,7.63,61.5,0.0,101.22,3.59,4.87,0.7,4.16,5.9,8.03,0.84,7.2
2018,8,23,10.13,70.81,0.16,100.5,3.57,4.4,2.86,1.55,6.04,7.02,5.05,1.97
2018,8,24,10.74,80.0,2.21,99.73,3.34,4.47,2.65,1.83,5.72,7.63,4.23,3.41
2018,8,25,7.32,70.19,0.07,100.02,3.23,4.2,2.3,1.9,5.41,6.56,4.61,1.95
2018,8,26,7.45,74.62,1.67,100.3,2.44,3.14,1.8,1.34,4.41,5.45,3.07,2.38
2018,8,27,7.32,76.06,0.9,100.8,2.45,3.57,1.47,2.1,4.26,5.7,2.11,3.59
2018,8,28,9.34,81.31,4.67,100.98,2.02,3.07,0.92,2.15,3.22,5.39,1.55,3.84
2018,8,29,8.97,79.5,0.17,101.55,2.18,2.45,1.74,0.71,3.66,4.87,2.59,2.28
2018,8,30,9.28,80.69,2.1,101.31,1.6,2.29,0.27,2.02,2.83,4.82,0.47,4.35
2018,8,31,10.07,95.19,18.14,101.6,2.62,3.73,0.48,3.25,4.34,6.13,0.84,5.3
2018,9,1,9.34,84.75,0.88,101.9,2.46,3.25,1.69,1.56,4.14,5.41,2.68,2.73
2018,9,2,8.18,73.69,0.03,102.43,1.75,2.55,0.98,1.59,3.14,5.55,1.45,4.11
2018,9,3,8.73,76.69,0.06,102.19,1.73,2.34,1.02,1.31,3.22,5.2,1.45,3.73
2018,9,4,8.85,75.12,0.01,101.67,1.11,2.06,0.03,2.04,1.85,3.67,0.09,3.58
2018,9,5,8.61,73.0,0.03,101.73,1.09,1.92,0.29,1.63,1.78,3.98,0.34,3.64
2018,9,6,8.73,79.12,0.1,101.65,1.36,2.22,0.62,1.6,2.34,4.77,0.8,3.98
2018,9,7,10.01,84.12,0.36,101.3,2.66,3.02,2.24,0.78,4.75,5.23,3.83,1.41
2018,9,8,9.83,81.75,0.52,101.19,2.57,3.16,1.98,1.19,4.73,5.46,2.71,2.75
2018,9,9,8.3,77.62,0.0,101.72,2.3,2.8,1.59,1.2,3.93,5.33,2.4,2.93
2018,9,10,9.52,85.94,2.22,101.42,3.49,4.95,2.33,2.62,5.92,8.0,4.45,3.55
2018,9,11,8.67,85.56,4.08,100.52,3.68,5.97,1.85,4.12,6.12,9.62,3.39,6.23
2018,9,12,6.59,62.38,0.13,99.97,5.71,6.76,4.8,1.95,9.2,11.09,7.74,3.34
2018,9,13,6.23,63.94,0.0,100.82,3.78,4.63,2.84,1.79,6.09,7.42,5.0,2.43
2018,9,14,7.14,74.06,0.38,100.82,3.67,5.02,2.71,2.31,5.91,8.12,4.41,3.7
2018,9,15,6.9,74.81,1.22,100.62,3.4,3.95,2.7,1.23,5.72,6.34,5.07,1.27
2018,9,16,5.98,70.62,1.48,101.13,3.17,4.24,2.74,1.5,5.25,6.93,4.16,2.78
2018,9,17,7.51,76.88,6.04,100.51,4.34,5.48,2.64,2.84,7.12,8.76,4.29,4.47
2018,9,18,8.24,76.62,0.07,100.66,3.05,3.86,2.38,1.48,5.39,7.03,3.83,3.2
2018,9,19,8.91,73.12,0.0,100.33,3.89,4.91,3.21,1.69,6.97,9.02,5.58,3.45
2018,9,20,7.51,63.94,0.03,100.27,4.95,5.98,3.36,2.62,8.62,10.35,5.49,4.86
2018,9,21,9.16,82.94,5.95,99.59,4.0,5.45,2.35,3.09,6.78,9.14,3.7,5.45
2018,9,22,5.8,61.25,0.3,99.02,6.03,7.38,4.22,3.16,9.74,11.79,6.77,5.02
2018,9,23,5.74,72.0,0.21,99.54,2.94,4.05,1.94,2.11,4.94,6.52,3.73,2.79
2018,9,24,4.15,64.88,0.01,100.73,3.82,4.63,2.23,2.41,6.19,7.39,4.33,3.07
2018,9,25,3.78,58.06,0.0,101.97,3.86,4.78,2.91,1.88,6.02,7.41,4.23,3.19
2018,9,26,6.53,74.88,4.43,100.25,5.63,7.29,4.12,3.16,9.41,11.75,6.56,5.2
2018,9,27,5.19,71.0,15.52,100.23,3.34,4.95,1.58,3.37,5.28,8.05,2.53,5.52
2018,9,28,4.64,79.56,1.64,100.78,3.59,4.54,2.56,1.98,5.66,7.13,4.65,2.48
2018,9,29,4.82,79.06,0.77,101.19,3.88,5.36,2.2,3.16,6.3,8.88,3.52,5.35
2018,9,30,6.23,75.19,0.2,100.1,4.24,4.99,3.17,1.82,7.3,8.5,5.31,3.19
2018,10,1,5.68,80.38,0.11,100.28,1.5,3.1,0.3,2.79,2.34,5.23,0.37,4.87
2018,10,2,5.49,89.88,0.93,99.56,1.73,3.17,0.36,2.8,2.7,4.77,0.53,4.25
2018,10,3,4.94,79.69,0.33,99.86,3.68,5.33,2.06,3.27,5.91,8.41,4.23,4.18
2018,10,4,4.52,82.25,0.69,101.15,2.49,3.27,1.8,1.47,4.0,5.16,2.6,2.55
2018,10,5,6.04,75.31,0.39,100.46,3.78,4.8,2.54,2.27,6.68,8.7,5.08,3.62
2018,10,6,5.37,78.31,0.18,100.44,2.35,3.23,1.59,1.64,4.13,5.12,3.29,1.83
2018,10,7,4.52,77.19,0.97,100.97,2.27,3.41,0.3,3.11,3.66,6.19,0.34,5.84
2018,10,8,5.92,90.81,1.26,100.9,4.04,5.84,2.85,2.98,6.62,9.58,4.66,4.91
2018,10,9,7.45,85.06,0.65,100.65,4.44,5.18,3.13,2.04,7.96,9.48,5.3,4.18
2018,10,10,7.51,82.25,0.1,101.63,2.67,4.98,1.27,3.72,5.14,9.09,2.33,6.76
2018,10,11,7.26,90.88,0.48,102.34,2.35,2.95,1.62,1.33,4.12,4.79,3.16,1.63
2018,10,12,7.51,90.56,0.32,101.93,2.7,3.38,2.45,0.93,4.94,5.7,4.27,1.42
2018,10,13,7.87,87.12,0.13,101.76,2.84,3.54,2.38,1.16,5.11,6.02,4.07,1.95
2018,10,14,7.45,81.69,0.0,101.42,3.51,4.16,2.8,1.34,6.23,7.34,4.53,2.81
2018,10,15,7.32,83.94,0.04,101.05,2.95,3.72,2.4,1.32,5.23,6.8,3.84,2.96
2018,10,16,6.96,93.81,0.65,101.42,1.74,2.23,1.37,0.87,3.16,4.52,2.32,2.2
2018,10,17,7.69,91.38,0.29,101.35,2.4,2.87,2.03,0.83,4.32,5.09,3.5,1.58
2018,10,18,7.02,88.44,1.85,101.33,2.47,3.4,1.66,1.74,4.78,6.0,3.82,2.18
2018,10,19,4.58,78.38,0.0,101.83,1.77,2.67,1.03,1.64,2.77,4.57,1.36,3.21
2018,10,20,5.07,86.81,0.06,101.78,1.63,2.41,0.82,1.59,2.74,4.42,1.16,3.27
2018,10,21,6.23,90.06,0.26,101.33,3.73,5.3,2.13,3.17,6.07,9.34,3.14,6.2
2018,10,22,5.43,75.25,0.75,100.62,4.12,5.27,2.98,2.28,6.92,9.44,4.93,4.51
2018,10,23,5.0,87.75,6.64,98.72,4.39,5.61,1.87,3.73,6.73,8.54,3.06,5.48
2018,10,24,3.91,76.69,0.02,99.74,4.13,5.6,2.28,3.32,6.57,8.53,3.86,4.67
2018,10,25,4.09,86.94,0.2,99.35,2.19,2.73,1.5,1.23,3.66,5.41,2.15,3.26
2018,10,26,3.85,88.81,0.17,99.89,2.34,2.91,2.03,0.88,3.69,5.28,2.91,2.38
2018,10,27,3.78,84.75,0.8,100.09,4.84,6.16,3.06,3.1,7.43,9.34,4.52,4.84
2018,10,28,3.3,81.31,0.24,102.06,3.14,4.17,2.53,1.64,5.15,6.86,4.45,2.41
2018,10,29,3.3,74.38,0.47,102.54,4.14,5.77,2.46,3.31,6.74,9.06,4.4,4.66
2018,10,30,5.43,95.19,16.63,100.84,5.1,5.56,4.23,1.34,8.09,8.57,7.29,1.27
2018,10,31,6.23,90.06,1.09,100.55,4.7,5.69,3.9,1.79,8.2,9.9,7.09,2.81
2018,11,1,5.55,93.06,0.22,101.9,2.27,3.64,1.25,2.39,4.0,6.34,1.84,4.52
2018,11,2,6.59,97.62,1.76,101.09,2.87,3.41,2.19,1.22,5.05,6.16,3.65,2.51
2018,11,3,5.74,95.06,0.53,101.7,2.48,3.3,1.83,1.48,4.56,6.02,3.41,2.62
2018,11,4,4.82,91.0,0.06,102.12,2.99,3.37,2.41,0.95,4.95,5.66,4.4,1.27
2018,11,5,5.98,96.69,0.77,101.77,2.03,2.63,1.62,1.01,3.7,4.84,2.72,2.12
2018,11,6,6.35,98.06,1.16,101.26,2.14,2.86,1.42,1.44,3.88,4.97,3.04,1.93
2018,11,7,6.23,98.44,1.04,101.31,1.17,1.51,0.87,0.64,2.23,2.93,1.51,1.42
2018,11,8,6.1,97.75,1.24,101.59,1.08,1.72,0.37,1.35,1.87,2.96,0.48,2.48
2018,11,9,6.04,98.0,6.55,101.71,0.99,1.66,0.6,1.05,1.92,3.28,0.98,2.3
2018,11,10,6.04,99.06,1.93,101.32,2.16,2.8,1.59,1.21,3.77,4.8,3.15,1.66
2018,11,11,6.1,97.69,1.48,101.24,3.27,3.91,2.55,1.36,5.54,6.5,4.32,2.17
2018,11,12,6.35,97.38,3.09,101.13,2.82,3.98,1.79,2.19,5.06,6.77,3.7,3.07
2018,11,13,5.74,98.38,0.61,101.01,1.84,2.25,1.26,0.99,3.24,4.27,1.95,2.33
2018,11,14,5.74,97.31,0.37,101.66,1.84,2.59,1.38,1.21,3.28,4.64,2.54,2.1
2018,11,15,5.86,96.94,0.21,102.36,2.75,3.14,2.36,0.78,4.62,5.27,4.06,1.21
2018,11,16,5.55,92.88,0.06,103.1,3.23,3.62,2.7,0.92,5.45,6.17,4.66,1.51
2018,11,17,5.13,94.44,0.14,103.39,2.45,3.38,1.65,1.73,4.02,5.31,2.81,2.5
2018,11,18,4.33,85.81,0.24,103.49,3.62,4.33,2.74,1.59,5.77,7.23,3.83,3.41
2018,11,19,3.54,86.31,0.29,103.51,2.17,2.67,1.64,1.03,3.85,4.4,2.76,1.64
2018,11,20,3.36,97.31,0.05,103.01,1.57,2.04,1.02,1.02,2.26,3.34,1.23,2.12
2018,11,21,3.48,93.06,0.36,103.03,1.83,2.26,1.36,0.91,3.22,4.61,1.72,2.89
2018,11,22,2.99,97.31,0.06,102.36,2.22,2.85,1.23,1.62,3.57,4.76,1.86,2.9
2018,11,23,2.62,91.88,0.09,101.94,1.91,2.45,1.29,1.16,2.89,3.94,1.84,2.1
2018,11,24,2.99,97.88,0.37,101.36,2.0,2.62,1.3,1.33,3.13,4.5,1.82,2.68
2018,11,25,2.87,99.56,0.32,101.46,1.95,2.16,1.63,0.53,3.07,3.5,2.52,0.98
2018,11,26,2.75,99.5,0.12,101.17,2.38,2.84,2.05,0.78,3.76,4.68,3.27,1.41
2018,11,27,2.56,99.75,0.21,101.96,2.22,2.57,1.67,0.9,3.43,4.09,2.84,1.24
2018,11,28,2.5,99.88,0.1,102.69,2.05,3.34,1.25,2.09,3.76,6.66,2.48,4.18
2018,11,29,3.42,83.19,3.23,101.65,5.09,6.19,3.48,2.7,8.44,10.27,5.86,4.41
2018,11,30,4.03,92.62,4.64,100.84,5.42,5.95,5.08,0.86,8.89,9.76,8.26,1.51
2018,12,1,4.03,97.38,5.89,100.68,4.04,5.18,2.47,2.71,6.74,8.52,4.74,3.77
2018,12,2,4.7,99.5,1.3,99.98,2.65,3.99,1.89,2.1,4.95,6.71,3.89,2.82
2018,12,3,5.13,98.94,6.92,98.9,3.39,4.0,2.59,1.41,5.73,6.62,4.39,2.23
2018,12,4,4.94,97.0,1.58,98.91,3.7,5.51,2.79,2.72,6.17,9.02,4.52,4.5
2018,12,5,2.75,81.44,0.01,100.92,4.02,5.48,2.98,2.49,6.47,8.89,4.72,4.17
2018,12,6,3.66,99.06,0.44,101.03,2.09,3.07,1.48,1.59,3.77,5.01,2.72,2.29
2018,12,7,4.33,98.62,3.02,99.43,1.6,2.95,0.36,2.59,2.91,5.27,0.5,4.77
2018,12,8,5.19,99.0,6.03,97.97,3.09,3.62,2.03,1.59,5.38,6.29,3.59,2.7
2018,12,9,5.13,98.88,6.74,97.62,2.88,3.82,1.76,2.05,4.96,6.54,2.73,3.8
2018,12,10,3.54,98.12,1.05,98.97,1.83,3.19,1.03,2.15,3.12,5.41,1.88,3.53
2018,12,11,4.27,98.69,1.51,101.23,3.07,3.66,2.7,0.96,5.19,6.26,4.27,1.98
2018,12,12,3.72,98.88,0.86,102.62,2.43,2.82,2.1,0.72,4.19,4.93,3.41,1.53
2018,12,13,3.3,99.06,0.34,102.97,2.09,2.41,1.88,0.53,3.95,4.38,3.43,0.96
2018,12,14,2.93,97.31,0.3,103.1,1.41,1.84,1.02,0.81,2.72,3.74,1.71,2.03
2018,12,15,2.87,95.38,0.2,103.16,1.22,1.9,0.84,1.05,2.1,4.26,1.19,3.07
2018,12,16,3.42,96.0,4.85,102.18,2.45,2.88,1.95,0.93,4.46,5.77,3.35,2.41
2018,12,17,3.17,98.88,0.75,101.57,1.82,2.27,1.35,0.91,3.34,4.77,2.31,2.45
2018,12,18,2.87,99.12,0.42,102.12,1.77,2.09,1.38,0.7,2.97,3.66,2.01,1.65
2018,12,19,3.17,98.88,0.42,102.12,2.27,2.96,1.23,1.73,4.41,5.58,2.14,3.44
2018,12,20,3.42,95.19,2.07,101.86,2.6,2.91,2.39,0.52,4.45,4.93,4.09,0.84
2018,12,21,2.62,91.38,0.8,101.1,2.5,3.37,1.94,1.43,4.48,5.71,3.58,2.13
2018,12,22,2.56,95.0,0.73,100.48,2.34,2.51,2.15,0.37,4.1,4.6,3.55,1.05
2018,12,23,2.2,96.81,1.41,100.88,2.48,2.7,2.34,0.35,4.0,4.38,3.78,0.59
2018,12,24,1.71,92.88,0.19,101.27,2.45,2.89,1.62,1.27,3.7,4.55,2.3,2.25
2018,12,25,3.17,96.5,1.38,100.65,2.91,4.21,2.37,1.84,4.86,7.98,3.78,4.2
2018,12,26,3.72,98.5,0.3,100.94,2.64,4.03,1.69,2.34,4.52,7.59,2.77,4.82
2018,12,27,3.36,98.19,0.09,100.66,1.62,2.05,1.31,0.74,2.62,3.46,2.11,1.35
2018,12,28,3.17,98.62,0.16,101.12,1.86,2.08,1.64,0.44,2.89,3.14,2.46,0.68
2018,12,29,2.81,98.31,0.08,101.09,1.9,2.4,1.08,1.33,3.14,4.04,1.76,2.28
2018,12,30,2.93,96.56,0.66,101.39,1.91,2.45,1.47,0.98,3.27,4.17,2.49,1.67
2018,12,31,3.17,98.12,0.78,101.39,2.88,4.7,1.11,3.59,4.51,7.47,1.55,5.93
2019,1,1,4.15,97.19,0.91,98.7,4.37,7.52,2.51,5.01,7.13,12.2,3.76,8.44
2019,1,2,2.32,73.06,0.26,101.28,6.45,9.95,2.89,7.06,10.66,16.18,4.6,11.58
2019,1,3,2.5,97.06,1.08,102.47,2.46,3.12,1.45,1.67,3.98,4.95,2.45,2.5
2019,1,4,3.72,96.0,0.87,101.05,2.81,3.41,2.23,1.19,4.8,6.46,3.46,3.0
2019,1,5,3.42,98.75,0.35,101.62,2.12,2.63,1.08,1.55,3.59,4.44,1.45,2.98
2019,1,6,3.23,99.19,1.07,101.83,1.98,2.27,1.7,0.56,3.37,4.15,2.7,1.45
2019,1,7,3.36,98.12,0.72,101.1,1.85,2.37,0.8,1.56,3.18,4.43,1.45,2.98
2019,1,8,3.85,98.94,8.55,99.2,2.59,3.63,1.64,1.99,4.29,5.69,3.16,2.52
2019,1,9,3.42,98.38,1.17,100.93,3.23,3.62,2.24,1.38,5.34,6.37,3.84,2.53
2019,1,10,2.62,98.31,0.42,101.33,2.57,4.21,1.59,2.62,4.12,6.91,2.47,4.45
2019,1,11,3.3,97.0,0.07,99.86,3.55,4.06,2.75,1.31,5.76,6.63,4.46,2.17
2019,1,12,2.56,96.44,0.0,99.48,2.39,3.77,1.48,2.29,3.98,6.02,2.34,3.69
2019,1,13,2.5,97.81,0.76,97.89,2.27,4.01,1.53,2.48,3.77,6.88,2.84,4.05
2019,1,14,2.32,93.38,0.07,97.75,4.08,5.93,3.18,2.75,6.77,10.28,4.93,5.36
2019,1,15,2.26,92.06,0.4,98.87,3.52,5.9,2.02,3.88,5.66,9.91,3.04,6.86
2019,1,16,2.44,98.69,9.93,98.83,2.24,3.46,1.11,2.36,3.68,5.53,1.48,4.05
2019,1,17,2.62,99.44,0.81,98.34,3.15,3.73,2.48,1.26,5.29,6.29,4.42,1.87
2019,1,18,1.65,99.69,0.02,99.85,2.99,3.29,2.74,0.55,4.94,5.42,4.45,0.97
2019,1,19,1.95,99.88,1.09,100.46,2.94,3.43,2.54,0.88,4.88,5.72,4.22,1.5
2019,1,20,1.4,99.81,0.0,100.96,2.65,3.19,2.12,1.06,4.54,5.22,3.06,2.16
2019,1,21,1.34,99.62,0.04,101.27,1.92,2.88,0.38,2.52,2.8,5.14,0.47,4.67
2019,1,22,2.81,99.81,0.96,100.8,2.12,2.46,1.62,0.84,4.18,5.5,2.28,3.22
2019,1,23,2.44,99.25,0.27,100.56,1.59,2.03,1.2,0.84,2.53,3.19,1.82,1.37
2019,1,24,2.01,99.5,0.18,101.32,1.71,2.19,1.41,0.78,2.93,3.86,2.14,1.73
2019,1,25,2.5,99.06,1.54,101.09,1.83,2.29,1.3,0.98,3.46,4.53,2.48,2.05
2019,1,26,2.2,99.88,0.74,100.08,1.97,2.26,1.45,0.82,3.29,4.04,2.2,1.84
2019,1,27,2.26,98.81,0.85,99.72,2.69,3.1,2.29,0.81,4.46,5.05,3.52,1.54
2019,1,28,3.11,98.81,4.08,98.95,2.66,4.28,1.59,2.7,4.66,6.84,3.23,3.6
2019,1,29,3.05,99.56,1.74,99.01,1.92,2.64,0.7,1.94,3.49,4.77,0.99,3.77
2019,1,30,1.89,99.88,1.55,100.1,2.2,2.59,1.96,0.63,3.64,4.6,2.83,1.77
2019,1,31,2.56,99.06,0.46,100.75,2.2,3.09,1.24,1.84,4.08,5.73,1.96,3.77
2019,2,1,3.17,98.62,7.38,100.63,3.38,4.34,2.12,2.22,5.98,7.03,3.84,3.2
2019,2,2,3.72,99.06,4.92,100.36,2.56,4.34,1.81,2.53,4.52,6.74,3.44,3.31
2019,2,3,2.62,99.44,12.52,100.18,4.09,4.8,2.44,2.36,6.13,7.27,4.0,3.27
2019,2,4,1.77,100.0,1.67,101.37,2.18,3.02,1.34,1.69,3.67,5.12,1.81,3.31
2019,2,5,3.48,99.31,4.77,100.83,2.77,4.59,0.62,3.95,4.73,7.25,0.93,6.32
2019,2,6,1.89,100.0,0.78,101.42,2.48,3.41,1.77,1.63,4.29,6.12,2.48,3.64
2019,2,7,3.66,99.56,3.08,100.33,2.53,3.36,1.7,1.66,4.41,5.97,3.04,2.93
2019,2,8,3.85,99.06,1.05,99.48,4.32,5.69,3.09,2.6,7.2,9.23,5.08,4.16
2019,2,9,4.09,99.31,4.32,98.89,3.55,4.23,2.84,1.39,6.36,7.96,4.92,3.04
2019,2,10,4.33,97.25,1.01,98.48,3.7,5.28,1.52,3.76,6.93,9.47,3.7,5.77
2019,2,11,3.54,95.25,0.4,99.27,3.04,4.39,0.66,3.73,4.84,6.95,0.87,6.09
2019,2,12,2.5,85.81,0.44,100.99,3.16,3.71,2.48,1.23,5.2,6.26,3.94,2.32
2019,2,13,4.09,96.81,1.44,100.81,3.22,4.16,2.41,1.74,5.98,7.67,4.23,3.44
2019,2,14,4.09,99.44,0.22,101.69,3.2,4.33,2.07,2.26,5.79,7.72,4.16,3.56
2019,2,15,4.52,99.31,0.22,101.69,3.15,3.91,2.65,1.26,5.55,6.54,4.8,1.74
2019,2,16,4.09,90.31,0.02,100.77,3.84,4.41,2.43,1.98,6.62,7.85,4.05,3.8
2019,2,17,3.17,84.44,0.01,101.53,1.67,2.72,0.22,2.5,2.93,5.48,0.27,5.21
2019,2,18,4.27,97.94,0.35,100.98,3.27,4.1,2.67,1.43,5.47,6.97,4.24,2.73
2019,2,19,4.76,98.0,1.25,99.47,3.16,3.73,2.65,1.09,5.61,6.91,4.74,2.16
2019,2,20,2.69,74.94,0.02,100.46,3.97,5.71,1.95,3.76,6.74,9.1,3.41,5.7
2019,2,21,2.01,69.31,0.13,102.12,1.92,2.62,1.13,1.48,3.32,4.25,2.0,2.25
2019,2,22,1.95,71.31,0.06,103.59,2.31,3.8,0.94,2.87,3.85,6.38,1.44,4.95
2019,2,23,3.6,93.38,0.09,102.91,2.97,3.81,2.54,1.27,4.98,6.38,4.27,2.12
2019,2,24,4.15,97.81,0.3,102.33,3.27,3.98,2.68,1.3,5.34,6.78,3.97,2.81
2019,2,25,4.03,90.62,0.01,102.2,3.0,3.66,2.41,1.24,5.28,6.4,4.52,1.88
2019,2,26,4.15,89.06,0.0,102.16,3.01,3.97,2.03,1.94,5.21,6.45,3.38,3.07
2019,2,27,4.52,92.19,0.79,100.79,2.49,3.03,2.06,0.96,4.32,5.36,3.12,2.23
2019,2,28,3.48,80.19,0.26,99.73,4.11,5.51,2.3,3.21,7.25,10.04,4.15,5.89
2019,3,1,2.38,74.19,0.0,100.69,2.33,3.21,1.2,2.02,3.99,5.93,2.24,3.69
2019,3,2,3.48,87.62,1.15,99.93,3.34,4.3,2.27,2.02,5.53,7.34,3.91,3.44
2019,3,3,3.66,98.5,8.71,98.96,2.34,3.8,0.71,3.09,3.6,5.26,0.82,4.44
2019,3,4,3.54,98.38,8.88,98.09,2.63,5.03,1.6,3.43,4.0,7.77,2.23,5.53
2019,3,5,2.44,90.12,1.61,98.89,4.56,5.61,2.18,3.43,7.34,9.14,2.91,6.23
2019,3,6,2.56,91.94,0.34,100.4,2.1,2.88,0.22,2.66,3.51,4.84,0.35,4.48
2019,3,7,4.03,99.19,6.6,98.81,2.65,3.87,1.62,2.25,4.86,6.68,3.49,3.19
2019,3,8,4.15,97.5,4.36,97.9,4.31,6.59,2.42,4.17,7.27,9.87,4.71,5.16
2019,3,9,3.54,93.69,3.68,98.53,2.86,5.22,1.43,3.79,4.66,8.1,2.57,5.53
2019,3,10,2.44,82.31,0.22,98.64,3.05,4.24,2.39,1.85,5.0,6.8,3.81,2.99
2019,3,11,2.2,83.38,0.18,99.62,3.52,4.39,2.87,1.53,5.8,7.19,4.64,2.55
2019,3,12,1.89,77.12,0.01,100.52,2.27,3.09,0.67,2.42,3.63,5.16,1.05,4.11
2019,3,13,3.72,95.75,6.34,99.18,3.92,5.42,2.49,2.93,6.44,8.24,4.91,3.33
2019,3,14,4.33,99.38,4.55,98.63,2.43,3.77,1.1,2.67,4.58,6.84,2.54,4.3
2019,3,15,4.15,99.19,6.63,98.47,1.6,2.28,0.7,1.58,2.84,4.23,1.39,2.84
2019,3,16,3.78,97.56,2.34,98.79,1.93,2.74,0.95,1.78,3.46,4.51,2.02,2.48
2019,3,17,4.39,98.56,10.19,98.45,3.77,5.7,2.04,3.66,6.34,8.8,3.61,5.18
2019,3,18,4.27,96.69,3.2,98.81,3.28,4.17,1.22,2.95,5.49,7.18,1.95,5.23
2019,3,19,3.23,85.81,0.48,101.07,3.38,4.48,2.04,2.44,5.7,6.92,3.89,3.03
2019,3,20,4.03,95.69,1.23,101.36,3.11,4.23,2.23,2.0,5.77,6.98,4.51,2.47
2019,3,21,4.94,96.44,2.41,101.39,3.01,4.3,2.28,2.03,5.4,7.89,3.68,4.21
2019,3,22,3.3,75.69,0.01,102.44,2.68,4.0,1.11,2.89,4.5,6.41,1.35,5.06
2019,3,23,4.39,80.75,0.04,100.98,4.66,5.65,3.51,2.14,8.13,10.15,5.86,4.29
2019,3,24,3.78,73.94,0.0,100.83,4.07,5.4,2.89,2.51,7.18,9.52,5.23,4.29
2019,3,25,3.42,79.62,0.23,100.58,3.09,4.22,2.46,1.76,5.58,7.01,3.71,3.3
2019,3,26,3.36,80.88,0.88,100.95,2.98,4.52,1.09,3.43,4.96,7.2,1.42,5.78
2019,3,27,4.15,82.38,0.03,101.5,1.99,2.55,1.42,1.12,3.21,4.8,2.09,2.7
2019,3,28,4.94,86.62,0.01,101.78,2.9,3.7,1.31,2.39,5.12,6.85,1.77,5.09
2019,3,29,5.43,84.75,0.02,100.97,4.54,5.18,3.47,1.71,7.94,9.1,6.23,2.88
2019,3,30,5.43,88.19,2.27,100.54,3.64,4.13,3.24,0.89,6.28,7.33,5.35,1.98
2019,3,31,3.6,73.38,0.63,100.78,4.0,5.27,3.05,2.22,6.67,8.34,5.06,3.27
2019,4,1,3.17,74.56,0.0,102.22,2.74,3.62,1.64,1.98,4.7,6.27,2.16,4.11
2019,4,2,3.36,73.38,0.0,101.89,3.86,5.26,2.73,2.52,6.45,8.69,4.01,4.68
2019,4,3,3.85,77.44,0.0,101.25,3.45,4.18,2.62,1.57,5.94,6.9,4.95,1.96
2019,4,4,4.09,77.81,0.07,101.05,2.66,3.46,1.73,1.73,4.75,5.73,3.38,2.35
2019,4,5,4.15,86.0,0.09,101.5,2.3,3.16,1.63,1.52,3.7,4.77,3.14,1.62
2019,4,6,4.15,78.75,0.0,101.49,2.96,4.23,2.09,2.14,5.28,7.29,4.38,2.91
2019,4,7,4.33,86.5,2.04,100.69,2.41,3.53,1.16,2.38,4.41,5.9,1.72,4.18
2019,4,8,3.23,78.44,0.83,100.99,5.35,6.37,3.34,3.03,8.37,9.77,4.86,4.91
2019,4,9,2.93,77.81,1.7,101.2,5.22,6.16,4.2,1.97,8.09,9.48,6.64,2.84
2019,4,10,2.93,80.31,0.99,101.86,4.38,5.24,2.83,2.41,6.87,7.97,4.5,3.47
2019,4,11,2.75,78.25,0.31,102.51,2.86,3.52,1.99,1.53,4.53,5.36,3.43,1.93
2019,4,12,2.87,80.5,0.03,102.88,2.31,2.59,1.94,0.65,4.05,5.23,3.01,2.22
2019,4,13,3.11,79.25,0.02,103.15,2.61,3.1,1.9,1.2,4.6,5.59,3.53,2.06
2019,4,14,3.23,74.38,0.04,103.36,1.89,2.54,1.41,1.13,3.14,4.98,1.86,3.12
