-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  39.905   Longitude 116.3914 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 221.57 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M           MERRA-2 Temperature at 2 Meters (C) 
T2MDEW        MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET        MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS            MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX       MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN       MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2018,3,4,1.4,-8.65,-3.63,0.49,7.45,5.12,-2.33
2018,3,5,-0.2,-10.82,-5.51,-0.28,11.8,5.9,-5.92
2018,3,6,-1.9,-8.66,-5.28,-0.58,10.23,4.19,-6.04
2018,3,7,-1.05,-7.4,-4.23,-0.42,9.57,5.18,-4.39
2018,3,8,-0.2,-12.05,-6.13,0.84,12.59,8.14,-4.45
2018,3,9,0.9,-8.27,-3.69,0.86,14.22,9.18,-5.04
2018,3,10,3.44,-6.41,-1.48,3.74,14.74,11.94,-2.81
2018,3,11,1.37,-5.23,-1.93,1.94,12.09,7.95,-4.14
2018,3,12,5.16,0.26,2.71,4.94,17.63,15.72,-1.92
2018,3,13,9.79,1.55,5.66,8.81,23.74,24.08,0.33
2018,3,14,9.87,4.69,7.27,9.89,15.34,18.44,3.1
2018,3,15,4.98,-11.66,-3.34,5.47,15.07,11.98,-3.08
2018,3,16,1.96,-9.93,-3.99,2.12,11.78,8.48,-3.3
2018,3,17,0.21,-4.64,-2.21,0.41,6.45,3.8,-2.66
2018,3,18,3.7,-3.65,0.02,3.46,15.06,12.21,-2.85
2018,3,19,5.83,-6.79,-0.48,6.01,13.4,13.82,0.42
2018,3,20,4.26,-10.68,-3.2,3.56,8.69,9.33,0.65
2018,3,21,4.7,-8.91,-2.1,4.08,14.26,12.77,-1.49
2018,3,22,9.37,-5.27,2.05,9.15,20.22,20.06,-0.16
2018,3,23,10.6,-2.62,3.99,9.77,17.91,20.96,3.05
2018,3,24,12.08,-6.34,2.87,12.19,22.1,23.58,1.48
2018,3,25,14.81,-5.5,4.65,14.72,23.15,27.15,4.01
2018,3,26,15.48,-0.5,7.48,15.03,18.34,25.44,7.11
2018,3,27,17.26,1.82,9.54,16.18,20.96,28.3,7.34
2018,3,28,15.31,0.19,7.75,14.49,9.44,20.48,11.04
2018,3,29,12.15,-2.53,4.8,12.08,14.09,19.08,4.99
2018,3,30,10.05,-3.13,3.46,9.48,12.42,16.73,4.32
2018,3,31,15.31,2.37,8.84,15.59,22.51,27.45,4.94
2018,4,1,15.81,-0.99,7.41,15.73,20.7,26.36,5.66
2018,4,2,17.05,4.41,10.73,17.16,23.12,29.67,6.56
2018,4,3,7.29,-4.91,1.19,8.09,11.96,12.23,0.27
2018,4,4,2.27,-6.24,-1.99,2.8,9.78,8.32,-1.46
2018,4,5,3.1,-3.91,-0.41,3.28,13.3,11.18,-2.12
2018,4,6,3.26,-9.31,-3.02,3.05,7.44,7.59,0.16
2018,4,7,4.7,-8.77,-2.03,5.54,17.48,13.8,-3.68
2018,4,8,9.62,-4.75,2.44,10.55,22.0,20.9,-1.1
2018,4,9,10.41,0.43,5.42,11.01,19.07,19.26,0.19
2018,4,10,14.02,0.02,7.02,14.21,18.16,23.36,5.19
2018,4,11,15.02,-2.0,6.51,15.5,22.16,25.97,3.81
2018,4,12,14.15,-3.4,5.37,15.09,17.11,22.75,5.64
2018,4,13,9.6,3.32,6.46,9.62,6.98,12.77,5.78
2018,4,14,10.19,-6.41,1.89,10.63,13.68,17.46,3.78
2018,4,15,12.35,-6.9,2.73,14.05,19.73,22.6,2.87
2018,4,16,14.3,-0.98,6.66,14.73,20.51,23.98,3.48
2018,4,17,15.8,4.19,10.0,16.53,15.48,24.29,8.8
2018,4,18,18.54,7.29,12.91,18.69,16.83,28.05,11.22
2018,4,19,19.53,7.39,13.46,20.23,17.42,28.62,11.19
2018,4,20,20.23,8.51,14.37,20.83,17.63,29.94,12.31
2018,4,21,13.78,9.5,11.64,13.68,5.83,16.71,10.88
2018,4,22,11.94,2.46,7.2,12.07,6.3,15.91,9.61
2018,4,23,14.0,4.82,9.41,15.1,11.95,20.44,8.48
2018,4,24,15.83,0.37,8.1,17.03,16.33,23.81,7.48
2018,4,25,17.33,2.05,9.69,18.22,18.32,26.19,7.87
2018,4,26,19.18,3.68,11.43,20.03,21.24,30.1,8.86
2018,4,27,18.19,0.98,9.58,19.33,19.41,27.77,8.37
2018,4,28,21.2,7.55,14.37,22.29,22.75,32.78,10.03
2018,4,29,23.01,9.17,16.09,23.8,19.09,32.63,13.55
2018,4,30,18.28,11.18,14.73,19.05,8.41,22.4,13.98
2018,5,1,16.86,7.28,12.07,17.57,12.48,24.48,12.0
2018,5,2,16.98,-1.17,7.9,18.44,14.99,24.62,9.62
2018,5,3,16.89,-3.4,6.74,18.64,17.21,25.93,8.72
2018,5,4,19.83,3.52,11.68,20.52,17.65,29.05,11.4
2018,5,5,20.87,3.85,12.36,21.15,11.24,27.14,15.9
2018,5,6,20.73,3.95,12.34,21.86,16.27,28.37,12.1
2018,5,7,19.94,2.67,11.31,21.05,13.96,27.31,13.35
2018,5,8,18.98,1.55,10.27,20.07,14.1,26.67,12.57
2018,5,9,20.65,3.56,12.11,21.58,14.81,28.21,13.4
2018,5,10,21.54,6.96,14.25,22.52,14.84,29.21,14.37
2018,5,11,19.41,9.3,14.36,20.41,7.27,23.67,16.4
2018,5,12,20.58,10.49,15.54,22.83,16.94,29.43,12.49
2018,5,13,22.03,8.44,15.23,23.61,18.19,30.78,12.6
2018,5,14,24.62,12.69,18.65,25.87,18.89,34.01,15.12
2018,5,15,23.78,16.48,20.12,23.98,9.65,28.86,19.21
2018,5,16,25.51,18.5,22.0,27.8,12.8,32.33,19.52
2018,5,17,21.63,14.26,17.95,22.34,4.77,24.16,19.39
2018,5,18,22.33,11.41,16.87,24.43,15.17,29.83,14.66
2018,5,19,21.05,7.68,14.36,21.9,13.46,29.24,15.78
2018,5,20,17.2,12.4,14.8,18.26,5.72,20.48,14.76
2018,5,21,16.3,12.37,14.33,17.19,6.91,20.48,13.58
2018,5,22,18.59,-0.99,8.8,19.38,15.13,26.91,11.78
2018,5,23,21.78,-1.45,10.16,21.98,26.9,34.74,7.84
2018,5,24,24.85,4.0,14.43,25.74,20.32,35.07,14.76
2018,5,25,24.93,10.25,17.59,26.23,17.77,34.49,16.71
2018,5,26,23.9,10.58,17.24,23.87,13.0,31.08,18.08
2018,5,27,24.87,1.48,13.17,26.36,20.51,34.83,14.33
2018,5,28,22.54,-1.97,10.28,23.54,14.36,29.49,15.13
2018,5,29,23.13,1.22,12.18,24.43,18.93,31.84,12.91
2018,5,30,25.1,2.07,13.58,27.12,19.55,34.23,14.69
2018,5,31,26.57,4.1,15.33,28.11,19.95,35.92,15.98
2018,6,1,28.25,4.54,16.39,29.4,18.53,37.05,18.52
2018,6,2,28.5,6.82,17.66,29.44,16.69,36.47,19.78
2018,6,3,26.23,5.68,15.96,26.68,10.21,32.12,21.9
2018,6,4,27.98,-0.37,13.8,29.37,19.95,37.16,17.21
2018,6,5,30.15,0.49,15.32,31.44,23.7,41.08,17.39
2018,6,6,27.43,5.83,16.63,27.96,11.98,33.51,21.53
2018,6,7,28.31,9.9,19.11,30.39,12.89,35.08,22.19
2018,6,8,26.01,6.91,16.46,27.76,12.13,31.76,19.64
2018,6,9,20.42,12.06,16.24,20.95,7.7,23.67,15.97
2018,6,10,20.55,12.56,16.55,22.3,12.51,27.29,14.78
2018,6,11,22.29,13.54,17.91,24.47,14.82,29.99,15.17
2018,6,12,23.47,15.22,19.34,25.15,17.08,33.05,15.97
2018,6,13,20.67,16.85,18.76,21.44,9.24,25.34,16.1
2018,6,14,24.33,12.98,18.65,25.95,17.92,33.75,15.82
2018,6,15,23.78,15.26,19.52,25.74,15.48,31.56,16.08
2018,6,16,24.12,16.69,20.4,25.58,13.34,30.68,17.34
2018,6,17,22.98,19.34,21.16,23.49,5.23,26.08,20.85
2018,6,18,26.49,18.37,22.43,27.78,14.01,33.19,19.18
2018,6,19,26.9,14.19,20.55,28.75,15.93,35.2,19.27
2018,6,20,29.09,8.87,18.98,30.2,19.79,38.23,18.44
2018,6,21,28.15,10.01,19.08,29.54,16.98,36.15,19.17
2018,6,22,25.94,15.54,20.74,26.04,8.42,30.87,22.46
2018,6,23,29.24,13.4,21.32,30.9,18.7,38.4,19.7
2018,6,24,28.83,16.07,22.45,29.01,11.02,35.1,24.08
2018,6,25,28.09,16.33,22.21,29.01,12.03,34.8,22.76
2018,6,26,29.55,17.58,23.56,31.35,16.17,38.55,22.37
2018,6,27,30.93,9.27,20.1,32.33,17.75,39.51,21.76
2018,6,28,30.47,9.32,19.89,31.91,15.56,37.8,22.24
2018,6,29,32.38,8.06,20.22,33.95,17.86,41.61,23.74
2018,6,30,28.51,15.64,22.07,29.42,15.3,36.65,21.36
2018,7,1,26.65,16.53,21.58,28.51,14.18,33.54,19.37
2018,7,2,26.45,18.83,22.65,27.58,10.14,31.42,21.29
2018,7,3,26.06,19.71,22.89,27.02,9.48,30.83,21.35
2018,7,4,29.54,18.04,23.79,30.84,15.25,37.7,22.44
2018,7,5,30.34,19.52,24.94,31.66,12.84,37.04,24.2
2018,7,6,29.55,17.89,23.73,31.2,13.68,36.77,23.08
2018,7,7,25.23,19.82,22.52,26.01,8.48,30.1,21.62
2018,7,8,26.03,21.18,23.61,27.14,10.24,31.81,21.57
2018,7,9,24.74,20.73,22.73,25.22,5.74,27.61,21.87
2018,7,10,25.23,18.22,21.73,27.09,11.16,30.99,19.83
2018,7,11,21.68,19.08,20.38,21.9,1.52,22.41,20.9
2018,7,12,24.58,19.9,22.24,25.29,8.02,28.73,20.71
2018,7,13,25.85,22.05,23.95,26.22,7.4,29.59,22.19
2018,7,14,27.45,22.58,25.01,28.32,9.2,32.79,23.59
2018,7,15,28.84,23.26,26.05,29.76,10.96,34.61,23.65
2018,7,16,27.96,26.23,27.09,27.91,4.97,30.84,25.87
2018,7,17,25.73,24.06,24.9,25.77,3.45,27.73,24.29
2018,7,18,27.94,25.74,26.83,28.3,8.08,31.83,23.76
2018,7,19,27.65,26.23,26.94,27.71,5.78,30.9,25.12
2018,7,20,27.72,25.71,26.72,27.51,6.0,30.84,24.84
2018,7,21,29.21,25.53,27.37,29.14,8.12,33.6,25.48
2018,7,22,27.94,25.19,26.57,27.73,5.09,30.4,25.31
2018,7,23,27.39,23.41,25.4,27.61,7.86,31.37,23.51
2018,7,24,26.93,23.98,25.45,26.67,9.73,32.82,23.09
2018,7,25,26.33,22.65,24.49,25.97,6.76,30.08,23.32
2018,7,26,27.26,21.41,24.33,26.81,9.2,31.38,22.19
2018,7,27,26.08,22.57,24.33,25.73,6.2,28.71,22.51
2018,7,28,27.3,23.1,25.2,27.18,7.45,31.06,23.62
2018,7,29,28.29,23.05,25.67,27.95,7.45,31.8,24.36
2018,7,30,28.9,24.1,26.5,28.97,9.15,33.23,24.08
2018,7,31,29.9,23.76,26.83,29.51,9.25,34.13,24.88
2018,8,1,30.3,23.33,26.82,29.92,9.88,34.41,24.54
2018,8,2,30.22,23.95,27.08,29.91,7.93,34.19,26.25
2018,8,3,30.33,23.62,26.97,30.12,9.18,35.03,25.85
2018,8,4,30.65,22.65,26.65,30.33,9.35,35.08,25.73
2018,8,5,29.2,23.62,26.41,29.12,7.73,33.25,25.51
2018,8,6,25.07,23.13,24.1,25.37,2.8,26.44,23.63
2018,8,7,26.68,24.92,25.8,26.86,5.95,29.66,23.71
2018,8,8,25.42,22.88,24.15,25.54,6.48,28.73,22.24
2018,8,9,27.22,22.51,24.87,27.21,9.36,32.05,22.69
2018,8,10,27.33,22.57,24.95,27.31,8.89,31.79,22.89
2018,8,11,26.24,22.73,24.49,26.08,5.17,28.83,23.65
2018,8,12,26.51,24.73,25.62,26.7,5.88,29.83,23.94
2018,8,13,26.5,24.02,25.26,26.61,6.05,29.44,23.39
2018,8,14,25.4,23.65,24.53,25.55,4.5,27.98,23.48
2018,8,15,26.37,21.15,23.76,25.99,8.23,31.03,22.8
2018,8,16,25.37,20.1,22.73,25.37,8.47,29.93,21.47
2018,8,17,24.93,20.57,22.75,24.96,9.37,29.06,19.69
2018,8,18,23.96,20.93,22.44,24.08,4.97,26.52,21.55
2018,8,19,23.78,21.24,22.51,24.09,6.48,27.27,20.8
2018,8,20,25.52,20.85,23.19,25.69,12.63,32.34,19.71
2018,8,21,24.81,16.34,20.58,24.63,11.71,30.94,19.23
2018,8,22,24.69,16.45,20.58,23.54,6.97,27.87,20.9
2018,8,23,24.52,16.83,20.67,24.32,12.71,30.44,17.73
2018,8,24,24.74,16.24,20.49,24.8,12.03,30.47,18.44
2018,8,25,24.83,17.87,21.35,24.81,12.02,30.87,18.85
2018,8,26,25.7,20.3,23.0,26.03,9.19,30.88,21.69
2018,8,27,25.35,20.19,22.77,25.5,9.65,30.48,20.82
2018,8,28,24.96,19.65,22.3,25.13,11.91,30.61,18.7
2018,8,29,24.6,15.49,20.05,24.8,12.31,31.01,18.69
2018,8,30,23.49,17.76,20.62,23.46,7.01,27.1,20.08
2018,8,31,23.55,17.67,20.61,24.18,11.8,29.48,17.67
2018,9,1,22.6,17.33,19.96,22.3,8.45,26.59,18.15
2018,9,2,23.65,19.23,21.44,24.54,11.38,30.48,19.1
2018,9,3,22.96,13.71,18.33,22.83,12.87,29.42,16.55
2018,9,4,23.2,11.07,17.14,23.15,15.69,31.55,15.86
2018,9,5,24.0,11.52,17.76,24.14,16.84,33.12,16.28
2018,9,6,21.33,8.69,15.01,21.19,9.55,26.15,16.6
2018,9,7,19.91,7.37,13.64,20.26,14.52,27.82,13.3
2018,9,8,19.55,7.87,13.71,20.25,14.03,26.71,12.68
2018,9,9,20.42,10.55,15.48,20.57,13.97,27.94,13.97
2018,9,10,21.35,12.08,16.72,20.87,10.89,27.39,16.5
2018,9,11,20.65,14.46,17.56,20.48,9.26,26.14,16.88
2018,9,12,20.65,14.8,17.73,20.54,11.19,26.2,15.01
2018,9,13,21.23,15.14,18.18,20.95,10.86,26.52,15.66
2018,9,14,22.98,15.36,19.17,22.91,11.08,29.13,18.05
2018,9,15,20.73,8.42,14.58,20.71,11.83,26.32,14.49
2018,9,16,18.21,1.45,9.83,18.35,13.37,26.06,12.69
2018,9,17,19.0,3.39,11.19,19.22,16.94,27.23,10.29
2018,9,18,19.24,9.3,14.27,19.33,11.71,26.09,14.38
2018,9,19,19.05,11.13,15.09,18.69,9.38,23.73,14.35
2018,9,20,18.78,9.22,14.0,18.15,13.04,26.28,13.23
2018,9,21,17.03,2.01,9.52,17.08,15.23,25.08,9.85
2018,9,22,15.53,0.32,7.92,15.72,15.62,24.08,8.46
2018,9,23,15.37,2.72,9.05,15.46,15.56,23.52,7.96
2018,9,24,16.12,3.93,10.03,16.78,14.88,24.22,9.34
2018,9,25,15.73,6.8,11.26,15.65,12.59,22.28,9.69
2018,9,26,17.12,7.45,12.29,16.75,10.54,23.28,12.73
2018,9,27,15.66,10.81,13.23,14.91,6.17,19.05,12.88
2018,9,28,15.82,6.77,11.3,16.1,16.57,24.37,7.8
2018,9,29,13.24,2.34,7.79,13.44,11.94,20.18,8.24
2018,9,30,13.33,1.85,7.59,13.3,12.68,19.68,7.0
2018,10,1,16.79,4.82,10.8,16.8,14.77,25.29,10.52
2018,10,2,17.34,3.73,10.53,17.48,15.38,25.8,10.41
2018,10,3,17.3,1.12,9.21,17.0,17.27,26.35,9.08
2018,10,4,17.07,4.91,10.99,16.3,16.74,25.73,8.99
2018,10,5,16.88,9.19,13.04,16.46,15.88,25.28,9.41
2018,10,6,13.7,-3.59,5.06,13.83,13.48,20.62,7.15
2018,10,7,12.12,-3.79,4.17,11.88,17.61,21.42,3.81
2018,10,8,13.48,-1.55,5.96,13.76,15.53,21.75,6.23
2018,10,9,8.56,-4.28,2.14,8.79,9.78,13.01,3.23
2018,10,10,7.96,-4.87,1.55,8.26,15.22,16.13,0.91
2018,10,11,9.51,-3.43,3.04,9.57,16.51,18.24,1.73
2018,10,12,10.61,-1.14,4.73,10.26,15.15,18.94,3.79
2018,10,13,12.3,3.37,7.83,11.41,15.29,19.96,4.67
2018,10,14,13.49,6.17,9.83,13.04,13.49,21.0,7.51
2018,10,15,10.59,7.66,9.12,10.19,4.16,12.91,8.75
2018,10,16,11.46,4.23,7.85,11.26,10.37,18.51,8.14
2018,10,17,9.8,-2.45,3.68,9.52,14.71,17.61,2.9
2018,10,18,9.73,-1.95,3.89,9.09,15.52,18.08,2.56
2018,10,19,10.48,-2.16,4.16,9.43,13.97,18.66,4.69
2018,10,20,10.31,-1.56,4.37,8.58,12.73,17.08,4.34
2018,10,21,10.55,1.46,6.01,9.36,13.54,17.96,4.42
2018,10,22,11.1,-0.82,5.14,10.65,15.2,20.31,5.12
2018,10,23,10.6,-3.26,3.67,10.13,18.26,20.67,2.41
2018,10,24,12.2,-0.95,5.62,11.31,19.78,23.44,3.67
2018,10,25,9.94,2.79,6.37,8.49,9.48,15.07,5.59
2018,10,26,6.48,-10.01,-1.77,6.3,8.77,11.48,2.72
2018,10,27,8.58,-5.46,1.56,8.11,17.85,17.96,0.12
2018,10,28,9.88,-2.69,3.59,9.53,13.45,17.45,4.01
2018,10,29,6.97,-5.3,0.83,6.83,15.52,15.79,0.28
2018,10,30,7.58,-4.56,1.51,6.74,15.78,16.48,0.7
2018,10,31,8.03,-3.97,2.03,6.65,17.02,16.78,-0.24
2018,11,1,8.61,-2.9,2.86,7.77,16.8,17.99,1.19
2018,11,2,9.65,1.69,5.67,7.65,11.76,16.7,4.94
2018,11,3,9.73,4.08,6.9,8.01,12.81,16.76,3.94
2018,11,4,6.64,3.97,5.3,5.98,4.62,8.35,3.73
2018,11,5,4.58,-2.44,1.07,3.58,10.34,10.23,-0.11
2018,11,6,3.89,-7.63,-1.88,2.33,9.62,8.72,-0.9
2018,11,7,4.85,-7.2,-1.18,3.62,14.7,12.62,-2.06
2018,11,8,6.83,-3.76,1.54,6.17,13.09,15.26,2.18
2018,11,9,6.24,-6.21,0.01,5.69,13.52,14.65,1.12
2018,11,10,4.37,-6.36,-0.99,3.47,11.38,9.68,-1.7
2018,11,11,7.41,-1.84,2.79,6.44,13.09,15.13,2.05
2018,11,12,7.03,-0.73,3.15,5.93,15.11,15.99,0.87
2018,11,13,5.98,0.99,3.48,5.26,13.03,13.48,0.45
2018,11,14,5.98,3.02,4.5,5.73,10.05,11.84,1.8
2018,11,15,5.36,-5.2,0.08,5.15,11.78,10.72,-1.07
2018,11,16,0.7,-12.84,-6.06,-0.0,13.41,8.21,-5.2
2018,11,17,4.3,-8.89,-2.3,3.01,11.38,11.62,0.23
2018,11,18,2.58,-10.67,-4.04,1.26,13.35,10.42,-2.93
2018,11,19,2.01,-8.89,-3.44,0.07,12.27,9.81,-2.45
2018,11,20,2.96,-8.13,-2.59,1.64,12.07,9.79,-2.28
2018,11,21,1.15,-11.33,-5.09,0.01,11.84,7.58,-4.26
2018,11,22,0.58,-11.74,-5.58,-0.74,13.12,8.91,-4.2
2018,11,23,0.54,-5.83,-2.64,-0.44,10.83,6.75,-4.09
2018,11,24,2.15,-8.67,-3.27,1.26,16.09,12.27,-3.81
2018,11,25,3.68,-6.95,-1.63,2.36,16.21,14.04,-2.17
2018,11,26,3.59,-6.15,-1.27,1.26,14.38,12.48,-1.9
2018,11,27,2.05,-13.74,-5.84,0.05,11.63,8.62,-3.02
2018,11,28,0.83,-10.99,-5.08,-0.95,12.39,8.12,-4.27
2018,11,29,-0.53,-12.47,-6.5,-1.06,11.98,7.7,-4.29
2018,11,30,2.26,-8.94,-3.34,-0.28,13.74,10.69,-3.05
2018,12,1,1.47,-4.47,-1.5,0.44,9.93,7.08,-2.85
2018,12,2,3.43,1.65,2.55,2.63,8.03,9.1,1.07
2018,12,3,1.31,-13.52,-6.1,0.63,9.9,6.57,-3.33
2018,12,4,-2.41,-15.85,-9.13,-3.52,7.42,2.05,-5.37
2018,12,5,-2.23,-11.09,-6.66,-2.24,6.26,1.22,-5.03
2018,12,6,-6.05,-20.17,-13.1,-5.9,10.3,-1.57,-11.87
2018,12,7,-11.15,-25.35,-18.24,-10.99,7.83,-6.92,-14.74
2018,12,8,-9.1,-22.73,-15.92,-9.19,10.83,-2.67,-13.5
2018,12,9,-7.2,-18.9,-13.05,-7.36,9.73,-1.77,-11.52
2018,12,10,-5.32,-15.54,-10.43,-6.03,9.7,-0.24,-9.95
2018,12,11,-5.82,-18.82,-12.32,-5.95,8.84,-1.48,-10.32
2018,12,12,-6.32,-18.02,-12.17,-6.95,14.8,2.21,-12.6
2018,12,13,-3.91,-16.48,-10.2,-5.95,12.41,2.75,-9.67
2018,12,14,-5.15,-14.99,-10.07,-6.92,12.37,1.92,-10.45
2018,12,15,-3.31,-11.09,-7.2,-5.22,12.13,3.46,-8.68
2018,12,16,-1.41,-12.18,-6.79,-2.69,14.18,6.65,-7.53
2018,12,17,-1.31,-12.51,-6.91,-2.8,14.53,6.55,-7.98
2018,12,18,-0.74,-11.56,-6.15,-2.01,12.34,6.64,-5.7
2018,12,19,0.29,-10.17,-4.94,-2.25,13.45,7.23,-6.21
2018,12,20,-0.34,-8.56,-4.45,-1.64,9.52,4.93,-4.6
2018,12,21,0.15,-9.24,-4.55,-1.05,12.54,7.06,-5.48
2018,12,22,0.72,-11.49,-5.38,-0.67,6.88,4.14,-2.74
