-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  39.1467   Longitude 117.2056 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2.03 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
2018,8,17,13.73,69.56,0.01,101.08,3.41,4.11,2.58,1.53,4.88,6.55,3.82,2.73
2018,8,18,17.4,82.0,1.03,100.9,3.54,4.71,2.23,2.47,4.84,5.55,3.34,2.2
2018,8,19,17.46,89.06,28.34,100.71,5.41,6.98,2.82,4.16,7.41,8.66,5.08,3.58
2018,8,20,17.15,79.81,0.48,100.14,5.13,7.9,1.35,6.55,7.0,9.74,1.73,8.02
2018,8,21,15.14,72.94,0.01,100.4,4.11,8.13,2.1,6.03,5.66,9.95,3.35,6.59
2018,8,22,12.88,62.06,0.19,100.79,1.7,3.18,0.36,2.82,2.31,4.06,0.47,3.59
2018,8,23,12.7,63.06,0.0,100.65,2.92,3.91,1.28,2.63,3.99,5.3,1.72,3.58
2018,8,24,12.63,62.25,0.0,100.55,3.09,6.0,0.66,5.34,4.1,7.18,0.82,6.36
2018,8,25,13.37,64.88,0.0,100.79,2.14,3.37,0.91,2.46,3.15,6.01,0.98,5.03
2018,8,26,14.65,68.75,0.01,100.85,3.3,4.3,2.33,1.97,5.06,7.62,2.74,4.88
2018,8,27,15.01,72.75,0.01,100.97,3.45,5.12,1.75,3.38,5.01,7.14,1.86,5.28
2018,8,28,16.17,74.94,0.0,100.7,2.78,3.67,1.96,1.72,4.16,6.8,1.89,4.91
2018,8,29,14.16,68.94,0.0,100.79,3.91,5.8,1.7,4.1,5.45,7.34,2.48,4.87
2018,8,30,13.73,72.56,1.74,101.08,1.91,2.73,0.41,2.33,2.39,3.47,0.5,2.97
2018,8,31,12.63,68.38,0.0,101.3,2.83,4.41,1.2,3.22,3.69,5.24,1.59,3.66
2018,9,1,13.67,71.75,4.58,101.2,3.53,4.81,2.09,2.72,4.83,7.0,2.96,4.04
2018,9,2,15.56,85.38,3.78,100.39,3.63,4.62,2.41,2.2,5.35,7.04,3.97,3.07
2018,9,3,13.18,66.81,0.48,100.08,4.69,7.24,2.16,5.08,6.73,10.2,3.26,6.95
2018,9,4,9.64,54.0,0.0,100.34,5.03,6.12,2.69,3.43,7.27,9.43,5.03,4.4
2018,9,5,10.01,55.12,0.0,100.29,3.59,5.66,1.6,4.07,5.73,9.95,1.79,8.16
2018,9,6,9.03,53.44,0.0,100.15,6.85,10.09,3.89,6.2,9.69,12.13,6.73,5.41
2018,9,7,7.57,49.69,0.0,101.11,4.55,6.16,1.55,4.6,6.24,9.47,2.12,7.34
2018,9,8,8.61,58.5,0.0,101.61,4.51,6.3,3.64,2.66,6.48,8.82,3.66,5.16
2018,9,9,9.64,61.31,0.0,101.87,2.84,4.21,1.12,3.09,4.17,7.66,1.36,6.3
2018,9,10,9.89,58.88,0.0,101.88,4.17,5.58,2.95,2.63,6.01,8.79,4.16,4.62
2018,9,11,10.68,60.75,0.06,101.54,4.31,5.55,3.41,2.13,6.29,8.29,4.03,4.26
2018,9,12,10.86,62.69,0.01,101.37,3.32,4.57,2.18,2.39,4.9,6.99,3.21,3.79
2018,9,13,12.51,70.25,0.0,101.45,2.45,3.32,1.59,1.73,3.65,4.84,2.09,2.75
2018,9,14,13.31,71.06,0.01,101.46,2.08,2.88,1.16,1.73,3.09,4.88,1.13,3.74
2018,9,15,11.11,67.5,0.05,101.66,3.7,8.28,0.81,7.47,4.73,10.0,1.06,8.94
2018,9,16,7.02,50.62,0.0,101.82,2.99,4.29,1.66,2.63,3.99,5.24,2.2,3.05
2018,9,17,6.53,48.38,0.0,101.86,2.12,3.74,0.08,3.66,3.27,6.12,0.08,6.05
2018,9,18,8.48,57.94,0.89,101.67,2.66,3.83,0.98,2.84,3.8,6.14,1.62,4.52
2018,9,19,10.8,74.44,1.89,101.3,1.83,2.56,0.86,1.7,2.52,4.04,1.4,2.64
2018,9,20,10.44,74.88,0.04,101.1,2.17,3.41,0.42,2.98,3.05,5.52,0.45,5.05
2018,9,21,7.26,56.19,0.0,101.11,4.73,7.13,2.71,4.42,6.79,9.56,4.2,5.36
2018,9,22,5.07,40.81,0.0,101.46,4.64,7.02,1.98,5.04,6.45,8.67,2.66,6.01
2018,9,23,5.55,46.81,0.0,101.77,5.35,7.87,3.76,4.11,7.68,9.41,6.31,3.09
2018,9,24,6.29,55.62,0.0,102.11,3.33,4.66,1.61,3.05,4.95,7.33,1.77,5.57
2018,9,25,7.93,63.56,0.0,102.12,2.84,3.71,1.58,2.13,3.72,5.02,2.11,2.91
2018,9,26,7.87,65.81,0.0,102.11,2.46,3.51,0.81,2.7,3.34,5.19,0.82,4.37
2018,9,27,8.3,63.88,0.36,101.76,3.73,4.5,2.62,1.88,5.46,8.05,3.34,4.71
2018,9,28,7.81,61.31,2.22,101.33,2.39,3.47,1.07,2.4,3.36,5.38,1.62,3.76
2018,9,29,6.35,54.88,0.06,101.31,6.12,9.73,1.98,7.76,8.41,11.52,2.73,8.8
2018,9,30,5.0,48.25,0.0,101.18,7.17,10.81,3.81,7.0,9.84,13.67,6.27,7.41
2018,10,1,6.47,56.06,0.0,101.48,5.02,8.02,3.37,4.66,7.34,9.7,5.82,3.88
2018,10,2,6.35,52.19,0.0,101.72,3.3,4.23,1.72,2.52,4.86,7.11,2.61,4.5
2018,10,3,5.86,49.0,0.0,102.0,2.59,4.16,0.59,3.58,3.78,7.27,0.75,6.52
2018,10,4,8.42,70.31,0.0,102.15,3.6,5.2,2.18,3.02,5.52,8.55,2.39,6.16
2018,10,5,8.85,69.81,0.0,101.91,2.69,4.1,1.41,2.69,4.01,7.31,1.45,5.86
2018,10,6,5.0,45.5,0.0,101.91,5.84,8.17,2.46,5.71,8.28,11.02,3.68,7.34
2018,10,7,4.03,40.94,0.0,101.99,3.85,5.84,1.45,4.39,5.33,8.29,1.91,6.38
2018,10,8,4.76,46.88,0.01,101.77,2.54,4.23,0.84,3.39,3.45,6.7,0.88,5.82
2018,10,9,3.78,47.06,0.31,102.01,7.02,10.0,4.86,5.14,9.59,11.96,7.3,4.66
2018,10,10,3.36,47.12,0.0,102.34,3.77,5.31,1.98,3.32,5.19,8.07,2.66,5.41
2018,10,11,3.72,49.88,0.0,102.69,3.3,4.5,1.52,2.98,4.44,6.34,2.14,4.2
2018,10,12,4.39,51.19,0.0,102.58,3.14,4.51,2.25,2.27,4.62,8.01,2.34,5.67
2018,10,13,6.04,59.5,0.0,102.23,3.84,5.38,2.63,2.74,5.61,7.87,4.1,3.77
2018,10,14,6.77,65.56,0.0,102.07,3.24,5.11,1.84,3.27,4.66,6.07,2.84,3.23
2018,10,15,7.51,69.81,0.23,102.03,2.24,3.41,0.73,2.68,3.41,6.12,0.8,5.33
2018,10,16,7.63,81.62,11.4,102.03,4.24,6.74,2.88,3.85,5.95,7.92,4.44,3.48
2018,10,17,4.03,52.56,0.0,102.29,2.67,4.59,0.74,3.84,3.8,7.07,0.89,6.18
2018,10,18,3.6,48.06,0.0,102.64,2.12,3.45,0.42,3.03,2.81,5.09,0.51,4.59
2018,10,19,4.27,54.38,0.0,102.78,2.36,3.44,0.54,2.9,3.2,5.08,0.7,4.38
2018,10,20,5.68,66.88,0.0,102.6,2.87,4.09,1.09,3.01,4.09,6.88,1.3,5.56
2018,10,21,6.1,68.69,0.01,102.15,3.39,4.14,2.45,1.69,5.09,6.55,2.84,3.7
2018,10,22,6.47,69.5,0.41,101.68,3.82,6.26,2.06,4.2,5.85,10.0,3.12,6.88
2018,10,23,4.09,48.75,0.0,101.84,4.16,4.88,3.2,1.67,6.38,8.74,4.43,4.31
2018,10,24,5.19,62.44,0.0,101.65,2.67,4.28,0.65,3.63,4.06,7.26,0.66,6.59
2018,10,25,7.51,80.25,2.18,101.44,4.32,8.66,2.22,6.45,6.37,11.41,3.5,7.91
2018,10,26,2.69,40.38,0.0,101.84,8.84,11.94,6.36,5.59,11.83,14.28,9.88,4.39
2018,10,27,3.3,45.44,0.0,101.85,5.88,7.75,4.13,3.61,8.82,11.95,6.52,5.41
2018,10,28,3.78,45.19,0.0,101.21,7.7,10.27,4.81,5.46,10.99,13.32,8.28,5.04
2018,10,29,3.11,49.69,0.0,101.87,4.02,6.86,0.53,6.33,5.77,8.83,0.63,8.2
2018,10,30,3.48,56.0,0.0,102.31,4.45,5.59,3.01,2.59,6.52,8.95,4.75,4.19
2018,10,31,4.03,53.38,0.0,102.62,2.21,3.78,0.09,3.69,2.84,5.73,0.09,5.65
2018,11,1,4.15,53.75,0.0,102.76,1.85,4.09,0.36,3.73,2.62,6.6,0.43,6.17
2018,11,2,5.62,72.81,0.0,102.58,3.74,4.67,2.63,2.04,5.74,7.77,3.7,4.07
2018,11,3,5.92,73.62,0.0,102.22,3.82,4.84,2.65,2.18,5.89,7.36,3.82,3.54
2018,11,4,5.43,73.31,6.89,102.41,5.55,8.12,0.55,7.58,7.0,10.07,0.67,9.4
2018,11,5,3.48,60.94,0.28,103.0,4.04,6.38,0.84,5.54,5.27,8.41,1.05,7.35
2018,11,6,3.17,61.31,0.0,103.15,3.47,5.86,1.09,4.77,4.8,7.78,1.38,6.4
2018,11,7,2.75,48.38,0.0,102.72,1.86,3.3,0.87,2.44,2.49,5.0,1.08,3.92
2018,11,8,3.78,57.81,0.0,101.72,3.34,6.05,0.9,5.15,4.89,9.76,1.17,8.59
2018,11,9,3.78,65.06,0.0,101.84,5.13,6.62,3.91,2.71,7.66,9.2,5.38,3.81
2018,11,10,3.85,65.19,0.02,102.61,3.09,4.74,1.9,2.84,4.52,8.38,2.25,6.12
2018,11,11,4.88,68.38,0.18,102.4,2.09,3.63,0.83,2.81,2.85,5.73,1.14,4.59
2018,11,12,5.07,77.19,0.0,102.23,2.78,3.47,2.09,1.38,3.87,5.32,2.62,2.7
2018,11,13,5.0,76.56,0.0,102.18,2.51,3.63,0.21,3.42,3.63,5.73,0.5,5.23
2018,11,14,5.68,81.0,0.0,102.26,2.69,3.98,1.08,2.89,3.79,5.68,1.42,4.26
2018,11,15,4.7,78.38,0.79,102.65,4.05,6.83,0.32,6.51,5.42,7.91,0.34,7.56
2018,11,16,2.2,51.0,0.0,103.1,3.71,6.11,1.85,4.26,5.02,8.3,2.7,5.61
2018,11,17,2.69,53.88,0.0,102.53,4.23,5.33,3.38,1.95,6.35,8.41,4.57,3.84
2018,11,18,2.93,58.31,0.0,102.2,3.7,5.76,1.36,4.4,5.21,7.73,1.76,5.98
2018,11,19,3.11,57.69,0.0,102.18,3.62,7.0,0.86,6.14,4.99,8.57,1.08,7.49
2018,11,20,3.48,71.12,0.16,102.3,3.94,6.12,1.38,4.74,5.7,7.61,1.79,5.83
2018,11,21,2.44,53.0,1.08,102.77,4.2,5.81,1.74,4.08,5.7,8.2,2.3,5.9
2018,11,22,2.56,62.19,0.0,102.71,2.45,4.23,0.31,3.91,3.5,6.56,0.34,6.23
2018,11,23,3.85,76.12,0.11,102.12,3.77,4.92,0.28,4.64,5.67,7.1,0.41,6.7
2018,11,24,3.17,68.5,0.0,102.37,3.93,4.98,2.91,2.08,5.79,7.97,4.23,3.73
2018,11,25,3.6,72.19,0.0,102.17,2.53,4.43,0.48,3.95,3.74,7.5,0.54,6.96
2018,11,26,4.64,90.88,0.0,101.97,3.55,4.95,1.98,2.97,4.96,7.79,2.66,5.12
2018,11,27,2.14,43.62,0.0,102.6,4.69,8.08,2.03,6.05,6.65,11.08,2.72,8.36
2018,11,28,3.23,60.31,0.0,102.39,2.44,4.12,0.64,3.48,3.48,6.94,0.84,6.1
2018,11,29,2.87,69.44,0.0,102.87,3.38,5.3,1.25,4.06,4.83,7.88,1.44,6.44
2018,11,30,3.85,76.5,0.0,102.58,2.46,3.31,0.91,2.4,3.29,4.88,1.15,3.73
2018,12,1,4.64,86.69,0.16,102.48,3.39,3.93,2.54,1.39,5.01,6.05,4.35,1.7
2018,12,2,5.98,96.19,2.17,101.69,2.44,4.39,1.52,2.88,3.67,5.62,2.59,3.03
2018,12,3,2.99,60.19,0.03,102.33,5.21,7.52,3.45,4.07,7.27,9.59,5.58,4.02
2018,12,4,1.65,49.0,0.0,103.05,4.03,6.1,1.79,4.32,5.65,7.83,2.35,5.48
2018,12,5,2.44,62.94,0.2,102.91,3.02,5.49,1.61,3.88,4.42,6.66,2.09,4.58
2018,12,6,1.71,53.81,0.2,103.36,6.81,8.97,3.23,5.74,8.95,10.45,5.54,4.91
2018,12,7,0.73,35.38,0.0,104.07,7.47,8.79,5.95,2.84,9.38,10.12,8.27,1.86
2018,12,8,0.92,50.56,0.0,104.01,5.32,6.77,3.13,3.63,7.55,9.18,5.16,4.02
2018,12,9,1.22,54.06,0.0,103.67,2.67,4.62,1.7,2.92,3.77,7.92,2.48,5.45
2018,12,10,1.53,47.81,0.01,103.49,1.49,2.63,0.38,2.25,1.97,4.18,0.37,3.8
2018,12,11,1.46,51.94,0.12,103.58,5.59,9.43,2.88,6.55,7.75,10.84,4.87,5.97
2018,12,12,1.34,52.06,0.0,103.32,4.55,6.84,2.65,4.2,6.7,9.77,3.71,6.05
2018,12,13,1.4,47.0,0.0,103.59,4.14,6.75,1.58,5.17,5.94,10.18,2.06,8.12
2018,12,14,1.89,56.0,0.0,103.68,2.86,4.43,1.35,3.09,3.9,6.84,1.78,5.05
2018,12,15,2.44,70.06,0.0,102.82,3.97,5.68,2.92,2.77,5.97,7.05,4.63,2.41
2018,12,16,2.2,58.56,0.0,102.13,4.72,7.27,3.05,4.23,7.35,11.84,4.79,7.05
2018,12,17,2.01,51.62,0.0,102.2,4.13,5.91,2.03,3.88,6.39,9.54,2.95,6.59
2018,12,18,2.14,52.5,0.0,101.96,3.62,6.41,1.08,5.32,5.38,9.2,1.45,7.75
2018,12,19,2.5,58.25,0.0,102.12,2.27,4.08,0.05,4.02,3.07,5.44,0.05,5.39
2018,12,20,3.11,70.88,0.15,102.21,2.95,4.05,0.78,3.27,4.3,6.25,0.98,5.27
2018,12,21,2.93,69.0,0.14,102.31,3.51,5.13,2.12,3.01,5.22,7.41,3.14,4.27
2018,12,22,2.44,56.5,0.0,102.78,3.55,8.49,1.61,6.88,5.62,11.46,2.27,9.19
2018,12,23,1.1,38.19,0.0,103.5,5.43,8.59,1.62,6.97,7.1,11.91,2.24,9.66
2018,12,24,1.28,49.5,0.0,102.67,3.41,4.39,2.45,1.95,4.93,7.52,3.18,4.34
2018,12,25,1.53,53.38,0.0,102.53,4.99,7.62,3.2,4.43,7.07,9.8,4.62,5.19
2018,12,26,1.1,48.25,0.01,103.45,5.75,8.94,1.36,7.58,7.23,11.68,1.7,9.98
2018,12,27,0.73,44.0,0.0,104.1,7.35,8.41,4.1,4.3,9.4,10.07,6.61,3.46
2018,12,28,0.73,51.38,0.0,104.31,5.55,7.02,3.8,3.22,7.62,9.23,5.8,3.43
2018,12,29,0.92,52.25,0.0,104.27,4.56,6.39,2.75,3.64,6.48,8.55,3.81,4.74
2018,12,30,1.04,55.62,0.0,104.34,2.42,3.99,0.74,3.24,3.23,6.05,0.86,5.2
2018,12,31,0.98,40.12,0.0,104.22,1.64,2.62,0.78,1.84,2.06,3.57,0.69,2.88
2019,1,1,1.22,52.31,0.0,103.94,3.23,4.45,1.58,2.87,4.35,7.08,2.1,4.98
2019,1,2,1.28,57.0,0.0,103.67,2.27,4.07,0.19,3.88,3.21,6.67,0.25,6.42
2019,1,3,1.89,64.0,0.0,103.38,2.79,4.16,0.89,3.27,3.75,6.02,1.12,4.88
2019,1,4,1.34,51.19,0.0,103.44,4.91,6.79,2.89,3.9,6.98,8.82,4.43,4.39
2019,1,5,1.28,51.44,0.0,103.36,3.64,5.24,1.97,3.27,5.44,8.96,2.34,6.62
2019,1,6,1.89,57.62,0.0,103.15,2.24,3.61,1.61,1.99,2.86,4.05,2.16,1.89
2019,1,7,1.46,55.69,0.0,103.18,3.95,5.67,2.16,3.51,5.73,9.93,2.98,6.95
2019,1,8,1.1,45.19,0.0,103.74,4.92,7.05,1.48,5.58,7.05,9.98,1.9,8.08
2019,1,9,1.4,54.38,0.0,103.44,3.22,4.53,2.25,2.29,4.59,6.14,3.44,2.7
2019,1,10,1.83,63.88,0.0,102.63,3.88,4.83,2.57,2.26,5.85,7.02,4.34,2.69
2019,1,11,2.44,74.06,0.0,102.43,2.8,3.64,1.79,1.85,4.12,6.38,2.47,3.91
2019,1,12,2.75,83.31,0.0,102.41,3.52,4.45,2.27,2.19,5.24,6.62,3.82,2.8
2019,1,13,1.89,61.25,0.0,102.79,3.7,5.88,1.43,4.45,5.34,8.3,2.02,6.28
2019,1,14,2.08,63.94,0.0,102.74,3.94,10.12,2.05,8.07,5.38,13.05,3.15,9.91
2019,1,15,0.92,43.0,0.0,103.66,6.7,9.86,3.22,6.64,8.74,11.76,4.98,6.77
2019,1,16,1.1,47.69,0.0,102.9,5.24,6.63,3.7,2.95,7.69,9.66,6.27,3.38
2019,1,17,1.4,48.25,0.0,102.58,3.34,5.29,1.43,3.86,4.96,9.13,2.16,6.98
2019,1,18,2.01,62.5,0.0,102.48,2.11,4.04,0.74,3.29,2.96,6.25,0.99,5.26
2019,1,19,1.77,56.19,0.0,102.72,4.19,5.7,1.81,3.89,6.05,8.82,2.55,6.27
2019,1,20,1.34,46.75,0.0,103.16,5.49,6.82,3.64,3.18,8.27,10.55,5.83,4.72
2019,1,21,1.53,44.38,0.0,102.44,5.09,7.31,3.75,3.56,7.95,9.43,6.61,2.82
2019,1,22,1.77,47.75,0.0,101.96,5.19,6.56,3.85,2.71,8.28,9.74,6.57,3.17
2019,1,23,2.5,65.25,0.0,102.44,4.45,5.12,2.97,2.16,7.11,9.21,3.34,5.87
2019,1,24,3.17,78.56,0.0,102.61,3.49,6.84,1.54,5.3,5.41,9.45,1.66,7.78
2019,1,25,1.4,42.06,0.0,103.62,5.06,7.49,2.24,5.26,6.95,9.52,3.12,6.4
2019,1,26,1.71,54.31,0.0,103.49,3.16,4.97,0.82,4.14,4.84,8.17,0.84,7.34
2019,1,27,1.89,55.56,0.0,102.57,4.71,8.48,2.4,6.09,7.34,12.27,4.45,7.82
2019,1,28,1.4,42.0,0.0,102.81,3.5,5.18,1.07,4.11,5.33,9.18,1.45,7.73
2019,1,29,2.44,62.62,0.0,102.43,3.31,3.98,2.15,1.84,5.28,6.86,3.1,3.76
2019,1,30,1.77,46.25,0.0,103.01,5.97,8.94,2.48,6.45,8.16,11.14,3.72,7.42
2019,1,31,0.98,34.25,0.0,103.18,5.66,7.6,4.23,3.38,7.52,9.55,5.17,4.38
2019,2,1,1.65,52.75,0.0,102.09,4.7,5.64,3.47,2.17,7.36,9.57,4.66,4.91
2019,2,2,3.11,80.94,0.0,101.3,3.97,6.16,0.98,5.18,5.8,8.77,1.4,7.38
2019,2,3,2.01,51.88,0.0,102.11,4.41,7.24,1.38,5.85,6.23,9.55,1.96,7.59
2019,2,4,2.32,62.06,0.0,102.17,3.43,5.3,0.55,4.75,4.94,8.32,0.7,7.62
2019,2,5,2.38,68.69,0.0,101.72,6.16,9.02,3.9,5.13,7.99,10.42,6.06,4.36
2019,2,6,1.4,51.31,0.0,102.2,6.12,9.67,2.54,7.13,7.48,11.22,3.88,7.34
2019,2,7,0.79,38.62,0.0,103.46,4.92,8.62,1.02,7.61,6.23,10.66,1.41,9.25
2019,2,8,0.92,40.44,0.0,103.16,2.08,4.19,0.8,3.38,2.73,6.57,0.66,5.91
2019,2,9,0.92,44.0,0.0,103.63,3.78,6.71,0.87,5.84,5.21,10.16,1.13,9.02
2019,2,10,1.1,50.0,0.0,103.5,2.91,3.92,1.99,1.93,3.99,6.11,2.4,3.71
2019,2,11,1.95,72.19,0.0,103.21,2.69,3.91,1.26,2.65,3.75,6.09,1.82,4.27
2019,2,12,2.26,78.88,0.38,103.58,5.84,8.52,1.62,6.91,7.55,10.01,2.13,7.88
2019,2,13,1.59,60.0,0.01,103.8,3.43,4.96,2.56,2.4,4.76,6.61,2.78,3.82
2019,2,14,2.14,75.12,0.8,103.28,3.11,4.1,2.0,2.11,4.3,5.08,3.01,2.08
2019,2,15,1.28,51.38,0.0,102.93,7.01,8.97,3.96,5.01,9.37,10.55,6.78,3.77
2019,2,16,1.1,44.44,0.0,103.24,5.63,6.85,3.3,3.55,7.88,9.91,4.98,4.92
2019,2,17,1.46,50.94,0.0,102.95,3.92,5.81,2.0,3.82,5.8,9.49,3.22,6.27
2019,2,18,2.14,58.56,0.05,102.37,2.48,3.62,1.81,1.81,3.64,6.05,2.48,3.56
2019,2,19,2.81,75.56,0.73,102.15,3.19,5.52,1.71,3.8,4.61,8.68,2.45,6.23
2019,2,20,1.71,51.06,0.0,102.86,3.3,5.76,0.56,5.2,4.58,8.48,0.74,7.74
2019,2,21,1.95,47.81,0.0,102.86,2.93,4.24,1.88,2.37,4.05,5.3,2.57,2.72
2019,2,22,2.32,50.0,0.0,102.59,1.5,2.83,0.93,1.9,2.02,4.42,1.25,3.18
2019,2,23,2.26,45.19,0.0,102.63,1.99,4.05,0.62,3.42,2.88,6.99,0.65,6.34
2019,2,24,2.69,58.94,0.0,102.32,2.84,4.65,1.08,3.57,4.66,8.6,1.19,7.41
2019,2,25,2.5,59.94,0.0,102.64,4.05,5.34,3.25,2.09,6.03,7.13,4.39,2.75
2019,2,26,2.62,64.38,0.0,102.63,3.47,4.83,1.64,3.19,5.07,7.11,2.2,4.91
2019,2,27,3.11,65.19,0.0,102.21,2.07,3.44,0.58,2.86,2.8,5.32,0.73,4.59
2019,2,28,3.05,56.25,0.0,102.03,2.48,3.77,0.4,3.37,3.44,6.05,0.5,5.55
2019,3,1,3.66,65.88,0.0,102.25,2.59,3.94,0.49,3.45,3.68,6.57,0.61,5.95
2019,3,2,3.48,62.06,0.0,101.84,3.86,5.3,2.72,2.57,5.74,7.18,3.73,3.45
2019,3,3,3.54,63.31,0.0,101.34,4.03,5.44,2.75,2.68,6.39,10.25,4.09,6.16
2019,3,4,3.85,74.06,0.0,101.49,3.16,4.92,0.49,4.43,5.23,9.24,0.34,8.9
2019,3,5,3.54,56.19,0.02,101.69,3.73,8.28,0.02,8.27,5.82,13.11,0.02,13.09
2019,3,6,2.5,53.94,0.25,102.58,5.33,8.95,2.02,6.92,7.37,10.35,2.91,7.44
2019,3,7,2.14,47.94,0.0,102.74,3.6,4.95,2.38,2.57,5.32,8.91,2.55,6.35
2019,3,8,2.62,51.81,0.0,102.16,4.34,6.09,2.92,3.17,6.29,8.73,4.13,4.6
2019,3,9,3.23,56.44,0.0,101.77,2.38,2.78,0.98,1.8,3.45,4.36,1.12,3.24
2019,3,10,3.97,76.25,1.48,101.68,3.34,5.32,1.22,4.1,3.94,6.27,1.66,4.61
2019,3,11,2.99,53.75,0.08,101.21,6.32,9.41,0.76,8.65,8.62,13.14,1.07,12.07
2019,3,12,1.71,35.25,0.0,101.83,5.43,8.0,2.84,5.16,8.09,10.18,3.34,6.84
2019,3,13,2.2,39.31,0.0,102.07,4.17,5.31,2.62,2.69,6.39,9.12,4.3,4.82
2019,3,14,2.62,41.62,0.0,102.04,4.12,4.98,2.71,2.27,6.39,9.3,4.13,5.16
2019,3,15,2.14,39.5,0.0,102.26,5.71,8.48,1.12,7.35,8.24,11.6,1.12,10.48
2019,3,16,3.11,52.0,0.0,101.82,4.27,5.91,1.59,4.33,6.22,9.4,2.38,7.02
2019,3,17,3.36,49.0,0.0,102.08,3.69,5.52,2.89,2.63,5.69,10.57,3.24,7.33
2019,3,18,4.7,54.44,0.0,101.02,4.7,5.61,2.65,2.96,7.62,10.73,4.29,6.44
2019,3,19,5.43,56.62,0.0,100.72,5.72,7.37,4.23,3.13,8.89,11.27,5.55,5.73
2019,3,20,6.41,73.0,2.31,100.47,4.64,7.32,0.86,6.46,6.23,11.37,0.66,10.71
2019,3,21,2.38,38.62,0.0,101.95,6.5,11.76,1.12,10.64,8.23,14.09,1.53,12.55
2019,3,22,2.26,39.62,0.0,102.26,4.66,8.27,2.74,5.52,6.33,11.17,3.72,7.45
2019,3,23,1.89,37.88,0.0,102.7,5.07,8.41,1.98,6.43,7.04,10.71,2.54,8.18
2019,3,24,2.44,38.69,0.0,101.49,6.52,8.41,4.61,3.8,9.63,12.66,6.63,6.02
2019,3,25,2.69,33.44,0.0,101.07,3.88,6.85,0.63,6.22,5.3,10.45,0.75,9.7
2019,3,26,4.03,59.0,0.0,101.35,5.42,8.46,2.47,5.99,7.35,11.68,2.25,9.43
2019,3,27,3.97,64.31,0.0,101.43,5.12,9.66,2.62,7.05,6.66,11.11,3.7,7.41
2019,3,28,2.99,61.31,0.05,101.88,5.17,7.64,3.26,4.38,7.02,9.05,4.85,4.2
2019,3,29,3.23,52.69,0.0,101.39,3.47,10.38,0.91,9.48,4.51,13.89,0.52,13.36
2019,3,30,1.71,32.0,0.0,101.98,8.58,11.51,3.3,8.2,10.98,13.79,4.74,9.05
2019,3,31,2.08,34.25,0.0,102.29,4.08,6.95,1.49,5.46,5.7,8.2,1.9,6.31
2019,4,1,2.5,39.81,0.0,102.32,4.45,6.02,1.96,4.06,6.23,9.35,1.77,7.58
2019,4,2,3.36,52.88,0.0,102.36,3.8,5.37,0.71,4.66,5.28,7.84,0.95,6.89
2019,4,3,3.42,52.12,0.0,102.32,3.73,5.16,2.08,3.08,5.35,9.84,2.32,7.52
2019,4,4,4.15,42.62,0.0,101.04,7.14,10.01,3.88,6.13,10.52,13.03,7.17,5.86
2019,4,5,3.3,42.0,0.0,101.14,6.73,8.65,3.94,4.72,8.86,10.91,5.98,4.94
2019,4,6,4.09,55.69,0.0,101.02,6.05,8.45,2.75,5.7,7.7,10.39,4.12,6.27
2019,4,7,3.78,54.94,0.0,101.22,5.55,8.32,3.3,5.02,7.24,9.9,4.03,5.87
2019,4,8,3.36,50.69,0.0,101.77,6.83,9.61,3.62,5.99,8.73,11.3,6.02,5.27
2019,4,9,4.03,65.88,4.04,101.95,4.44,7.33,0.2,7.13,5.8,8.38,0.27,8.12
2019,4,10,3.48,50.88,0.0,101.8,3.54,5.67,0.44,5.23,5.45,8.74,0.58,8.16
2019,4,11,4.39,56.69,0.13,101.6,3.16,4.55,1.99,2.55,4.88,8.05,2.13,5.92
2019,4,12,4.39,55.62,0.0,101.46,5.36,7.55,4.07,3.48,8.05,9.68,4.88,4.79
2019,4,13,6.1,68.44,0.74,101.31,3.62,5.25,0.83,4.42,5.38,9.19,1.12,8.06
2019,4,14,2.81,32.0,0.0,101.89,5.22,8.16,3.84,4.33,7.88,12.27,5.02,7.24
